time_s,H,V
0.0,563.4,519.4
0.02,614.92,524.92
0.04,698.71,530.19
0.06,698.71,530.19
0.08,723.97,530.75
0.1,738.37,529.6
0.12000000000000001,743.3,527.48
0.14,741.44,524.38
0.16,732.75,521.11
0.18,720.6,517.49
0.19999999999999998,705.68,513.99
0.21999999999999997,689.14,511.59
0.23999999999999996,672.92,509.47
0.25999999999999995,672.92,509.47
0.27999999999999997,655.33,508.38
0.3,624.25,506.52
0.32,624.25,506.52
0.34,610.2,505.02
0.36000000000000004,585.01,504.53
0.38000000000000006,574.21,504.03
0.4000000000000001,566.37,503.62
0.4200000000000001,559.49,503.5
0.4400000000000001,559.49,503.5
0.46000000000000013,552.39,503.0
0.48000000000000015,546.12,503.0
0.5000000000000001,541.29,502.8
0.5200000000000001,537.43,503.24
0.5400000000000001,537.43,503.24
0.5600000000000002,530.4,504.43
0.5800000000000002,527.72,504.55
0.6000000000000002,527.17,504.64
0.6200000000000002,527.17,504.64
0.6400000000000002,524.03,502.61
0.6600000000000003,522.63,502.49
0.6800000000000003,521.5,502.99
0.7000000000000003,521.5,502.99
0.7200000000000003,517.48,502.67
0.7400000000000003,517.48,502.67
0.7600000000000003,515.03,502.63
0.7800000000000004,515.03,502.63
0.8000000000000004,515.03,502.63
0.8200000000000004,515.02,503.3
0.8400000000000004,514.65,504.83
0.8600000000000004,515.92,505.87
0.8800000000000004,515.92,505.87
0.9000000000000005,515.92,505.87
0.9200000000000005,516.09,508.27
0.9400000000000005,516.87,507.81
0.9600000000000005,517.5,507.25
0.9800000000000005,517.5,507.25
1.0000000000000004,516.76,506.0
1.0200000000000005,516.81,505.6
1.0400000000000005,515.65,505.28
1.0600000000000005,515.32,504.62
1.0800000000000005,515.32,504.62
1.1000000000000005,515.0,504.96
1.1200000000000006,515.0,504.96
1.1400000000000006,514.2,504.65
1.1600000000000006,514.2,504.65
1.1800000000000006,514.2,504.65
1.2000000000000006,515.36,503.92
1.2200000000000006,495.71,505.55
1.2400000000000007,468.37,506.24
1.2600000000000007,425.9,502.19
1.2800000000000007,425.9,502.19
1.3000000000000007,312.45,482.96
1.3200000000000007,276.36,474.57
1.3400000000000007,260.89,469.86
1.3600000000000008,259.11,467.49
1.3800000000000008,259.11,467.49
1.4000000000000008,279.27,467.23
1.4200000000000008,297.02,469.38
1.4400000000000008,316.41,471.11
1.4600000000000009,337.13,474.29
1.4800000000000009,337.13,474.29
1.5000000000000009,356.9,476.83
1.520000000000001,375.32,479.46
1.540000000000001,387.46,480.37
1.560000000000001,394.17,480.3
1.580000000000001,394.17,480.3
1.600000000000001,412.99,482.39
1.620000000000001,422.79,484.91
1.640000000000001,432.63,486.13
1.660000000000001,432.63,486.13
1.680000000000001,442.11,488.7
1.700000000000001,456.71,491.17
1.720000000000001,463.17,491.74
1.740000000000001,463.17,491.74
1.7600000000000011,463.17,491.74
1.7800000000000011,474.43,494.15
1.8000000000000012,481.79,496.74
1.8200000000000012,481.79,496.74
1.8400000000000012,481.79,496.74
1.8600000000000012,488.23,498.71
1.8800000000000012,490.98,500.37
1.9000000000000012,492.79,502.1
1.9200000000000013,492.79,502.1
1.9400000000000013,510.86,510.46
1.9600000000000013,519.49,514.97
1.9800000000000013,524.99,516.38
2.0000000000000013,527.99,516.3
2.0200000000000014,527.99,516.3
2.0400000000000014,528.32,516.39
2.0600000000000014,528.85,514.71
2.0800000000000014,528.85,514.71
2.1000000000000014,528.08,513.37
2.1200000000000014,528.08,513.37
2.1400000000000015,524.89,510.28
2.1600000000000015,521.53,508.74
2.1800000000000015,521.53,508.74
2.2000000000000015,521.53,508.74
2.2200000000000015,519.98,506.59
2.2400000000000015,519.98,505.47
2.2600000000000016,519.19,504.78
2.2800000000000016,519.19,504.78
2.3000000000000016,517.52,504.14
2.3200000000000016,515.82,504.11
2.3400000000000016,514.45,504.29
2.3600000000000017,514.16,503.43
2.3800000000000017,514.16,503.43
2.4000000000000017,513.74,502.72
2.4200000000000017,514.2,502.37
2.4400000000000017,513.16,500.7
2.4600000000000017,513.16,500.7
2.4800000000000018,513.16,500.7
2.5000000000000018,513.42,499.57
2.520000000000002,513.34,498.45
2.540000000000002,512.87,497.96
2.560000000000002,512.87,497.96
2.580000000000002,512.56,498.78
2.600000000000002,512.44,499.22
2.620000000000002,513.36,500.58
2.640000000000002,513.36,500.58
2.660000000000002,513.36,500.58
2.680000000000002,513.49,501.2
2.700000000000002,514.2,501.16
2.720000000000002,513.76,502.53
2.740000000000002,513.76,502.53
2.760000000000002,513.76,502.53
2.780000000000002,513.8,503.62
2.800000000000002,512.91,501.36
2.820000000000002,512.91,501.36
2.840000000000002,512.91,501.36
2.860000000000002,513.79,501.87
2.880000000000002,512.83,501.69
2.900000000000002,512.06,501.16
2.920000000000002,511.25,500.92
2.940000000000002,513.2,501.34
2.960000000000002,513.56,502.07
