time_s,H,V
0.0,512.4,510.8
0.02,511.46,509.43
0.04,511.46,509.43
0.06,510.16,507.75
0.08,509.93,508.2
0.1,509.95,508.36
0.12000000000000001,510.16,508.69
0.14,509.93,507.95
0.16,509.93,507.95
0.18,511.83,507.49
0.19999999999999998,512.07,505.79
0.21999999999999997,512.45,504.23
0.23999999999999996,512.45,504.23
0.25999999999999995,513.37,503.91
0.27999999999999997,513.9,503.93
0.3,513.72,504.34
0.32,513.72,504.34
0.34,513.72,504.34
0.36000000000000004,513.48,502.57
0.38000000000000006,513.98,501.86
0.4000000000000001,513.98,501.86
0.4200000000000001,513.98,501.86
0.4400000000000001,512.55,502.07
0.46000000000000013,512.04,502.66
0.48000000000000015,512.43,502.73
0.5000000000000001,512.35,502.98
0.5200000000000001,512.35,502.98
0.5400000000000001,511.94,503.23
0.5600000000000002,513.15,505.98
0.5800000000000002,509.92,519.59
0.6000000000000002,509.92,519.59
0.6200000000000002,504.55,570.45
0.6400000000000002,501.24,584.76
0.6600000000000003,501.39,591.61
0.6800000000000003,501.39,591.61
0.7000000000000003,501.39,591.61
0.7200000000000003,506.18,602.12
0.7400000000000003,510.14,594.5
0.7600000000000003,510.14,594.5
0.7800000000000004,510.14,594.5
0.8000000000000004,517.25,576.2
0.8200000000000004,519.6,568.36
0.8400000000000004,521.08,557.49
0.8600000000000004,521.08,557.49
0.8800000000000004,520.21,544.35
0.9000000000000005,520.77,539.48
0.9200000000000005,520.02,535.38
0.9400000000000005,520.02,535.38
0.9600000000000005,520.53,531.53
0.9800000000000005,520.02,524.22
1.0000000000000004,520.22,522.18
1.0200000000000005,520.22,522.18
1.0400000000000005,520.22,522.18
1.0600000000000005,518.66,514.47
1.0800000000000005,516.22,506.82
1.1000000000000005,516.22,506.82
1.1200000000000006,516.22,506.82
1.1400000000000006,516.1,500.21
1.1600000000000006,516.28,500.37
1.1800000000000006,515.23,500.09
1.2000000000000006,514.58,500.47
1.2200000000000006,514.58,500.47
1.2400000000000007,515.01,501.82
1.2600000000000007,514.61,499.46
1.2800000000000007,514.49,501.97
1.3000000000000007,514.99,502.17
1.3200000000000007,514.99,502.17
1.3400000000000007,513.95,505.55
1.3600000000000008,513.95,505.55
1.3800000000000008,514.17,500.67
1.4000000000000008,514.34,500.14
1.4200000000000008,514.34,500.14
1.4400000000000008,516.47,507.71
1.4600000000000009,520.98,522.57
1.4800000000000009,531.78,527.05
1.5000000000000009,544.42,508.24
1.520000000000001,544.42,508.24
1.540000000000001,544.42,508.24
1.560000000000001,570.69,476.82
1.580000000000001,558.55,451.66
1.600000000000001,539.84,427.13
1.620000000000001,539.84,427.13
1.640000000000001,517.34,397.04
1.660000000000001,510.67,393.23
1.680000000000001,510.67,393.23
1.700000000000001,510.67,393.23
1.720000000000001,502.51,396.71
1.740000000000001,499.21,411.53
1.7600000000000011,499.21,411.53
1.7800000000000011,499.21,411.53
1.8000000000000012,499.49,428.14
1.8200000000000012,499.99,437.11
1.8400000000000012,501.19,446.09
1.8600000000000012,502.36,454.07
1.8800000000000012,503.48,460.26
1.9000000000000012,502.99,464.01
1.9200000000000013,504.19,469.61
1.9400000000000013,504.19,469.61
1.9600000000000013,504.19,469.61
1.9800000000000013,507.13,483.97
2.0000000000000013,507.5,487.37
2.0200000000000014,507.5,487.37
2.0400000000000014,507.5,487.37
2.0600000000000014,506.48,492.44
2.0800000000000014,505.83,496.36
2.1000000000000014,505.83,496.36
2.1200000000000014,505.83,496.36
2.1400000000000015,506.89,495.31
2.1600000000000015,506.91,494.45
2.1800000000000015,506.73,492.56
2.2000000000000015,506.73,492.56
2.2200000000000015,507.18,493.45
2.2400000000000015,507.2,493.53
2.2600000000000016,506.96,494.42
2.2800000000000016,506.96,494.42
2.3000000000000016,507.05,495.95
2.3200000000000016,506.64,495.96
2.3400000000000016,509.11,496.77
2.3600000000000017,509.11,496.77
2.3800000000000017,509.11,496.77
2.4000000000000017,509.63,498.17
2.4200000000000017,509.81,496.55
2.4400000000000017,509.81,496.55
2.4600000000000017,509.44,496.24
2.4800000000000018,509.44,496.24
2.5000000000000018,509.44,496.24
2.520000000000002,508.17,498.15
2.540000000000002,507.74,495.52
2.560000000000002,507.74,495.52
2.580000000000002,508.39,495.21
2.600000000000002,507.91,494.77
2.620000000000002,507.93,495.42
2.640000000000002,509.14,497.73
2.660000000000002,509.14,497.73
2.680000000000002,509.14,497.73
2.700000000000002,509.54,502.06
2.720000000000002,509.63,503.05
2.740000000000002,509.63,503.05
2.760000000000002,510.84,502.79
2.780000000000002,510.87,503.43
2.800000000000002,510.87,503.43
2.820000000000002,510.3,503.35
2.840000000000002,509.44,500.88
2.860000000000002,508.95,499.9
2.880000000000002,508.96,499.52
2.900000000000002,509.57,500.42
2.920000000000002,509.57,500.42
2.940000000000002,510.88,500.39
2.960000000000002,510.91,500.51
