Program Time [s],data 0,data 1
6.73391,560.58,633.03
6.75444,560.10,611.96
6.77483,557.78,597.97
6.79432,558.95,583.91
6.81463,561.17,581.53
6.83311,558.05,582.07
6.85314,555.05,596.92
6.87337,562.30,635.37
6.89371,565.01,688.48
6.91312,572.02,727.35
6.93385,576.56,750.22
6.95482,576.48,761.90
6.97473,576.12,759.18
6.99499,577.51,736.03
7.01421,574.12,697.27
7.03300,567.52,654.51
7.05358,562.74,611.04
7.07455,557.87,575.52
7.09534,558.56,546.47
7.11406,558.85,523.87
7.13404,554.26,508.40
7.15515,553.55,497.77
7.17695,555.26,500.81
7.19658,559.78,516.79
7.21716,561.87,552.37
7.23749,568.29,609.91
7.25700,564.72,667.88
7.27754,560.68,713.91
7.29786,548.49,749.22
7.31785,532.74,766.31
7.33683,512.98,772.22
7.35658,497.11,770.02
7.37638,485.60,758.35
7.39636,476.32,735.72
7.41817,478.92,704.72
7.43615,490.90,665.70
7.45657,511.49,620.79
7.47624,531.65,577.72
7.49762,559.43,537.76
7.51785,581.03,502.74
7.53785,593.86,473.10
7.55631,605.44,454.15
7.57606,609.66,443.24
7.59883,609.20,436.13
7.61901,606.85,437.60
7.63894,603.77,440.82
7.65927,602.15,449.33
7.67955,595.55,456.88
7.69935,594.75,465.86
7.71962,591.59,471.62
7.74071,588.09,483.03
7.75921,582.44,491.41
7.78055,583.07,500.87
7.79962,576.64,507.62
7.82165,575.15,517.49
7.84158,572.12,523.61
7.86197,573.93,534.13
7.88165,568.86,540.49
7.90297,567.01,545.23
7.92251,565.21,550.89
7.94318,565.10,560.76
7.96280,561.11,565.57
7.98188,557.46,568.28
8.00314,559.54,574.00
8.02116,556.33,576.12
8.04290,554.30,579.09
8.06292,551.73,577.41
8.08142,552.44,578.60
8.10304,553.66,581.92
8.12317,552.24,581.24
8.14125,550.46,584.26
8.16226,552.62,585.96
8.18132,552.19,589.74
8.20247,552.74,590.86
8.22190,552.64,593.40
8.24263,557.55,590.80
8.26112,556.67,591.04
8.28274,556.41,592.91
8.30197,558.00,593.85
8.32254,557.47,593.18
8.34112,553.05,597.45
8.36280,554.04,593.73
8.38308,553.97,593.48
8.40238,554.38,594.84
8.42209,551.27,594.65
8.44282,552.20,593.68
8.46234,555.75,593.91
8.48247,556.06,597.82
8.50156,557.80,601.57
8.52207,557.29,603.69
8.54234,558.82,607.36
8.56246,556.75,607.78
8.58259,556.74,607.14
8.60109,555.64,603.36
8.62109,554.81,603.59
8.64164,555.05,601.64
8.66114,554.60,603.47
8.68249,552.73,602.43
8.70145,555.29,597.82
8.72185,554.32,595.39
8.74240,554.97,597.98
8.76102,552.00,609.14
8.78226,554.50,640.01
8.80236,555.13,673.71
8.82107,555.78,695.77
8.84255,554.77,706.08
8.86212,554.95,708.95
8.88215,555.01,710.49
8.90258,556.78,704.25
8.92180,553.38,694.41
8.94260,555.41,685.67
8.96101,552.16,672.40
8.98098,555.03,664.37
9.00283,551.60,654.65
9.02255,552.61,647.92
9.04139,552.05,638.89
9.06276,551.83,634.14
9.08284,550.35,627.92
9.10252,552.87,626.40
9.12177,555.97,619.48
9.14209,558.24,615.78
9.16207,558.22,613.82
9.18289,559.81,613.02
9.20132,559.05,612.32
9.22178,556.15,610.53
9.24304,558.40,606.53
9.26376,557.62,604.61
9.28378,555.16,601.11
9.30378,556.09,602.17
9.32361,557.30,600.75
9.34360,551.87,599.22
9.36480,550.47,596.42
9.38514,551.76,594.68
9.40420,551.52,593.71
9.42437,548.93,596.07
9.44580,547.89,591.98
9.46543,546.99,594.76
9.48467,545.98,590.85
9.50560,546.91,586.86
9.52586,545.93,587.89
9.54687,548.23,590.57
9.56736,546.71,584.60
9.58729,545.31,587.26
9.60619,548.09,587.53
9.62758,545.67,585.24
9.64682,545.70,588.90
9.66744,543.93,589.88
9.68660,548.18,585.45
9.70732,547.00,585.49
9.72739,547.95,588.91
9.74652,544.24,589.47
9.76648,544.39,593.27
9.78636,545.53,578.81
9.80685,544.49,550.51
9.82716,542.41,518.20
9.84686,537.94,492.29
9.86778,540.07,478.69
9.88797,538.99,476.19
9.90789,538.78,474.99
9.92999,539.81,479.17
9.95069,542.59,482.29
9.97088,543.28,490.80
9.99039,546.60,502.01
10.01088,545.62,508.63
10.03074,549.20,517.72
10.05098,548.13,526.16
10.07055,550.42,535.18
10.09097,551.87,541.25
10.11044,552.73,550.15
10.13086,554.98,556.13
10.15022,558.02,560.41
10.17153,559.52,565.48
10.19138,558.32,565.45
10.21129,560.26,569.75
10.23086,560.33,569.53
10.25112,561.06,574.44
10.27142,560.30,576.05
10.29167,562.58,578.43
10.31205,562.03,580.86
10.33084,561.73,586.29
10.35064,562.78,583.15
10.37096,562.92,586.36
10.39034,564.67,588.08
10.41190,565.26,590.64
10.43190,564.39,591.15
10.45268,564.83,590.97
10.47234,564.75,592.12
10.49228,562.49,592.07
10.51286,566.65,592.75
10.53150,566.86,597.32
10.55190,563.19,596.32
10.57142,564.51,595.86
10.59206,563.17,593.80
10.61194,563.18,596.45
10.63287,562.34,596.70
10.65261,565.86,595.03
10.67212,564.13,594.19
10.69179,566.46,596.24
10.71279,564.52,594.88
10.73245,564.40,595.39
10.75157,561.69,594.25
10.77217,562.78,590.79
10.79278,564.07,591.25
10.81208,565.45,594.09
10.83267,567.12,592.77
10.85178,564.23,593.85
10.87164,566.98,593.50
10.89196,564.10,595.86
10.91197,566.48,591.81
10.93187,563.05,593.31
10.95255,564.48,592.49
10.97297,564.65,589.55
10.99288,567.53,590.01
11.01261,565.37,590.93
11.03186,565.46,592.16
11.05170,566.34,590.68
11.07220,568.16,592.85
11.09247,564.38,592.76
11.11257,563.84,590.86
11.13325,566.50,593.80
11.15392,564.30,593.86
11.17435,566.87,592.24
11.19523,564.96,595.38
11.21561,562.17,592.95
11.23545,564.94,596.45
11.25511,562.20,594.73
11.27419,563.81,593.75
11.29467,563.87,594.17
11.31605,563.58,596.48
11.33536,563.22,597.22
11.35599,564.58,594.59
11.37591,564.65,596.84
11.39409,561.49,598.69
11.41572,562.56,598.49
11.43580,562.29,598.76
11.45573,563.00,597.01
11.47569,561.74,597.31
11.49456,563.09,597.68
11.51540,563.57,595.41
11.53588,563.87,594.39
11.55467,564.95,595.84
11.57465,565.29,593.58
11.59424,566.06,592.51
11.61573,563.65,592.76
11.63493,564.60,594.77
11.65412,564.46,593.16
11.67446,564.05,594.83
11.69495,562.92,594.84
11.71584,566.06,598.05
11.73548,561.87,599.16
11.75542,562.56,599.05
11.77434,562.36,597.98
11.79427,561.97,598.70
11.81586,563.50,597.54
11.83474,561.76,596.35
11.85571,563.05,599.07
11.87560,562.32,597.96
11.89469,563.17,599.81
11.91492,561.91,598.65
11.93510,562.49,596.13
11.95585,565.26,594.72
11.97514,563.53,593.24
11.99589,566.33,608.27
12.01596,569.35,637.99
12.03420,568.96,666.08
12.05455,570.89,695.51
12.07422,572.18,722.90
12.10456,574.48,738.08
12.11510,575.41,741.23
12.13592,576.33,742.61
12.15399,573.20,732.00
12.17633,572.68,723.83
12.19658,569.88,709.23
12.21526,572.89,701.04
12.23550,574.63,694.80
12.25563,574.44,677.98
12.27545,572.15,667.05
12.29692,572.06,658.23
12.31545,570.07,647.78
12.33693,569.58,641.13
12.35605,567.72,636.62
12.37531,571.24,628.03
12.39778,568.50,624.59
12.41684,566.76,616.94
12.43641,564.01,610.48
12.45706,564.50,608.75
12.47686,563.92,608.99
12.49818,562.48,604.38
12.51763,561.00,601.33
12.53714,561.87,602.77
12.55862,561.87,604.58
12.57711,563.70,601.90
12.59744,562.10,601.14
12.61782,561.09,600.86
12.63887,560.89,600.12
12.65926,560.44,599.79
12.67908,559.91,601.10
12.69878,557.55,595.39
12.71879,557.72,597.76
12.73947,558.36,597.51
12.75986,557.13,595.88
12.77969,553.79,597.50
12.80100,554.06,597.69
12.81941,554.36,595.81
12.83980,553.44,592.64
12.85944,548.93,596.29
12.88000,548.83,596.59
12.89938,547.02,584.28
12.91937,542.89,556.50
12.93996,537.09,525.71
12.96062,535.02,496.20
12.98046,534.76,473.47
13.00034,530.68,460.56
13.02049,533.19,456.28
13.03895,531.37,457.00
13.05919,533.79,460.02
13.08012,535.27,467.26
13.10052,537.83,475.21
13.12027,539.57,488.17
13.13999,540.32,495.94
13.15932,540.68,506.93
13.18092,543.78,513.99
13.20022,542.06,525.62
13.21955,545.36,533.34
13.23965,549.01,541.22
13.25917,549.41,549.81
13.27884,551.89,553.37
13.29933,551.92,559.56
13.31917,552.21,565.17
13.34080,552.80,569.98
13.35989,552.61,572.65
13.37953,550.22,573.76
13.40010,550.63,576.63
13.41910,550.10,576.66
13.44071,554.40,581.38
13.45976,553.51,584.02
13.48073,552.81,586.35
13.49936,551.40,586.94
13.51903,549.92,585.64
13.54064,549.85,585.27
13.55954,551.09,587.08
13.58033,550.46,585.84
13.59931,547.34,589.41
13.62007,547.57,588.31
13.63942,549.13,588.20
13.66005,546.75,589.87
13.68050,548.18,587.70
13.70041,546.06,591.37
13.71997,546.81,589.34
13.74001,548.11,591.77
13.75921,548.95,589.15
13.78075,549.73,589.70
13.79903,548.82,590.60
13.81932,549.81,589.13
13.84001,549.50,588.44
13.85895,551.75,590.56
13.87971,551.14,593.52
13.89943,551.75,595.94
13.92003,549.59,596.20
13.93945,550.25,599.69
13.96006,551.70,599.95
13.97895,551.46,595.60
13.99971,552.22,597.31
14.02067,550.84,594.71
14.04013,554.30,593.43
14.06089,552.01,591.56
14.08003,552.83,591.31
14.09945,551.04,590.59
14.11914,552.49,588.82
14.13961,550.47,591.31
14.16086,548.65,587.65
14.17912,550.23,590.30
14.19957,551.05,587.17
14.21935,547.75,586.85
14.23931,549.15,587.36
14.25980,548.81,584.84
14.28036,549.14,586.71
14.29943,549.10,584.59
14.31921,550.74,584.70
14.33975,551.83,586.42
14.36033,546.70,585.54
14.38029,544.92,585.59
14.39923,546.75,586.24
14.42000,546.25,590.32
14.44070,546.05,588.26
14.45933,543.88,588.68
14.48013,547.21,588.02
14.50072,545.02,588.84
14.51991,545.86,590.34
14.53995,543.95,588.77
14.56055,543.59,591.79
14.57912,544.94,590.04
14.59908,543.85,588.16
14.61920,539.96,590.21
14.64028,540.42,588.91
14.66097,545.16,587.99
14.68124,543.88,589.28
14.70162,547.50,587.26
14.72059,545.30,590.30
14.74170,545.09,586.82
14.76029,545.34,587.75
14.78185,545.30,586.88
14.80126,546.24,588.42
14.82083,547.23,583.92
14.84133,549.21,583.65
14.86067,546.99,583.24
14.88091,547.51,585.73
14.89981,543.97,584.78
14.92130,544.38,584.94
14.94122,543.53,583.96
14.96131,544.86,587.89
14.98120,542.11,587.31
15.00174,542.70,586.87
15.02097,543.53,586.26
15.04052,543.74,584.81
15.06050,545.45,586.07
15.08058,545.03,586.35
15.10173,544.58,585.11
15.12016,543.37,586.09
15.14150,544.86,586.92
15.16149,545.77,585.49
15.18180,547.16,584.12
