Program Time [s],data 0,data 1
3.38172,516.82,526.73
3.38173,523.05,533.98
3.38174,524.44,539.99
3.38175,499.64,501.91
3.38176,494.7,504.33
3.38177,499.76,508.87
3.38178,504.41,514.89
3.38179,509.53,521.91
3.38181,513.02,526.73
3.38182,516.82,533.98
3.38183,523.05,539.99
3.38184,524.44,518.2
4.8964,514.2,518.76
4.92078,515.96,516.41
4.94128,511.37,512.73
4.96179,507.29,508.58
4.98229,501.84,504.46
5.00278,495.27,498.57
5.02329,488.61,492.86
5.04775,484.09,492.69
5.06829,484.27,493.55
5.08876,487.82,495.64
5.10928,491.66,502.71
5.12976,497.92,510.17
5.15019,502.74,516.34
5.17477,506.39,522.07
5.19526,513.91,525.65
5.21572,515.93,530.52
5.23622,520.34,530.82
5.25675,520.88,530.66
5.28118,520.7,525.72
5.3018,516.76,522.18
5.32221,512.01,516.34
5.34275,506.61,509.27
5.36316,501.89,502.02
5.38372,497.31,496.82
5.40819,506.65,496.45
5.4287,523.32,496.56
5.44921,529.85,499.45
5.4697,537.48,503.96
5.49013,540.39,509.97
5.51471,545.51,515.57
5.53517,545.21,522.66
5.5558,548.77,528.73
5.5762,548.61,532.18
5.59677,548.89,534.95
5.61712,543.51,533.56
5.64172,539.81,528.85
5.6622,533.05,525.28
5.6827,526.04,519.22
5.70324,519.43,511.98
5.72362,509.54,505.98
5.74812,505.04,500.59
5.76868,502.23,498.47
5.7892,502.58,497.57
5.80972,495.27,500.86
5.83012,482.61,504.89
5.85059,474.09,509.91
5.87507,471.27,517.53
5.89571,474.82,522.42
5.91618,476.65,525.94
5.93664,482.32,531.15
5.95711,483.86,531.12
5.98158,487.69,531.7
6.00215,488.35,528.56
6.02265,487.68,524.45
6.04308,487.54,518.76
6.06356,483.64,511.21
6.08408,479.31,505.16
6.10859,480.05,500.13
6.12917,480.04,496.91
6.14961,484.23,495.92
6.17006,483.98,497.94
6.19058,487.99,502.15
6.21102,490.99,510.72
6.23557,498.79,517.38
6.25605,502.63,524.1
6.27658,507.51,530.48
6.29705,511.21,535.79
6.31751,515.56,536.43
6.34199,517.45,536.54
6.36258,514.56,534.23
6.38304,510.05,528.59
6.40353,508.64,521.87
6.42413,502.71,513.1
6.44474,495.97,508.48
6.46905,492.58,502.58
6.48966,491.06,497.07
6.51012,492.25,495.65
6.53051,494.8,497.52
6.55102,499.44,501.22
6.57545,502.75,507.77
6.59608,505.8,514.42
6.61651,510.04,521.54
6.637,515.23,529.03
6.65748,520.39,533.02
6.67795,520.11,534.62
6.70252,518.49,534.69
6.72304,517.79,533.16
6.74348,514.83,529.32
6.76398,507.67,522.86
6.78441,505.13,515.29
6.80899,500.31,510.83
6.8295,496.44,506.26
6.84998,494.96,504.61
6.87051,488.16,506.49
6.89097,478.53,506.99
6.91147,474.83,509.19
6.93594,477.26,513.55
6.95646,482.01,520.64
6.97708,489.61,527.91
6.99764,494.49,532.33
7.01791,500.79,537.87
7.04252,506.03,540.89
7.06294,508.02,539.51
7.0836,508.22,535.81
7.10405,506.18,531.85
7.12441,503.34,524.48
7.14493,498.87,516.58
