Program Time [s],data 0,data 1
5.36394,469.42,354.45
5.36396,469.94,369.36
5.36397,471.75,384.89
5.36398,474.6,400.31
5.36399,477.08,413.85
5.364,478.46,425.08
6.88058,511.8,511.6
6.90103,511.84,512.48
6.92145,510.47,514.38
6.94195,509.78,516.91
6.96654,509.62,519.33
6.98707,508.3,522.86
7.00754,507.84,525.69
7.02799,507.27,527.15
7.0485,506.22,527.92
7.07293,506.17,527.14
7.09348,505.74,525.91
7.11406,504.59,523.53
7.13452,503.47,519.02
7.15497,500.18,515.62
7.17549,500.14,512.49
7.19994,499.51,509
7.2205,500.41,508.4
7.24104,499.73,507.52
7.26151,501.18,507.41
7.28195,502.15,508.53
7.3065,503.72,512.82
7.32701,504.57,516.86
7.34742,505.26,520.09
7.3679,504.81,525.47
7.38837,505.05,529.58
7.40896,511.44,528.06
7.43345,520.55,527.05
7.45391,524.44,524.84
7.47442,525.55,522.07
7.49495,526.24,519.06
7.51539,527.59,514.05
7.53986,526.27,509.24
7.5604,525.62,506.19
7.58103,522.5,505.35
7.60136,520,505.68
7.62198,518.2,507.34
7.64231,516.96,510.48
7.66685,516.37,513.98
7.68736,514.49,517.58
7.70795,513.99,521.67
7.72841,511.6,524.73
7.74894,508.28,529.39
7.76938,506.62,531.51
7.7939,505.3,531.01
7.8144,505.44,530.21
7.83497,504.55,528.17
7.85541,502.44,526.33
7.87578,500.55,523.47
7.90036,499.44,520.37
7.9209,498.15,516.9
7.94133,498.12,514.52
7.96179,499.1,512.81
7.98252,498.28,512.05
8.00277,500.22,513.24
8.02726,501.58,514.39
8.04787,502.06,517.31
8.06831,503.25,522.85
8.08881,503.6,532.48
8.10936,503.88,551.39
8.1338,505.7,577.31
8.15431,508.56,601.85
8.17481,509.45,611.68
8.19527,510.36,601.74
8.21574,511.29,581.99
8.23622,510.63,558.19
8.26078,510.9,536.16
8.28132,510.52,521.32
8.30191,507.22,515.06
8.32243,506.18,522.45
8.34283,506.14,542.36
8.36735,506.31,558.09
8.38779,505.05,559.27
8.40835,501.84,547.42
8.42884,502.07,530.53
8.44932,502.26,515.03
8.4698,500.81,502.62
8.4943,498.84,491.1
8.51473,497.88,482.88
8.53526,497.3,475.9
8.55574,497.24,471.12
8.57623,497.39,469.7
8.59672,497.51,468.56
8.62127,496.01,467.45
8.64177,497.01,466.96
8.66222,497.01,466.97
8.68271,496.01,468.57
8.70314,496.2,471.66
8.72764,495.96,476.13
8.74821,498.37,480.7
8.7687,499.9,487.56
8.7892,501.32,493.25
8.80964,502.25,499.2
8.83018,504.2,505.56
8.8547,504.76,511.25
8.87523,505.81,516
8.89568,503.85,518.8
8.91627,503.88,519.64
8.93673,502.3,520.31
8.96126,503.44,518.05
8.98174,501.55,516.84
9.00224,501.04,513.47
9.02262,499.83,510.98
9.04315,500.67,508.58
9.06357,501.73,506.67
9.08822,505.19,505.13
9.10875,505.55,506.51
9.12912,504.04,508.2
9.14964,504.03,512.56
9.17019,502.83,515.65
9.19459,502.06,520.92
9.2151,498.85,523.74
9.23563,495.88,526.19
9.25617,491.7,527.55
9.27657,493.76,529.64
9.29715,499.01,519.51
9.3217,500.41,512.41
9.34216,501.93,508.73
9.36261,496.94,501.78
9.38321,494.55,502.43
9.40352,494.84,506.54
9.42406,495.27,509.03
9.44855,497.42,515.23
9.46911,497.54,520.38
9.48954,498.63,525.9
9.5101,498.7,527.72
9.53065,497.96,534.18
9.55506,501.77,537.14
9.57565,503.42,542.31
9.5962,504.93,539.25
9.61662,505.75,538.2
9.63698,499.8,536.96
9.65752,495.44,532.37
9.68198,493.95,529.7
9.70253,494.56,526.56
9.72299,497.85,525.04
9.74349,495.48,519.44
9.76395,497.38,513.15
9.78845,495.51,510.72
9.80896,491.41,510.78
9.82956,495.92,513.42
9.84996,499.14,512.74
9.87054,501.51,515.59
9.89099,501.61,522.07
9.91548,502.09,526.26
9.93604,504.27,528.21
9.95647,505.82,528.76
9.97701,504.45,527.61
9.99741,504.56,528.29
10.0219,504.85,527.23
10.0425,503.68,523.79
10.063,502.14,521.23
10.0835,502.32,519.58
10.1039,501.45,516.27
10.1245,503.96,511.61
10.149,504.77,508.09
10.1695,503.02,506.67
10.19,501.61,506.34
10.2104,502.29,508.27
10.231,502.03,510.62
10.2554,504.43,514.69
10.2759,503.74,517.35
10.2965,502.39,520.68
10.317,504.11,523.15
10.3374,506.29,524.32
10.3579,507.03,525.05
10.3824,506.03,525.04
10.4029,503.82,523.23
10.4235,504.26,520.59
10.444,504.41,516.47
10.4645,502.92,512.98
10.4849,501.14,508.58
10.5096,500.51,504.26
10.5299,500.21,500.61
10.5505,498.57,498.89
10.571,497.05,499.11
10.5914,497.44,500.29
10.6158,500.15,503.03
10.6365,503.12,507.23
10.6569,503.1,511.38
10.6774,503.48,514.9
10.6979,503.18,517.32
10.7184,503.15,519.06
10.7429,503.72,520.25
10.7634,503.77,521.8
10.7839,502.42,523.84
10.8044,499.94,534.07
10.8248,500.35,557.86
10.8495,499.88,599.09
10.8699,500.9,636.07
10.8905,502.72,656.45
10.9108,507.98,654.76
10.9313,510.38,636.01
10.9518,514.51,608.61
10.9764,515.4,579.29
10.997,516.32,554.63
11.0174,515.66,539.5
11.0378,515.73,540.6
11.0583,516.78,560.48
11.0831,516.23,585.79
11.1034,515.38,592.23
11.1238,513.3,574.98
11.1444,509.84,542.79
11.1648,505.07,506.43
11.1853,501.46,474.14
11.2098,499.57,449.51
11.2303,498.05,433.21
11.2507,498.24,424.37
11.2712,498.19,420.7
11.2918,499.96,420.96
11.3162,500.36,425.97
11.3369,499.09,432.77
11.3573,498.67,441.82
11.3777,499.74,452.05
11.3982,500.19,462.04
11.4188,499.35,472.03
11.4433,500.88,480.23
11.4637,501.11,487.18
11.4842,501.68,491.35
11.5047,500.15,493.68
11.5252,499.92,495.74
11.5457,499.93,496.39
11.5702,499.35,496.91
11.5907,499.48,496.33
11.6112,500.18,496.47
11.6318,500.15,498.77
11.6522,500.12,501.02
11.6767,500.09,504.41
11.6972,501.27,508.53
11.7177,501.42,513.23
11.7382,503.14,517.78
11.7587,503.51,521.22
11.7792,502.81,524.98
11.8037,503.05,526.58
11.8242,502.84,527.27
11.8447,503.47,526.81
11.8651,501.98,525.65
11.8856,500.98,523.72
11.9102,498.18,521.98
11.9307,497.75,519.58
11.9511,497.4,516.26
11.9718,498.12,513.41
11.9922,497.69,512.13
12.0126,498.56,511.5
12.0373,498.44,512
12.0577,500.16,513.6
12.0781,502.12,516.28
12.0986,500.9,519.63
12.1191,500.92,522.9
12.1437,500.54,525.52
12.1641,501.03,527.82
12.1847,501.42,528.85
12.2051,501.54,529.08
12.2257,499.63,527.67
12.2461,498.5,524.53
12.2706,498.4,520.83
12.2913,498.32,518.06
12.3116,497.46,514.65
12.3321,497.57,511.52
12.3525,499.05,508.82
12.377,508.04,510.05
12.3976,514.43,511.84
12.4181,515.75,512.87
12.4385,517.4,515.1
12.459,516.92,518.48
12.4795,517.73,520.98
12.504,516.19,524.99
12.5246,515.55,527.19
12.545,515.84,529.55
12.5656,513.47,529.84
12.586,512.18,528.67
12.6065,511.54,525.74
12.631,509.03,523.19
12.6516,506.43,519.75
12.672,504.34,516.4
12.6925,502.67,512.12
12.7131,501.74,509.9
12.7375,502.39,509.32
12.758,502.51,509.25
12.7785,503.01,510.6
12.799,503.61,512.68
12.8195,504.29,515.55
12.8401,505.23,518.24
12.8645,505.18,520.99
12.885,505.75,523.79
12.9055,505.4,525.63
12.926,503.32,526.31
12.9465,502.45,526.45
12.9709,501.76,525.56
12.9915,502.01,522.45
13.012,501.61,518.96
13.0325,500.49,515.76
13.0529,497.99,512.61
13.0734,496.79,510.69
13.098,497.03,509.35
13.1185,498.43,509.08
13.1389,498.74,509.47
13.1595,499.99,511.57
13.1799,501.99,514.06
13.2044,503,517.85
13.225,503.6,521.68
13.2454,503.28,524.54
13.2659,502.82,526.63
13.2865,502.46,527.51
13.307,500.17,527.41
13.3314,499.53,526.12
13.3519,499.83,523.9
13.3724,499.06,520.52
13.3931,497.85,517.42
13.4134,498.48,514.33
13.4379,499.18,511.67
13.4584,498.95,509.93
13.479,498.76,508.75
13.4996,497.81,509.2
13.5199,499.44,511.56
13.5403,500.16,515.05
13.5649,500.72,518.04
13.5854,502.58,521.83
13.6059,502.66,523.86
13.6263,502.93,526.49
13.6469,502.34,526.79
13.6673,501.48,526.43
13.6919,500.78,525.15
13.7123,500.62,524.52
13.7329,501.7,521.41
13.7533,502.96,517.93
13.7738,502.17,513.75
13.7984,500.13,510.8
13.8189,499.11,509.04
13.8394,498.69,508.43
13.8599,499.95,507.54
13.8803,500.76,508.63
13.9008,501.81,512.31
13.9253,502.65,516.25
13.9459,502.72,525.6
13.9663,503.57,536.68
13.9868,503.26,561.54
14.0073,502.41,593.43
14.0318,503.33,611.15
14.0523,503.46,606.32
14.0729,505.17,586.85
14.0934,505.73,563.68
14.1138,503.79,542.75
14.1343,503.63,536.2
14.1589,505.9,543.76
14.1794,507.92,559.81
