Program Time [s],data 0,data 1
3.49388,526.97,512.73
3.49389,531.78,516.19
3.4939,532.82,519.15
3.49391,533.46,521.52
3.49392,532.97,522.02
3.49393,529.37,521.01
3.49394,502.57,504.46
3.49395,510.39,508.17
3.49396,520.71,512.73
3.49397,526.97,516.19
3.49398,531.78,519.15
3.49399,532.82,521.52
3.494,533.46,522.02
3.49401,532.97,521.01
3.49403,529.37,509
5.00772,512,509.4
5.03224,513.4,511.72
5.05271,514.12,512.98
5.07324,522.9,514.38
5.09379,534.12,515.1
5.1142,542.29,516.68
5.13478,546.23,517.55
5.15926,546.19,518.44
5.17979,542.95,517.35
5.20015,540.16,517.28
5.22074,538.13,515.62
5.24121,536.3,512.7
5.26561,532.44,510.56
5.28615,526.95,508.05
5.30678,522.96,506.04
5.3272,520.37,505.83
5.34766,518.7,506.26
5.36818,517.36,509.21
5.39263,515.89,512.37
5.41315,516.11,516.9
5.43369,518.29,518.92
5.4541,517.43,521.13
5.47463,517.14,523.31
5.49905,516.71,523.85
5.51962,516.57,525.68
5.54012,515.26,524.14
5.56063,514.61,522.91
5.58108,512.68,518.93
5.60156,510.55,515.74
5.62615,508.84,512.8
5.64671,507.87,511.04
5.66717,506.5,509.03
5.68765,505.4,508.42
5.70808,505.72,508.54
5.73261,506.57,510.83
5.75307,507.86,514.46
5.77361,508.89,516.37
5.79414,509.51,519.1
5.81456,510.21,521.88
5.83502,510.37,523.5
5.85954,510.09,525.6
5.88016,510.07,525.28
5.90056,509.66,524.43
5.92105,510.33,522.34
5.94153,508.46,519.67
5.96601,506.57,518.74
5.98655,506.46,514.99
6.00713,506.76,512.19
6.02763,505.01,509.75
6.04811,504.21,508.2
6.06857,504.57,507.36
6.09302,504.65,508.09
6.11362,505.32,509.67
6.13406,507.26,511.54
6.15455,509.01,515.63
6.17501,510.81,517.5
6.19548,510.84,519.8
6.22007,510.68,520.44
6.2405,509.54,521.15
6.26102,507.63,522.32
6.28153,505.51,521.46
6.30196,506.8,519.17
6.32648,506.64,516.33
6.34706,505.12,513.87
6.36757,503.69,511.29
6.38803,504.55,509.43
6.40854,504.84,508.15
6.42899,505.87,506.72
6.45349,504.7,507.97
6.47396,504.56,509.38
6.49447,505.65,512.3
6.51492,507.92,515.44
6.53546,508.53,518.75
6.55993,508.23,520.8
6.58049,508.58,522.84
6.60094,508.07,522.27
6.6215,508.45,521.62
6.6419,509.76,520.1
6.66239,509.01,517.08
6.68695,507.01,514.46
6.70746,505.61,510.77
6.72795,503.68,508.42
6.74845,503.35,507.13
6.76886,503.48,505.71
6.7934,502.58,505.16
6.81403,502.67,508.13
6.83447,504.73,517.31
6.85493,508.39,560.84
6.87562,504.51,618.08
6.89605,498.81,675.66
6.92063,486.65,730.13
6.94114,472.92,768.5
6.9615,460.73,791.4
6.98196,446.99,804.92
7.00258,439.79,799.54
7.02705,437.03,773.03
7.04757,443.23,727.62
7.06811,451.98,673.3
7.08836,463.18,607.44
7.10905,478.75,547.15
7.12939,495,504.52
7.15391,509.2,509.82
7.17438,521.16,516.25
7.19501,532.73,540.6
7.21555,540.58,549.48
7.23594,548.67,534.39
7.25641,554.33,494.31
7.28087,554.87,443.05
7.30149,552.89,395.84
7.32207,550.71,364.87
7.34251,546.97,347.1
7.36299,543.98,339.28
7.38737,537.98,339.22
7.40797,531.59,343.18
7.42849,527.07,349.54
7.44889,523.25,359.03
7.46934,519.4,369.03
7.4898,515.52,381.02
7.51446,513.42,394.02
