Program Time [s],data 0,data 1
4.02879,461.65,355.32
4.02881,475.12,387.66
4.02882,482.3,410.32
4.02883,488.84,453.26
4.02884,488.67,517.01
4.02885,497.34,488.41
4.02886,497.87,473.52
5.54392,509.6,512.4
5.56448,506.28,511.52
5.58887,503.42,510.62
5.60943,505.94,510.69
5.62995,505.15,511.55
5.65041,501.32,512.64
5.67086,506.26,513.31
5.69534,513.01,515.25
5.71586,520.2,518.6
5.73638,522.76,520.88
5.75691,522.21,523.9
5.77744,523.77,527.72
5.79783,522.61,528.78
5.82234,520.89,528.62
5.84288,519.51,529.1
5.86346,512.41,527.28
5.88383,510.13,525.02
5.9045,506.9,521.82
5.92881,505.52,519.25
5.94942,501.82,517
5.96992,502.25,514.8
5.99037,502,513.04
6.01094,502.8,514.03
6.03135,501.44,514.83
6.05591,499.15,516.06
6.07644,497.32,520.65
6.0969,488.46,526.52
6.11742,482.97,531.02
6.13782,478.97,533.21
6.15832,477.98,533.97
6.18282,478.18,533.18
6.20334,479.35,531.14
6.22383,479.48,528.11
6.24435,479.58,523.89
6.26482,480.27,519.51
6.28928,481.61,515.01
6.30982,481.69,511.21
6.33036,483.15,508.77
6.35084,485.12,507.01
6.37139,487.5,505.81
6.3918,490,506.65
6.41635,491,509.92
6.43682,492.4,513.13
6.45729,492.92,516.31
6.47775,492.34,520.25
6.49829,491.67,524.2
6.52274,493.93,525.56
6.54335,493.95,526.25
6.56379,494.56,526
6.5843,494.65,523.4
6.60479,495.12,519.72
6.62535,496.69,516.57
6.64972,497.56,512.86
6.67028,497.64,511.09
6.69078,496.12,508.47
6.7113,496.49,507.58
6.73169,499.99,506.26
6.75624,508.8,507.01
6.77671,512.44,509.21
6.79725,514.55,512.37
6.81771,516.44,516.69
6.8383,517.75,521.95
6.8588,518.6,531.36
6.88322,518.68,549.29
6.90382,518.14,580.03
6.9243,515.12,608.83
6.94473,516.69,617.66
6.96524,516.15,605.73
6.98967,512.12,583.38
7.01017,512.3,560.11
7.03074,510.04,539.69
7.05122,506.83,526.95
7.0717,505.26,530.96
7.09213,504.81,550.17
7.11669,505.05,563.53
7.13723,503.64,558.23
7.15768,504.71,540.98
7.17819,506.57,521.59
7.19863,506.46,505.47
7.22309,504.76,491.97
7.24365,504.21,483.38
7.26414,503.57,477.7
7.2847,504.86,472.76
7.30516,503.08,468.81
7.32557,500.87,466.25
7.35013,500.09,465
7.37061,501.08,466
7.39116,500.06,467
7.4116,496.85,470.2
7.43215,501.48,468.36
7.45265,504.98,467.89
7.47709,507.19,470.11
7.49761,509.95,476.49
7.51809,510.96,482.79
7.53863,512.97,489.63
7.5591,511.17,497.11
7.58371,508.34,504.88
7.60414,508.27,509.71
7.62466,509.02,512.37
7.64513,507.61,514.49
7.66554,504.89,515.39
7.68603,500.71,515.12
7.71057,499.17,513.89
7.73107,499.34,512.51
7.75154,498.47,509.61
7.77209,495.98,507.29
7.7925,496.78,506.03
7.81706,496.02,505.63
7.83758,496.62,506.5
7.85817,497.5,510
7.87864,496.6,515.4
7.8991,498.88,520.92
7.9196,500.3,526.14
7.94411,500.04,530.71
7.96456,501.63,534.57
7.98502,502.31,536.45
8.00551,501.85,535.36
8.02598,499.68,535.29
8.05046,500.34,534.03
8.07106,499.07,530.63
8.09152,496.86,527.1
8.11206,495.89,523.68
8.13256,494.71,519.34
8.15302,493.17,516.48
8.17746,492.93,514.38
8.19807,491.35,513.9
8.21857,493.28,515.32
8.23901,494.82,518.66
8.25943,495.46,524.53
8.27995,495.77,531.62
8.30444,498.21,538.3
8.32498,497.97,540.84
8.34553,490.98,528.67
8.366,485.78,505.34
8.38645,480.62,479.87
8.411,477.1,455.1
8.43151,476.88,436.08
8.45206,475.9,427.46
8.47254,477.32,422.37
8.49306,481.26,421.9
8.51343,485.61,426.72
8.53794,488.09,433.77
8.55842,492.07,440.22
8.57892,495.05,449.57
8.59939,497.44,461.06
8.61987,498.96,465.25
8.64438,504.56,476.4
8.6649,502.25,481.32
8.6855,498.8,487.85
8.70592,497.44,490.48
8.72646,495.75,494.99
8.7469,494,496.19
8.77149,492.2,504.35
8.79195,493.76,531.08
8.81239,501.41,569.07
8.83285,509.33,605.85
8.85341,516.46,628.48
8.8779,522.37,631.79
8.89834,525.3,629.63
8.91888,525.24,619.3
8.93935,524.99,608.44
8.95987,523.39,595.95
8.98034,527.51,586.36
9.00484,525.01,575.29
9.02534,519.01,566.83
9.04586,515.01,557.07
9.06636,506.61,551.65
9.08682,502.88,544.72
9.10729,498.91,539.98
9.13187,497.33,533.38
9.15238,491.06,526.91
9.17282,492.05,520.12
9.19331,492.64,513.9
9.21377,492.51,508.72
9.23828,492.81,503.98
9.25879,493.05,498.78
9.27934,490.84,497.22
9.2998,492.47,499.98
9.32031,492.38,501.38
9.34086,498.5,505.71
9.36528,500,509.77
9.38591,498.8,516.01
9.4064,496.44,523.81
9.42679,498.15,528.05
9.44725,497.52,530.04
9.47178,495.02,530.63
9.49228,496.41,530.1
9.51277,495.33,528.28
9.53327,493.86,523.43
9.55378,492.29,518.34
9.57438,491.83,511.87
9.59875,490.47,505.9
9.61928,492.17,502.52
9.64001,492.14,502.42
9.66041,493.51,502.93
9.68079,494.41,504.35
9.7052,497.33,508.28
9.72582,500.26,512.02
9.74629,501.81,517.62
9.76674,502.45,521.69
