Program Time [s],data 0,data 1
5.62323,509.3,525.5
5.62325,511.04,529.2
5.62328,513.03,533.56
5.62331,513.43,536.85
5.62334,514.94,540.28
5.62337,515.55,542.82
5.6234,515.24,544.66
5.62343,514.39,544.33
5.62344,523.62,525.5
5.62347,509.3,529.2
5.6235,511.04,533.56
5.62352,513.03,536.85
5.62355,513.43,540.28
5.62358,514.94,542.82
5.62361,515.55,544.66
5.62364,515.24,544.33
5.62367,514.39,515
7.13744,511.6,518.2
7.15791,510.88,522.16
7.18247,512.7,526.53
7.20297,514.36,530.62
7.22358,516.09,534.7
7.24396,517.47,538.56
7.26443,519.18,540.45
7.28885,519.74,540.16
7.30939,519.59,538.13
7.32991,519.08,536.9
7.35051,516.46,532.92
7.37088,516.97,528.74
7.39144,516.37,524.59
7.41591,515.3,521.27
7.43651,513.84,517.82
7.45686,513.27,516.45
7.47744,512.62,517.16
7.49784,512.29,519.93
7.52241,512.24,524.94
7.54289,510.19,527.56
7.56345,518.55,528.44
7.58553,530.04,530.76
7.60444,536.43,533.8
7.62481,539.95,535.04
7.64939,540.36,537.03
7.66991,540.09,537.23
7.69044,536.07,536.98
7.71088,533.05,535.19
7.73138,529.44,532.35
7.7558,526.55,529.48
7.77635,523.04,526.58
7.79684,520.24,524.27
7.81732,517.99,523.21
7.83783,515.79,522.17
7.85829,514.63,523.14
7.88278,514.11,526.91
7.90333,514.28,530.13
7.92382,514.03,534.5
7.94442,515.62,538
7.96486,515.9,541.4
7.98925,517.32,543.12
8.00982,516.25,543.9
8.03033,516.4,542.72
8.05085,515.72,540.97
8.07131,513.78,537.98
8.09178,512.82,534.98
8.11629,510.46,532.19
8.13686,511.37,529.35
8.15729,511.09,526.68
8.17774,510.47,523.14
8.19823,511.78,523.11
8.21872,512.62,524.49
8.24324,512.9,527.59
8.26384,513.52,531.27
8.28426,513.82,535.02
8.30474,513.05,539.22
8.3252,513.24,541.77
8.3497,514.19,543.42
8.37028,513.75,544.53
8.39077,513.4,543.83
8.41123,512.72,541.86
8.43168,512.38,538.89
8.4522,512.1,534.91
8.47674,510.88,533.53
8.49732,508.51,564.42
8.51783,513.2,548.94
8.53823,508.76,616.15
8.55872,491.81,695.12
8.58321,509.65,741.1
8.60371,522.52,757.08
8.62421,551.62,752.86
8.64472,525.69,744.89
8.66522,521.15,730.51
8.68568,514.92,724.41
8.71021,516.74,705.93
8.73079,514.19,663.34
8.75123,521.35,610.87
8.77176,538.08,542.3
8.79215,545.47,474.04
8.81674,527.57,432.23
8.83719,538.26,419.19
8.8577,523.61,403.15
8.87821,520.89,442.52
8.89867,529.91,449.01
8.91917,545.93,492.41
8.94372,534.14,522.73
8.96418,500.91,539.98
8.98475,471.93,546.59
9.00515,481.54,553.27
9.02559,478.64,542.22
9.05012,476.51,513.17
9.07071,479.41,482.94
9.09112,482.53,439.75
9.11165,488.82,389
9.1321,496.46,337.4
9.15256,500.97,299.12
9.17718,505.17,278.9
9.19761,505.74,274.52
9.2182,504.59,281.61
9.23863,501.87,299.69
9.25913,500.1,318.95
9.28351,498.88,341.76
9.30408,497.7,367.01
9.32459,496.36,391.61
9.3451,495.49,417.49
9.36554,494.79,441.79
9.38607,496.03,465.63
9.41061,496.23,486.5
9.43114,499.38,502
9.45157,499.71,513.8
9.47204,501.16,522.04
9.49251,502.53,529.03
9.51299,501.83,533.63
9.53753,502.06,537.7
9.55814,500.85,538.56
9.57854,501.48,539.85
9.59906,499.78,539.08
9.61966,499.43,539.26
9.64401,500.34,541.21
9.66453,501.67,543.17
9.68501,502.74,545.73
9.70549,503.39,550.59
9.72603,505.11,553.87
9.7465,505.89,558.1
9.77098,507.51,561.08
9.79151,508.61,564.06
9.81216,509.29,564.25
9.83248,509.63,563.6
9.85295,509.3,561.88
9.87749,509.24,558.1
9.89805,510.59,557.88
9.9185,513.68,557.11
9.93896,514.74,554.29
9.95948,515.19,551.43
9.97997,515.55,549.34
10.0046,516.44,547.87
10.025,516.75,546.9
10.0456,516.8,548.72
10.0661,517.04,550.38
10.0865,517.43,553.3
10.1109,517.35,556.24
10.1315,517.88,559.19
10.152,517.5,560.15
10.1725,517.6,559.92
10.193,515.48,559.94
10.2136,515.79,557.35
10.2379,514.83,553.88
10.2585,516.26,549.7
10.279,513.81,544.16
10.2994,512.05,539.53
10.32,509.84,535.42
10.3445,508.67,532.34
10.3649,508.74,530.87
10.3855,509.79,530.5
10.4061,510.23,531
10.4265,510.59,533.8
10.4469,511.87,537.24
10.4715,512.29,541.99
10.4919,513.84,546.19
10.5125,513.67,548.75
10.5329,513.93,549.6
10.5534,513.75,549.28
10.5738,513,547.63
10.5984,512.4,545.1
10.6189,511.52,541.28
10.6394,511.62,538.62
10.6598,510.69,535.5
10.6804,509.75,531.8
10.7049,510.6,528.84
10.7255,509.08,527.27
10.7458,509.27,526.82
10.7664,509.41,527.05
10.7868,510.33,529.44
10.8073,509.86,532.55
10.8318,510.89,536.24
10.8524,511.91,541.19
10.8729,512.73,543.96
10.8933,512.98,544.76
10.9138,513.79,544.01
10.9382,514.23,542.81
10.9588,514.58,539.65
10.9793,514.27,535.92
10.9998,513.41,531.93
11.0203,511.93,528.35
11.0408,511.74,524.28
11.0654,511.6,521.82
11.0859,511.28,519.86
11.1063,510.82,520.89
11.1268,511.06,522.71
11.1474,510.05,525.77
11.1718,511.04,529.61
11.1923,511.23,534.09
11.2128,512.38,538.87
11.2333,511.71,542.7
11.2538,511.17,544.16
11.2743,511.33,545.53
11.2987,511.07,544.42
11.3194,511.25,542.94
11.3398,510,540.75
11.3603,509.6,536.2
11.3807,511.48,531.76
11.4053,510.99,527.61
11.4257,510.59,524.69
11.4464,510.47,522.35
11.4668,508.98,522.08
11.4872,508.78,523.66
11.5077,509.42,527.53
11.5322,510.74,530.82
11.5527,509.99,534.66
11.5732,510.59,538.73
11.5938,511.47,542.18
11.6142,513.58,543.35
11.6387,514.06,543.68
11.6593,512.25,543.34
11.6797,511.2,541.07
11.7002,510.16,538.66
11.7206,509.73,535.33
11.7411,508.38,531.66
11.7657,508.51,527.73
