Program Time [s],data 0,data 1
2.63947,507.28,506.06
2.63948,523.34,520.87
2.63951,508.16,517.7
2.63954,509.93,512.56
2.63957,508.34,508.25
2.6396,508.07,505.2
2.63963,505.06,502.16
2.63966,505.25,503.33
2.63968,505.6,506.06
2.63971,507.28,510.8
4.15417,511.4,509.04
4.17468,512.12,505.83
4.1992,510.1,503.07
4.21968,508.08,501.45
4.24015,506.66,501.76
4.26066,509.33,502.41
4.2811,510.66,504.53
4.30561,509.53,507.02
4.32621,509.22,511.82
4.34672,509.98,515.65
4.36722,513.78,520.72
4.3876,514.43,524.18
4.40807,512.34,525.74
4.43258,511.07,525.39
4.45312,511.66,524.52
4.4739,510.53,522.01
4.49407,509.62,517.81
4.51476,508.7,514.25
4.53908,507.36,510.8
4.55959,507.69,506.64
4.5801,509.95,503.71
4.60062,506.76,502.77
4.62118,507.41,502.42
4.64156,509.93,505.13
4.66622,510.34,509.31
4.68665,510.07,512.44
4.70714,511.66,515.36
4.72754,513.33,520.28
4.74811,513.86,523.83
4.7686,512.29,526.06
4.79311,513.63,526.05
4.81364,510.9,527.64
4.83412,502.72,525.31
4.85457,495.58,523.45
4.87508,493.86,519.16
4.89952,495.09,516.33
4.92009,493.67,512.86
4.94055,492.14,509.09
4.96099,493.11,507.27
4.98158,494.69,507.02
5.002,496.15,507.01
5.02657,498.12,509.61
5.04709,499.9,514.09
5.06757,502.12,517.87
5.08805,502.89,520.3
5.10848,503.12,523.64
5.13303,505.69,525.51
5.15352,505.55,526.81
5.17405,507.44,526.25
5.19456,507.55,524.6
5.21502,507.44,521.48
5.2355,506.35,517.78
5.26,505.28,513.83
5.28051,504.23,509.26
5.30101,505.38,505.61
5.3215,506.11,504.09
5.34196,505.88,504.07
5.36646,507.11,504.06
5.38698,506.89,505.84
5.40743,507.11,509.28
5.42793,507.49,514.02
5.44841,508.39,519.22
5.46889,508.31,523.57
5.49344,509.85,525.86
5.51395,509.68,525.09
5.53448,512.54,522.87
5.55496,512.43,520.5
5.57547,512.55,517.6
5.5999,512.84,513.48
5.62042,512.67,510.38
5.64095,512.34,507.31
5.66143,510.67,504.44
5.68192,512.94,502.16
5.70233,519.35,501.12
5.72684,523.88,502.7
5.74742,524.7,505.56
5.7679,525.96,509.65
5.78836,528.37,513.92
5.80887,527.5,518.93
5.8334,526.8,523.35
5.85393,527.64,526.48
5.87445,527.71,527.78
5.89495,525.97,529.03
5.91542,521.57,530.82
5.93595,519.46,546.06
5.96037,515.17,571.85
5.98088,512.33,618.08
6.00148,510.07,650.46
6.02198,509.25,655.37
6.04233,509,638.3
6.06279,510.8,609.04
6.08741,513.84,585.23
6.10785,515.07,579.38
6.12837,517.26,599.11
6.14883,519.81,623.69
6.16926,521.45,634.35
6.19388,520.16,623.68
