Program Time [s],data 0,data 1
2.93276,494.63,519.79
2.93278,525.67,527.94
2.93281,495.1,528.55
2.93286,495.28,528.84
2.93291,495.22,528.67
2.93296,493.98,527.14
2.93308,494.58,525.11
2.93313,494.87,521.49
2.93328,495.29,519.79
2.93333,494.63,509.8
4.44765,507.2,507.44
4.47211,503.16,505.55
4.49263,500.93,504.84
4.51319,498.54,505.07
4.53371,498.43,506.86
4.55411,498.75,508.49
4.57457,497.2,511.79
4.59917,496.56,515.43
4.61968,495.65,516.95
4.64013,493.92,518.56
4.66067,493.13,520.05
4.68118,491.11,520.04
4.70556,490.69,520.23
4.72612,490.15,517.38
4.74662,488.12,515.11
4.76709,489.1,512.69
4.78758,489.68,509.55
4.80807,489.14,505.84
4.83258,489.71,504.07
4.85312,490.77,503.46
4.87362,491.82,504.57
4.89412,491.25,505.85
4.91458,491.8,507.48
4.93508,493.04,513.79
4.95959,494.23,526.43
4.98009,494.39,543.34
5.00065,493.11,550.27
5.02107,503.89,644.02
5.04153,512.91,700.22
5.06607,503.93,741.17
5.0866,500.14,755.34
5.10711,500.71,737.47
5.12754,504.77,690.78
5.1481,507.22,626.82
5.16857,507.97,561.46
5.19305,510.78,505.97
5.21355,513.22,465.77
5.23406,514.38,467.42
5.25456,507.7,460.73
5.27503,503.16,520.19
5.29949,514.73,589.75
5.32001,527.38,636.6
5.34058,529.11,684.48
5.36099,534.29,700.78
5.3815,533.23,670.23
5.40195,529.98,611.58
5.42649,524.39,539.27
5.44702,518.31,473.41
5.46758,512.45,424.93
5.48797,505.96,391.94
5.50852,496.97,372.56
5.53293,491.57,363.44
5.55346,487.26,362.56
5.57396,484.41,367.44
5.59451,483.53,375.76
5.615,480.82,387
5.63548,479.66,401
5.65993,478.53,414.6
5.68047,477.82,428.28
5.70105,476.46,442.83
5.72144,475.36,456.66
5.74194,474.89,468.13
5.76642,474.51,476.9
5.7869,475.41,482.32
5.80747,474.93,487.26
5.82792,475.74,489.61
5.8484,477.79,490.89
5.86898,479.04,492.31
5.89341,480.23,492.85
5.91395,479.98,493.88
5.93442,480.79,495.3
5.9549,481.03,498.04
