time_s,EOG_H,EOG_V
0.0,435.96,518.42
0.020000000000000018,383.85,502.03
0.040000000000000036,371.68,501.22
0.06000000000000005,371.68,501.22
0.08000000000000007,371.68,501.22
0.10000000000000009,371.68,501.22
0.1200000000000001,359.75,484.38
0.14000000000000012,359.75,484.38
0.16000000000000014,374.62,482.33
0.18000000000000016,396.5,487.86
0.20000000000000018,408.2,475.49
0.2200000000000002,408.2,475.49
0.2400000000000002,408.2,475.49
0.26000000000000023,408.2,475.49
0.28000000000000025,422.96,469.79
0.30000000000000027,442.57,497.63
0.3200000000000003,458.25,510.51
0.3400000000000003,496.55,522.88
0.3600000000000003,496.55,522.88
0.38000000000000034,506.04,531.5
0.40000000000000036,506.04,531.5
0.4200000000000004,506.04,531.5
0.4400000000000004,506.04,531.5
0.4600000000000004,516.23,510.8
0.4800000000000004,516.23,510.8
0.5000000000000004,521.18,519.43
0.5200000000000005,521.18,519.43
0.5400000000000005,536.14,524.34
0.5600000000000005,536.14,524.34
0.5800000000000005,537.51,518.88
0.6000000000000005,537.51,518.88
0.6200000000000006,537.51,518.88
0.6400000000000006,528.61,521.1
0.6600000000000006,536.91,572.16
0.6800000000000006,529.73,553.72
0.7000000000000006,525.18,530.78
0.7200000000000006,525.18,530.78
0.7400000000000007,525.18,530.78
0.7600000000000007,525.18,530.78
0.7800000000000007,518.75,551.42
0.8000000000000007,518.75,551.42
0.8200000000000007,502.4,522.14
0.8400000000000007,515.32,507.54
0.8600000000000008,508.05,506.43
0.8800000000000008,519.84,505.15
0.9000000000000008,519.84,505.15
0.9200000000000008,519.84,505.15
0.9400000000000008,530.47,480.92
0.9600000000000009,530.47,480.92
0.9800000000000009,517.18,472.93
1.0000000000000009,524.69,487.23
1.020000000000001,524.69,487.23
1.040000000000001,512.75,477.18
1.060000000000001,512.75,477.18
1.080000000000001,512.75,477.18
1.100000000000001,512.75,477.18
1.120000000000001,508.6,476.55
1.140000000000001,508.6,476.55
1.160000000000001,512.35,479.1
1.180000000000001,520.28,477.08
1.200000000000001,520.28,477.08
1.220000000000001,520.28,477.08
1.240000000000001,520.28,477.08
1.2600000000000011,520.28,477.08
1.2800000000000011,505.62,492.06
1.3000000000000012,500.9,499.45
1.3200000000000012,508.92,510.96
1.3400000000000012,500.66,508.56
1.3600000000000012,524.13,524.45
1.3800000000000012,524.13,524.45
1.4000000000000012,524.13,524.45
1.4200000000000013,524.13,524.45
1.4400000000000013,520.5,520.96
1.4600000000000013,520.5,520.96
1.4800000000000013,509.8,515.37
1.5000000000000013,498.43,473.74
1.5200000000000014,487.94,482.99
1.5400000000000014,494.55,473.39
1.5600000000000014,494.55,473.39
1.5800000000000014,494.55,473.39
1.6000000000000014,494.55,473.39
1.6200000000000014,494.55,473.39
1.6400000000000015,507.64,467.72
1.6600000000000015,507.64,467.72
1.6800000000000015,501.05,494.58
1.7000000000000015,499.71,459.96
1.7200000000000015,514.37,461.17
1.7400000000000015,514.37,461.17
1.7600000000000016,514.37,461.17
1.7800000000000016,514.37,461.17
1.8000000000000016,513.9,454.33
1.8200000000000016,513.9,454.33
1.8400000000000016,515.52,461.27
1.8600000000000017,498.8,475.37
1.8800000000000017,498.8,475.37
1.9000000000000017,495.24,473.1
1.9200000000000017,495.24,473.1
1.9400000000000017,495.24,473.1
1.9600000000000017,495.24,473.1
1.9800000000000018,495.24,473.1
2.0000000000000018,502.19,463.48
2.0200000000000014,491.36,497.94
2.040000000000001,493.79,511.15
2.0600000000000005,493.79,511.15
2.08,493.79,511.15
2.0999999999999996,493.79,511.15
2.119999999999999,493.79,511.15
2.139999999999999,481.83,515.72
2.1599999999999984,481.83,515.72
2.179999999999998,480.78,514.1
2.1999999999999975,498.82,504.48
2.219999999999997,514.06,508.58
2.2399999999999967,514.06,508.58
2.2599999999999962,514.06,508.58
2.279999999999996,514.06,508.58
2.2999999999999954,514.06,508.58
2.319999999999995,513.05,508.47
2.3399999999999945,522.44,504.37
2.359999999999994,523.7,479.57
2.3799999999999937,530.56,467.25
2.3999999999999932,526.25,457.6
2.419999999999993,526.25,457.6
2.4399999999999924,526.25,457.6
2.459999999999992,528.6,489.08
2.4799999999999915,528.6,489.08
2.499999999999991,528.6,489.08
2.5199999999999907,496.72,491.23
2.5399999999999903,496.72,491.23
2.55999999999999,498.18,486.59
2.5799999999999894,495.14,473.67
2.599999999999989,495.14,473.67
2.6199999999999886,495.14,473.67
2.639999999999988,495.14,473.67
2.6599999999999877,494.71,500.34
2.6799999999999873,494.71,500.34
2.699999999999987,493.97,501.47
2.7199999999999864,500.52,519.18
2.739999999999986,502.02,495.55
2.7599999999999856,502.02,495.55
2.779999999999985,502.02,495.55
2.7999999999999847,502.02,495.55
2.8199999999999843,501.21,517.04
2.839999999999984,506.97,494.83
2.8599999999999834,522.58,493.86
2.879999999999983,566.33,491.17
2.8999999999999826,566.33,491.17
2.919999999999982,568.06,485.14
2.9399999999999817,568.06,485.14
2.9599999999999813,568.06,485.14
2.979999999999981,568.06,485.14
2.9999999999999805,568.06,485.14
3.01999999999998,563.45,488.31
3.0399999999999796,544.22,454.27
3.059999999999979,544.22,454.27
3.0799999999999788,539.57,463.22
3.0999999999999783,539.57,463.22
3.119999999999978,539.57,463.22
3.1399999999999775,539.57,463.22
3.159999999999977,530.66,467.57
3.1799999999999766,530.66,467.57
3.199999999999976,521.32,509.82
3.2199999999999758,516.26,516.06
3.2399999999999753,513.21,539.85
3.259999999999975,513.21,539.85
3.2799999999999745,513.21,539.85
3.299999999999974,513.21,539.85
3.3199999999999736,505.36,537.28
3.339999999999973,505.36,537.28
3.359999999999973,486.08,539.61
3.3799999999999724,486.08,539.61
3.399999999999972,490.07,532.48
3.4199999999999715,490.07,532.48
3.439999999999971,490.07,532.48
3.4599999999999707,490.07,532.48
3.4799999999999702,488.25,526.19
3.49999999999997,488.25,526.19
3.5199999999999694,487.24,513.11
3.539999999999969,486.39,510.49
3.5599999999999685,486.39,510.49
3.579999999999968,486.31,507.59
3.5999999999999677,485.65,514.87
3.6199999999999672,490.12,519.9
3.639999999999967,490.12,519.9
3.6599999999999664,490.12,519.9
