time_s,EOG_H,EOG_V
0.0,511.31,474.11
0.020000000000000018,511.31,474.11
0.040000000000000036,511.31,474.11
0.06000000000000005,512.45,477.89
0.08000000000000007,511.53,480.09
0.10000000000000009,515.82,485.87
0.1200000000000001,515.82,485.87
0.14000000000000012,515.82,485.87
0.16000000000000014,515.82,485.87
0.18000000000000016,517.66,488.5
0.20000000000000018,516.82,489.4
0.2200000000000002,520.46,490.72
0.2400000000000002,522.97,491.58
0.26000000000000023,522.97,491.58
0.28000000000000025,523.77,491.66
0.30000000000000027,524.42,490.53
0.3200000000000003,525.73,493.02
0.3400000000000003,527.19,492.62
0.3600000000000003,527.19,492.62
0.38000000000000034,527.19,492.62
0.40000000000000036,525.35,489.69
0.4200000000000004,523.86,494.88
0.4400000000000004,522.89,495.51
0.4600000000000004,520.31,495.21
0.4800000000000004,520.31,495.21
0.5000000000000004,520.31,495.21
0.5200000000000005,522.45,497.56
0.5400000000000005,521.56,498.05
0.5600000000000005,514.2,499.43
0.5800000000000005,514.2,499.43
0.6000000000000005,514.2,499.43
0.6200000000000006,514.2,499.43
0.6400000000000006,516.36,502.35
0.6600000000000006,514.15,502.94
0.6800000000000006,517.92,502.95
0.7000000000000006,520.94,506.16
0.7200000000000006,520.94,506.16
0.7400000000000007,524.55,507.33
0.7600000000000007,526.24,503.26
0.7800000000000007,527.79,505.41
0.8000000000000007,527.23,507.13
0.8200000000000007,527.23,507.13
0.8400000000000007,527.23,507.13
0.8600000000000008,526.83,505.24
0.8800000000000008,527.26,507.59
0.9000000000000008,524.81,507.68
0.9200000000000008,521.85,505.14
0.9400000000000008,521.85,505.14
0.9600000000000009,521.85,505.14
0.9800000000000009,518.48,503.91
1.0000000000000009,517.38,505.33
1.020000000000001,510.41,503.45
1.040000000000001,510.52,504.16
1.060000000000001,510.52,504.16
1.080000000000001,510.52,504.16
1.100000000000001,510.52,504.16
1.120000000000001,512.22,505.13
1.140000000000001,513.22,502.76
1.160000000000001,515.58,505.01
1.180000000000001,516.26,505.21
1.200000000000001,516.26,505.21
1.220000000000001,516.26,505.21
1.240000000000001,516.21,503.37
1.2600000000000011,517.17,501.31
1.2800000000000011,517.54,501.45
1.3000000000000012,517.54,501.45
1.3200000000000012,517.54,501.45
1.3400000000000012,516.83,499.76
1.3600000000000012,518.41,501.29
1.3800000000000012,517.73,501.43
1.4000000000000012,514.58,499.34
1.4200000000000013,514.58,499.34
1.4400000000000013,514.58,499.34
1.4600000000000013,517.61,504.62
1.4800000000000013,519.09,505.5
1.5000000000000013,515.87,504.8
1.5200000000000014,515.87,504.8
1.5400000000000014,515.87,504.8
1.5600000000000014,515.5,512.44
1.5800000000000014,515.5,512.44
1.6000000000000014,518.36,602.32
1.6200000000000014,518.36,602.32
1.6400000000000015,521.09,615.86
1.6600000000000015,521.09,615.86
1.6800000000000015,521.27,609.48
1.7000000000000015,521.22,587.19
1.7200000000000015,521.77,556.35
1.7400000000000015,524.82,525.28
1.7600000000000016,526.45,498.42
1.7800000000000016,526.45,498.42
1.8000000000000016,525.36,476.74
1.8200000000000016,526.49,463.59
1.8400000000000016,525.59,454.67
1.8600000000000017,523.87,450.34
1.8800000000000017,523.87,450.34
1.9000000000000017,523.87,450.34
1.9200000000000017,523.87,450.34
1.9400000000000017,521.1,447.47
1.9600000000000017,519.72,457.39
1.9800000000000018,516.98,460.11
2.0000000000000018,516.98,460.11
2.0200000000000014,517.38,465.09
2.040000000000001,517.38,465.09
2.0600000000000005,519.96,473.18
2.08,519.96,473.18
2.0999999999999996,519.77,478.94
2.119999999999999,519.77,478.94
2.139999999999999,519.77,478.94
2.1599999999999984,519.02,484.95
2.179999999999998,522.19,488.13
2.1999999999999975,522.19,488.13
2.219999999999997,522.19,488.13
2.2399999999999967,522.19,488.13
2.2599999999999962,524.55,490.5
2.279999999999996,524.04,491.4
2.2999999999999954,518.46,494.26
2.319999999999995,516.97,497.81
2.3399999999999945,516.97,497.81
2.359999999999994,518.18,497.84
2.3799999999999937,518.18,497.84
2.3999999999999932,522.19,499.98
2.419999999999993,525.15,500.18
2.4399999999999924,525.15,500.18
2.459999999999992,525.15,500.18
2.4799999999999915,523.92,499.75
2.499999999999991,521.39,500.44
2.5199999999999907,519.91,500.75
2.5399999999999903,517.13,498.0
2.55999999999999,517.13,498.0
2.5799999999999894,517.13,498.0
2.599999999999989,517.3,499.6
2.6199999999999886,515.19,499.98
2.639999999999988,513.56,498.59
2.6599999999999877,513.56,498.59
2.6799999999999873,513.56,498.59
2.699999999999987,513.56,498.59
2.7199999999999864,513.4,500.46
2.739999999999986,511.73,500.57
2.7599999999999856,511.73,500.57
2.779999999999985,511.79,502.46
2.7999999999999847,511.79,502.46
2.8199999999999843,511.79,502.46
2.839999999999984,510.54,500.57
2.8599999999999834,512.03,503.06
2.879999999999983,513.83,504.25
2.8999999999999826,513.83,504.25
2.919999999999982,513.83,504.25
2.9399999999999817,515.06,505.2
2.9599999999999813,510.85,504.16
2.979999999999981,513.7,505.02
2.9999999999999805,514.96,504.82
3.01999999999998,514.96,504.82
3.0399999999999796,514.96,504.82
3.059999999999979,515.17,503.85
3.0799999999999788,512.87,505.11
3.0999999999999783,509.9,504.49
3.119999999999978,509.9,504.49
3.1399999999999775,509.9,504.49
3.159999999999977,507.52,503.39
3.1799999999999766,509.01,504.51
3.199999999999976,509.89,501.89
3.2199999999999758,509.89,501.89
3.2399999999999753,509.89,501.89
3.259999999999975,510.11,502.31
3.2799999999999745,512.49,503.45
3.299999999999974,511.79,503.76
3.3199999999999736,511.83,501.41
3.339999999999973,517.07,501.73
3.359999999999973,517.07,501.73
3.3799999999999724,520.65,502.18
3.399999999999972,520.52,503.54
3.4199999999999715,519.42,509.44
3.439999999999971,521.73,525.55
3.4599999999999707,521.73,525.55
3.4799999999999702,521.73,525.55
3.49999999999997,519.39,554.24
3.5199999999999694,521.13,607.75
3.539999999999969,521.9,625.0
3.5599999999999685,524.72,635.8
3.579999999999968,524.72,635.8
3.5999999999999677,524.72,635.8
3.6199999999999672,523.58,631.84
3.639999999999967,522.06,610.07
3.6599999999999664,517.16,535.45
3.679999999999966,517.16,535.45
3.6999999999999655,517.16,535.45
3.719999999999965,510.93,497.16
3.7399999999999647,508.54,470.53
3.7599999999999643,506.67,437.82
3.779999999999964,506.67,437.82
3.7999999999999634,504.53,428.45
3.819999999999963,504.53,428.45
3.8399999999999626,504.23,426.96
3.859999999999962,504.18,427.77
3.8799999999999617,502.28,433.73
3.8999999999999613,502.28,433.73
3.919999999999961,502.28,433.73
3.9399999999999604,502.28,433.73
3.95999999999996,501.02,440.39
3.9799999999999596,498.53,446.17
3.999999999999959,489.43,442.13
4.019999999999959,481.14,439.91
4.039999999999958,481.14,439.91
4.059999999999958,481.14,439.91
4.079999999999957,477.51,441.13
4.099999999999957,473.41,442.9
4.119999999999957,476.3,455.5
4.139999999999956,478.84,459.6
4.159999999999956,478.84,459.6
4.179999999999955,478.84,459.6
4.199999999999955,488.9,471.82
4.2199999999999545,493.72,477.86
4.239999999999954,493.72,477.86
4.259999999999954,497.18,480.89
4.279999999999953,497.18,480.89
4.299999999999953,497.18,480.89
4.319999999999952,507.39,487.73
4.339999999999952,516.93,490.67
4.3599999999999515,516.93,490.67
4.379999999999951,516.93,490.67
4.399999999999951,519.74,492.33
4.41999999999995,521.8,496.47
4.43999999999995,520.87,501.58
4.459999999999949,520.87,501.58
4.479999999999949,520.87,501.58
4.4999999999999485,520.87,501.58
4.519999999999948,522.3,506.86
4.539999999999948,497.9,512.29
4.559999999999947,497.9,512.29
4.579999999999947,497.9,512.29
4.599999999999946,497.9,512.29
4.619999999999946,488.72,515.23
4.6399999999999455,451.22,526.27
4.659999999999945,445.98,531.01
4.679999999999945,445.98,531.01
4.699999999999944,445.98,531.01
4.719999999999944,473.98,534.21
4.739999999999943,501.79,535.37
4.759999999999943,529.78,532.76
4.7799999999999425,521.03,533.81
4.799999999999942,521.03,533.81
4.819999999999942,521.03,533.81
4.839999999999941,514.22,532.44
4.859999999999941,502.3,528.36
4.87999999999994,510.24,526.49
4.89999999999994,510.24,526.49
4.9199999999999395,510.24,526.49
4.939999999999939,517.79,522.39
4.959999999999939,533.07,514.21
4.979999999999938,533.07,514.21
4.999999999999938,534.85,511.57
5.019999999999937,534.85,511.57
5.039999999999937,523.88,508.06
5.0599999999999365,513.61,508.48
5.079999999999936,513.61,508.48
5.099999999999936,522.68,502.58
5.119999999999935,522.68,502.58
5.139999999999935,537.75,496.26
5.159999999999934,552.0,492.21
5.179999999999934,569.04,491.1
5.199999999999934,569.04,491.1
5.219999999999933,569.04,491.1
5.239999999999933,567.03,489.28
5.259999999999932,576.42,489.42
5.279999999999932,568.23,492.03
5.299999999999931,568.23,492.03
5.319999999999931,568.23,492.03
5.339999999999931,568.23,492.03
5.35999999999993,556.99,493.42
5.37999999999993,529.51,501.79
5.399999999999929,529.51,501.79
5.419999999999929,523.01,505.03
5.4399999999999284,523.01,505.03
5.459999999999928,522.21,508.43
5.479999999999928,516.57,510.14
5.499999999999927,500.65,510.51
5.519999999999927,500.72,511.41
5.539999999999926,500.72,511.41
5.559999999999926,504.38,518.13
5.5799999999999255,504.38,518.13
5.599999999999925,495.88,521.48
5.619999999999925,502.11,521.39
5.639999999999924,504.68,520.51
5.659999999999924,504.68,520.51
5.679999999999923,504.68,520.51
5.699999999999923,500.95,519.61
5.7199999999999225,512.25,515.51
5.739999999999922,512.25,515.51
5.759999999999922,520.2,513.61
5.779999999999921,520.2,513.61
5.799999999999921,518.16,511.29
5.81999999999992,528.98,511.1
5.83999999999992,527.58,511.48
5.8599999999999195,527.58,511.48
5.879999999999919,517.47,511.19
5.899999999999919,517.47,511.19
5.919999999999918,517.47,511.19
5.939999999999918,521.54,512.56
5.959999999999917,516.43,513.05
5.979999999999917,509.55,512.64
5.9999999999999165,509.55,512.64
6.019999999999916,509.55,512.64
6.039999999999916,518.03,512.21
6.059999999999915,512.62,510.77
6.079999999999915,511.1,510.41
6.099999999999914,514.28,510.33
6.119999999999914,514.28,510.33
6.1399999999999135,514.28,510.33
6.159999999999913,515.62,509.26
6.179999999999913,504.8,506.25
6.199999999999912,505.84,506.4
6.219999999999912,504.07,506.12
6.239999999999911,504.07,506.12
6.259999999999911,496.86,505.3
6.2799999999999105,502.89,504.04
6.29999999999991,507.51,503.83
6.31999999999991,506.61,503.86
6.339999999999909,506.61,503.86
6.359999999999909,504.89,503.29
6.379999999999908,512.11,503.03
6.399999999999908,516.09,504.03
