time_s,EOG_H,EOG_V
0.0,499.06,497.42
0.020000000000000018,500.35,499.71
0.040000000000000036,509.68,509.37
0.06000000000000005,509.68,509.37
0.08000000000000007,509.68,509.37
0.10000000000000009,509.68,509.37
0.1200000000000001,510.95,511.5
0.14000000000000012,510.95,511.5
0.16000000000000014,510.75,510.65
0.18000000000000016,510.4,507.72
0.20000000000000018,500.52,494.98
0.2200000000000002,500.52,494.98
0.2400000000000002,500.52,494.98
0.26000000000000023,500.52,494.98
0.28000000000000025,508.01,506.58
0.30000000000000027,508.01,506.58
0.3200000000000003,509.68,509.7
0.3400000000000003,509.68,509.7
0.3600000000000003,511.94,511.96
0.38000000000000034,511.94,511.96
0.40000000000000036,511.94,511.96
0.4200000000000004,511.94,511.96
0.4400000000000004,501.76,498.17
0.4600000000000004,502.4,501.93
0.4800000000000004,498.18,497.43
0.5000000000000004,498.18,497.43
0.5200000000000005,504.35,508.54
0.5400000000000005,504.35,508.54
0.5600000000000005,504.35,508.54
0.5800000000000005,504.35,508.54
0.6000000000000005,509.48,514.44
0.6200000000000006,497.95,497.6
0.6400000000000006,512.57,513.66
0.6600000000000006,506.05,502.13
0.6800000000000006,506.05,502.13
0.7000000000000006,506.05,502.13
0.7200000000000006,502.44,501.3
0.7400000000000007,502.44,501.3
0.7600000000000007,510.75,510.44
0.7800000000000007,503.81,504.39
0.8000000000000007,510.65,511.31
0.8200000000000007,510.65,511.31
0.8400000000000007,510.65,511.31
0.8600000000000008,510.65,511.31
0.8800000000000008,510.65,511.31
0.9000000000000008,510.32,508.45
0.9200000000000008,499.45,495.36
0.9400000000000008,507.75,499.26
0.9600000000000009,501.8,494.21
0.9800000000000009,501.8,494.21
1.0000000000000009,501.8,494.21
1.020000000000001,501.8,494.21
1.040000000000001,511.04,504.97
1.060000000000001,511.04,504.97
1.080000000000001,503.73,498.86
1.100000000000001,510.78,508.68
1.120000000000001,510.82,508.75
1.140000000000001,510.82,508.75
1.160000000000001,510.82,508.75
1.180000000000001,510.82,508.75
1.200000000000001,499.66,497.0
1.220000000000001,507.53,497.4
1.240000000000001,509.26,434.91
1.2600000000000011,509.26,434.91
1.2800000000000011,518.01,432.13
1.3000000000000012,518.01,432.13
1.3200000000000012,518.01,432.13
1.3400000000000012,521.41,425.9
1.3600000000000012,521.41,425.9
1.3800000000000012,511.73,407.52
1.4000000000000012,509.5,421.39
1.4200000000000013,495.8,412.71
1.4400000000000013,495.8,412.71
1.4600000000000013,495.8,412.71
1.4800000000000013,495.8,412.71
1.5000000000000013,498.44,428.17
1.5200000000000014,498.44,428.17
1.5400000000000014,500.71,463.26
1.5600000000000014,500.71,463.26
1.5800000000000014,505.57,473.81
1.6000000000000014,505.57,473.81
1.6200000000000014,505.57,473.81
1.6400000000000015,498.45,468.65
1.6600000000000015,498.45,468.65
1.6800000000000015,494.76,470.52
1.7000000000000015,497.96,478.87
1.7200000000000015,497.96,478.87
1.7400000000000015,499.57,487.5
1.7600000000000016,499.57,487.5
1.7800000000000016,499.57,487.5
1.8000000000000016,506.65,498.4
1.8200000000000016,508.12,500.52
1.8400000000000016,498.1,489.62
1.8600000000000017,504.83,500.81
1.8800000000000017,504.83,500.81
1.9000000000000017,504.83,500.81
1.9200000000000017,504.83,500.81
1.9400000000000017,504.83,500.81
1.9600000000000017,496.67,493.45
1.9800000000000018,504.53,504.56
2.0000000000000018,496.39,497.6
2.0200000000000014,496.39,497.6
2.040000000000001,504.91,507.28
2.0600000000000005,504.91,507.28
2.08,504.91,507.28
2.0999999999999996,504.91,507.28
2.119999999999999,506.93,508.82
2.139999999999999,495.95,494.86
2.1599999999999984,501.16,504.69
2.179999999999998,494.23,517.38
2.1999999999999975,497.59,549.91
2.219999999999997,497.59,549.91
2.2399999999999967,497.59,549.91
2.2599999999999962,497.59,549.91
2.279999999999996,497.59,549.91
2.2999999999999954,498.87,581.93
2.319999999999995,489.09,597.14
2.3399999999999945,499.39,621.48
2.359999999999994,490.31,595.98
2.3799999999999937,490.31,595.98
2.3999999999999932,490.31,595.98
2.419999999999993,490.31,595.98
2.4399999999999924,495.05,590.19
2.459999999999992,503.44,584.75
2.4799999999999915,503.75,571.0
2.499999999999991,507.11,549.28
2.5199999999999907,507.11,549.28
2.5399999999999903,507.11,549.28
2.55999999999999,507.11,549.28
2.5799999999999894,500.69,533.82
2.599999999999989,500.69,533.82
2.6199999999999886,494.75,522.46
2.639999999999988,498.28,514.04
2.6599999999999877,499.03,512.83
2.6799999999999873,506.62,520.26
2.699999999999987,506.62,520.26
2.7199999999999864,506.62,520.26
2.739999999999986,506.62,520.26
2.7599999999999856,507.9,520.41
2.779999999999985,507.9,520.41
2.7999999999999847,510.67,518.95
2.8199999999999843,507.13,512.16
2.839999999999984,499.71,502.93
2.8599999999999834,499.71,502.93
2.879999999999983,499.71,502.93
2.8999999999999826,499.71,502.93
2.919999999999982,507.77,512.94
2.9399999999999817,511.01,515.76
2.9599999999999813,509.49,512.26
2.979999999999981,511.2,513.41
2.9999999999999805,511.2,513.41
3.01999999999998,511.2,513.41
3.0399999999999796,511.2,513.41
3.059999999999979,499.76,497.13
3.0799999999999788,504.41,505.3
3.0999999999999783,510.52,511.84
3.119999999999978,497.66,497.86
3.1399999999999775,505.32,508.09
3.159999999999977,505.32,508.09
3.1799999999999766,505.32,508.09
3.199999999999976,505.32,508.09
3.2199999999999758,505.32,508.09
3.2399999999999753,509.06,511.87
3.259999999999975,497.28,497.72
3.2799999999999745,509.02,509.7
3.299999999999974,499.81,496.16
3.3199999999999736,499.81,496.16
3.339999999999973,499.81,496.16
3.359999999999973,499.81,496.16
3.3799999999999724,501.65,501.53
3.399999999999972,501.65,501.53
3.4199999999999715,506.66,507.48
3.439999999999971,506.66,507.48
3.4599999999999707,510.53,513.78
3.4799999999999702,510.53,513.78
3.49999999999997,510.53,513.78
3.5199999999999694,505.42,506.02
3.539999999999969,505.42,506.02
3.5599999999999685,498.34,498.42
3.579999999999968,501.94,499.07
3.5999999999999677,499.35,499.86
3.6199999999999672,499.35,499.86
3.639999999999967,499.35,499.86
3.6599999999999664,499.35,499.86
3.679999999999966,507.48,509.69
3.6999999999999655,507.48,509.69
3.719999999999965,509.39,511.35
3.7399999999999647,506.1,507.13
3.7599999999999643,506.1,507.13
3.779999999999964,506.1,507.13
3.7999999999999634,499.08,489.5
3.819999999999963,499.08,489.5
3.8399999999999626,499.08,489.5
3.859999999999962,510.26,485.6
3.8799999999999617,517.41,472.28
3.8999999999999613,518.96,425.49
3.919999999999961,518.96,425.49
3.9399999999999604,520.97,420.19
3.95999999999996,520.97,420.19
3.9799999999999596,520.97,420.19
3.999999999999959,520.97,420.19
4.019999999999959,511.18,402.95
4.039999999999958,514.54,410.36
4.059999999999958,506.88,420.7
4.079999999999957,514.11,439.76
4.099999999999957,514.11,439.76
4.119999999999957,514.11,439.76
4.139999999999956,514.11,439.76
4.159999999999956,514.11,439.76
4.179999999999955,518.69,452.41
4.199999999999955,512.35,450.12
4.2199999999999545,517.42,477.6
4.239999999999954,506.93,469.28
4.259999999999954,506.93,469.28
4.279999999999953,506.93,469.28
4.299999999999953,506.93,469.28
4.319999999999952,505.55,475.82
4.339999999999952,511.04,488.66
4.3599999999999515,505.44,492.63
4.379999999999951,511.95,500.3
4.399999999999951,511.95,500.3
4.41999999999995,511.95,500.3
4.43999999999995,511.95,500.3
4.459999999999949,511.95,500.3
4.479999999999949,507.96,495.24
4.4999999999999485,499.77,488.19
4.519999999999948,501.04,495.63
4.539999999999948,498.23,495.5
4.559999999999947,498.23,495.5
4.579999999999947,498.23,495.5
4.599999999999946,498.23,495.5
4.619999999999946,506.59,507.0
4.6399999999999455,509.27,509.4
4.659999999999945,508.05,510.57
4.679999999999945,508.05,510.57
4.699999999999944,508.04,508.25
4.719999999999944,508.04,508.25
4.739999999999943,508.04,508.25
4.759999999999943,508.04,508.25
4.7799999999999425,499.43,495.6
4.799999999999942,499.43,495.6
4.819999999999942,500.63,498.06
4.839999999999941,507.91,508.25
4.859999999999941,507.91,508.25
4.87999999999994,507.91,508.25
4.89999999999994,507.91,508.25
4.9199999999999395,511.53,511.0
4.939999999999939,511.53,511.0
4.959999999999939,510.91,509.21
4.979999999999938,510.91,509.21
4.999999999999938,500.72,495.37
5.019999999999937,500.72,495.37
5.039999999999937,500.72,495.37
5.0599999999999365,500.72,495.37
5.079999999999936,514.74,511.31
5.099999999999936,514.74,511.31
5.119999999999935,511.39,507.25
5.139999999999935,511.39,507.25
5.159999999999934,514.91,513.8
5.179999999999934,514.91,513.8
5.199999999999934,514.91,513.8
5.219999999999933,514.91,513.8
5.239999999999933,502.73,517.84
5.259999999999932,499.07,607.95
5.279999999999932,488.06,607.76
5.299999999999931,494.24,617.81
5.319999999999931,494.24,617.81
5.339999999999931,494.24,617.81
5.35999999999993,502.2,617.45
5.37999999999993,502.2,617.45
5.399999999999929,501.96,604.76
5.419999999999929,508.3,573.95
5.4399999999999284,508.3,573.95
5.459999999999928,502.64,553.76
5.479999999999928,502.64,553.76
5.499999999999927,502.64,553.76
5.519999999999927,500.11,541.61
5.539999999999926,500.11,541.61
5.559999999999926,499.79,522.19
5.5799999999999255,502.23,523.55
5.599999999999925,502.23,523.55
5.619999999999925,502.23,523.55
5.639999999999924,502.23,523.55
5.659999999999924,508.79,527.64
5.679999999999923,508.79,527.64
5.699999999999923,508.03,524.11
5.7199999999999225,511.39,520.87
5.739999999999922,504.91,509.9
5.759999999999922,504.91,509.9
5.779999999999921,504.91,509.9
5.799999999999921,504.91,509.9
5.81999999999992,499.33,504.32
5.83999999999992,508.26,514.26
5.8599999999999195,502.7,504.79
5.879999999999919,502.7,504.79
5.899999999999919,510.56,513.84
5.919999999999918,510.56,513.84
5.939999999999918,510.56,513.84
5.959999999999917,512.05,514.07
5.979999999999917,512.05,514.07
5.9999999999999165,500.84,499.45
6.019999999999916,507.96,507.2
6.039999999999916,499.97,497.36
6.059999999999915,499.97,497.36
6.079999999999915,499.97,497.36
6.099999999999914,499.97,497.36
6.119999999999914,499.97,497.36
6.1399999999999135,507.98,507.69
6.159999999999913,511.14,508.57
6.179999999999913,511.14,508.57
6.199999999999912,513.31,510.06
6.219999999999912,513.31,510.06
6.239999999999911,513.31,510.06
6.259999999999911,513.31,510.06
6.2799999999999105,502.45,495.84
6.29999999999991,504.76,504.28
6.31999999999991,498.01,496.11
6.339999999999909,498.01,496.11
6.359999999999909,506.21,507.49
6.379999999999908,506.21,507.49
6.399999999999908,506.21,507.49
6.419999999999908,506.21,507.49
6.439999999999907,510.57,510.99
6.459999999999907,510.57,510.99
6.479999999999906,510.26,510.27
6.499999999999906,500.61,496.21
6.519999999999905,500.61,496.21
6.539999999999905,500.61,496.21
6.559999999999905,500.61,496.21
6.579999999999904,500.61,496.21
6.599999999999904,501.49,500.37
6.619999999999903,501.49,500.37
6.639999999999903,498.85,492.73
6.659999999999902,512.18,509.9
6.679999999999902,508.15,503.12
6.699999999999902,508.15,503.12
6.719999999999901,508.15,503.12
6.739999999999901,508.15,503.12
6.7599999999999,500.32,494.7
6.7799999999999,512.68,510.13
6.7999999999998995,504.48,492.88
6.819999999999899,518.18,489.91
6.839999999999899,518.18,489.91
6.859999999999898,518.18,489.91
6.879999999999898,518.18,489.91
6.899999999999897,524.15,475.72
6.919999999999897,524.15,475.72
6.9399999999998965,522.97,443.54
6.959999999999896,528.1,430.79
6.979999999999896,515.88,416.63
6.999999999999895,515.88,416.63
7.019999999999895,515.88,416.63
7.039999999999894,515.88,416.63
7.059999999999894,521.31,427.1
7.0799999999998935,523.04,434.88
7.099999999999893,513.12,448.47
7.119999999999893,513.12,448.47
7.139999999999892,515.5,457.57
7.159999999999892,515.5,457.57
7.179999999999891,515.5,457.57
7.199999999999891,515.5,457.57
7.2199999999998905,515.5,457.57
7.23999999999989,512.75,478.54
7.25999999999989,500.4,468.84
7.279999999999889,505.92,484.07
7.299999999999889,505.92,484.07
7.319999999999888,505.92,484.07
7.339999999999888,505.92,484.07
7.3599999999998875,510.94,493.25
7.379999999999887,510.94,493.25
7.399999999999887,510.79,502.41
7.419999999999886,510.79,502.41
7.439999999999886,501.63,492.33
7.459999999999885,501.63,492.33
7.479999999999885,501.63,492.33
7.4999999999998845,501.63,492.33
7.519999999999884,507.8,503.73
7.539999999999884,509.44,505.38
7.559999999999883,502.6,501.05
7.579999999999883,502.6,501.05
7.599999999999882,508.28,509.64
7.619999999999882,508.28,509.64
7.6399999999998816,508.28,509.64
7.659999999999881,506.23,508.11
7.679999999999881,506.23,508.11
7.69999999999988,503.66,507.95
7.71999999999988,502.31,502.93
7.739999999999879,496.84,497.74
7.759999999999879,496.84,497.74
7.779999999999879,496.84,497.74
7.799999999999878,496.84,497.74
7.819999999999878,505.28,508.39
7.839999999999877,509.02,510.32
7.859999999999877,507.81,520.03
7.879999999999876,507.81,520.03
7.899999999999876,504.65,547.43
7.919999999999876,504.65,547.43
7.939999999999875,504.65,547.43
7.959999999999875,490.12,565.54
7.979999999999874,494.29,602.23
7.999999999999874,499.84,624.79
8.019999999999873,490.7,608.78
8.039999999999873,490.7,608.78
8.059999999999873,500.56,607.83
8.079999999999872,500.56,607.83
8.099999999999872,500.56,607.83
8.119999999999871,506.04,598.26
8.139999999999871,506.04,598.26
8.15999999999987,499.44,573.61
8.17999999999987,511.28,554.29
8.19999999999987,497.22,530.63
8.21999999999987,499.58,531.9
8.239999999999869,499.58,531.9
8.259999999999868,499.58,531.9
8.279999999999868,499.58,531.9
8.299999999999867,504.46,533.72
8.319999999999867,502.37,526.18
8.339999999999867,506.19,519.89
8.359999999999866,506.19,519.89
8.379999999999866,506.19,519.89
8.399999999999865,506.19,519.89
8.419999999999865,500.55,508.31
8.439999999999864,500.55,508.31
8.459999999999864,497.04,503.45
8.479999999999864,498.83,500.29
8.499999999999863,499.86,504.24
8.519999999999863,507.09,512.79
8.539999999999862,507.09,512.79
8.559999999999862,507.09,512.79
8.579999999999862,507.09,512.79
8.599999999999861,507.67,512.63
8.61999999999986,497.14,499.3
8.63999999999986,509.93,515.6
8.65999999999986,505.54,509.88
8.67999999999986,498.83,501.3
8.699999999999859,498.83,501.3
8.719999999999859,498.83,501.3
8.739999999999858,506.07,512.04
8.759999999999858,510.45,516.03
8.779999999999857,502.16,503.63
8.799999999999857,509.34,513.16
8.819999999999856,511.28,513.93
8.839999999999856,511.28,513.93
8.859999999999856,511.28,513.93
8.879999999999855,511.28,513.93
8.899999999999855,500.62,498.94
8.919999999999854,500.62,498.94
8.939999999999854,509.09,511.18
