time_s,EOG_H,EOG_V
0.0,510.12,507.33
0.020000000000000018,510.12,507.33
0.040000000000000036,510.12,507.33
0.06000000000000005,514.5,509.06
0.08000000000000007,514.5,509.06
0.10000000000000009,501.2,503.65
0.1200000000000001,494.7,499.22
0.14000000000000012,494.7,499.22
0.16000000000000014,503.56,501.58
0.18000000000000016,503.56,501.58
0.20000000000000018,503.56,501.58
0.2200000000000002,503.56,501.58
0.2400000000000002,513.45,505.86
0.26000000000000023,508.76,504.09
0.28000000000000025,492.51,514.86
0.30000000000000027,492.51,514.86
0.3200000000000003,458.21,516.69
0.3400000000000003,458.21,516.69
0.3600000000000003,458.21,516.69
0.38000000000000034,458.21,516.69
0.40000000000000036,429.16,524.35
0.4200000000000004,415.73,533.68
0.4400000000000004,370.9,529.44
0.4600000000000004,377.52,527.75
0.4800000000000004,377.52,527.75
0.5000000000000004,377.62,521.2
0.5200000000000005,377.62,521.2
0.5400000000000005,377.62,521.2
0.5600000000000005,374.49,512.36
0.5800000000000005,374.49,512.36
0.6000000000000005,398.4,513.29
0.6200000000000006,422.18,504.17
0.6400000000000006,445.54,508.14
0.6600000000000006,445.54,508.14
0.6800000000000006,445.54,508.14
0.7000000000000006,445.54,508.14
0.7200000000000006,457.23,508.11
0.7400000000000007,457.23,508.11
0.7600000000000007,481.07,508.69
0.7800000000000007,482.26,506.95
0.8000000000000007,475.21,501.56
0.8200000000000007,475.21,501.56
0.8400000000000007,475.21,501.56
0.8600000000000008,475.21,501.56
0.8800000000000008,492.36,506.85
0.9000000000000008,500.29,508.88
0.9200000000000008,504.15,508.43
0.9400000000000008,506.12,509.35
0.9600000000000009,506.12,509.35
0.9800000000000009,506.12,509.35
1.0000000000000009,506.12,509.35
1.020000000000001,491.9,503.08
1.040000000000001,491.9,503.08
1.060000000000001,501.72,507.26
1.080000000000001,493.73,503.42
1.100000000000001,506.59,508.14
1.120000000000001,506.59,508.14
1.140000000000001,506.59,508.14
1.160000000000001,506.59,508.14
1.180000000000001,512.47,509.51
1.200000000000001,512.47,509.51
1.220000000000001,499.38,504.21
1.240000000000001,493.65,501.21
1.2600000000000011,493.65,501.21
1.2800000000000011,501.72,503.77
1.3000000000000012,501.72,503.77
1.3200000000000012,501.72,503.77
1.3400000000000012,501.72,503.77
1.3600000000000012,510.98,506.61
1.3800000000000012,510.98,506.61
1.4000000000000012,493.83,500.27
1.4200000000000013,501.24,502.68
1.4400000000000013,501.24,502.68
1.4600000000000013,497.59,501.34
1.4800000000000013,497.59,501.34
1.5000000000000013,497.59,501.34
1.5200000000000014,497.59,501.34
1.5400000000000014,509.67,508.27
1.5600000000000014,528.54,511.22
1.5800000000000014,636.1,503.66
1.6000000000000014,636.1,503.66
1.6200000000000014,657.28,490.12
1.6400000000000015,657.28,490.12
1.6600000000000015,657.28,490.12
1.6800000000000015,657.28,490.12
1.7000000000000015,654.62,474.9
1.7200000000000015,654.62,474.9
1.7400000000000015,622.6,469.67
1.7600000000000016,620.48,476.54
1.7800000000000016,610.38,480.63
1.8000000000000016,610.38,480.63
1.8200000000000016,610.38,480.63
1.8400000000000016,610.38,480.63
1.8600000000000017,579.71,478.11
1.8800000000000017,579.71,478.11
1.9000000000000017,575.37,489.55
1.9200000000000017,541.4,488.87
1.9400000000000017,547.32,495.5
1.9600000000000017,547.32,495.5
1.9800000000000018,547.32,495.5
2.0000000000000018,547.32,495.5
2.0200000000000014,547.25,499.8
2.040000000000001,547.25,499.8
2.0600000000000005,530.4,497.24
2.08,511.82,499.55
2.0999999999999996,511.82,499.55
2.119999999999999,515.26,503.24
2.139999999999999,515.26,503.24
2.1599999999999984,515.26,503.24
2.179999999999998,515.26,503.24
2.1999999999999975,523.41,507.4
2.219999999999997,519.52,507.32
2.2399999999999967,520.08,512.74
2.2599999999999962,520.08,512.74
2.279999999999996,508.46,509.19
2.2999999999999954,508.46,509.19
2.319999999999995,508.46,509.19
2.3399999999999945,508.46,509.19
2.359999999999994,502.97,507.75
2.3799999999999937,502.97,507.75
2.3999999999999932,515.18,511.0
2.419999999999993,514.71,511.78
2.4399999999999924,512.37,510.82
2.459999999999992,496.7,505.06
2.4799999999999915,496.7,505.06
2.499999999999991,496.7,505.06
2.5199999999999907,496.7,505.06
2.5399999999999903,496.7,505.06
2.55999999999999,508.56,509.65
2.5799999999999894,507.08,506.93
2.599999999999989,513.65,510.0
2.6199999999999886,516.72,511.6
2.639999999999988,516.72,511.6
2.6599999999999877,516.72,511.6
2.6799999999999873,516.72,511.6
2.699999999999987,502.78,505.08
2.7199999999999864,502.78,505.08
2.739999999999986,503.42,504.46
2.7599999999999856,514.74,508.17
2.779999999999985,509.74,506.63
2.7999999999999847,517.2,508.9
2.8199999999999843,517.2,508.9
2.839999999999984,517.2,508.9
2.8599999999999834,517.2,508.9
2.879999999999983,508.76,505.72
2.8999999999999826,508.76,505.72
2.919999999999982,499.21,501.78
2.9399999999999817,501.15,501.11
2.9599999999999813,500.92,500.89
2.979999999999981,512.54,503.71
2.9999999999999805,512.54,503.71
3.01999999999998,512.54,503.71
3.0399999999999796,513.83,504.37
3.059999999999979,513.83,504.37
3.0799999999999788,486.06,503.7
3.0999999999999783,393.11,538.08
3.119999999999978,393.11,538.08
3.1399999999999775,355.29,540.86
3.159999999999977,355.29,540.86
3.1799999999999766,355.29,540.86
3.199999999999976,355.29,540.86
3.2199999999999758,348.03,548.49
3.2399999999999753,339.43,549.99
3.259999999999975,340.18,537.48
3.2799999999999745,340.18,537.48
3.299999999999974,350.54,532.78
3.3199999999999736,350.54,532.78
3.339999999999973,350.54,532.78
3.359999999999973,347.43,523.62
3.3799999999999724,347.43,523.62
3.399999999999972,371.35,523.1
3.4199999999999715,404.23,509.87
3.439999999999971,428.59,512.89
3.4599999999999707,443.27,512.11
3.4799999999999702,443.27,512.11
3.49999999999997,443.27,512.11
3.5199999999999694,443.27,512.11
3.539999999999969,440.02,505.89
