time_s,EOG_H,EOG_V
0.0,516.01,505.23
0.020000000000000018,514.01,506.98
0.040000000000000036,514.01,506.98
0.06000000000000005,511.41,507.19
0.08000000000000007,511.41,507.19
0.10000000000000009,514.13,503.35
0.1200000000000001,514.76,505.5
0.14000000000000012,515.21,506.4
0.16000000000000014,515.21,506.4
0.18000000000000016,515.21,506.4
0.20000000000000018,515.21,506.4
0.2200000000000002,515.69,506.78
0.2400000000000002,512.88,510.26
0.26000000000000023,512.88,510.26
0.28000000000000025,512.88,510.26
0.30000000000000027,512.88,510.26
0.3200000000000003,515.05,527.92
0.3400000000000003,513.04,546.34
0.3600000000000003,516.23,563.67
0.38000000000000034,516.23,563.67
0.40000000000000036,516.23,563.67
0.4200000000000004,517.98,579.14
0.4400000000000004,514.19,597.31
0.4600000000000004,519.12,617.96
0.4800000000000004,519.12,617.96
0.5000000000000004,519.12,617.96
0.5200000000000005,519.3,625.97
0.5400000000000005,516.84,632.57
0.5600000000000005,514.38,629.69
0.5800000000000005,508.3,628.15
0.6000000000000005,508.3,628.15
0.6200000000000006,508.3,628.15
0.6400000000000006,503.04,620.72
0.6600000000000006,500.03,596.1
0.6800000000000006,500.03,596.1
0.7000000000000006,494.62,588.08
0.7200000000000006,494.62,588.08
0.7400000000000007,494.68,572.93
0.7600000000000007,498.14,566.75
0.7800000000000007,496.31,565.2
0.8000000000000007,496.31,565.2
0.8200000000000007,496.31,565.2
0.8400000000000007,496.31,565.2
0.8600000000000008,497.45,562.36
0.8800000000000008,496.29,562.85
0.9000000000000008,496.29,562.85
0.9200000000000008,496.29,562.85
0.9400000000000008,493.83,563.28
0.9600000000000009,494.06,556.63
0.9800000000000009,491.45,546.5
1.0000000000000009,487.76,528.2
1.020000000000001,487.61,489.76
1.040000000000001,487.61,489.76
1.060000000000001,491.29,440.61
1.080000000000001,492.63,393.09
1.100000000000001,497.9,346.27
1.120000000000001,504.12,316.42
1.140000000000001,504.12,316.42
1.160000000000001,504.12,316.42
1.180000000000001,508.3,305.73
1.200000000000001,508.99,316.55
1.220000000000001,512.39,325.04
1.240000000000001,512.91,342.03
1.2600000000000011,512.91,342.03
1.2800000000000011,511.73,361.03
1.3000000000000012,512.99,378.82
1.3200000000000012,514.39,391.86
1.3400000000000012,510.31,410.88
1.3600000000000012,510.31,410.88
1.3800000000000012,510.31,410.88
1.4000000000000012,508.05,427.71
1.4200000000000013,510.55,449.89
1.4400000000000013,507.04,461.91
1.4600000000000013,507.04,461.91
1.4800000000000013,507.04,461.91
1.5000000000000013,507.04,461.91
1.5200000000000014,506.03,471.73
1.5400000000000014,501.84,488.19
1.5600000000000014,501.84,488.19
1.5800000000000014,501.84,488.19
1.6000000000000014,501.84,488.19
1.6200000000000014,502.27,492.35
1.6400000000000015,506.73,497.23
1.6600000000000015,504.79,500.58
1.6800000000000015,505.43,501.66
1.7000000000000015,505.43,501.66
1.7200000000000015,505.43,501.66
1.7400000000000015,509.14,499.13
1.7600000000000016,510.01,504.76
1.7800000000000016,511.41,504.01
1.8000000000000016,511.41,504.01
1.8200000000000016,511.41,504.01
1.8400000000000016,511.73,504.01
1.8600000000000017,510.43,507.61
1.8800000000000017,511.14,504.68
1.9000000000000017,513.91,505.35
1.9200000000000017,513.91,505.35
1.9400000000000017,513.91,505.35
1.9600000000000017,511.93,507.08
1.9800000000000018,510.74,507.86
2.0000000000000018,514.64,507.83
2.0200000000000014,514.64,507.83
2.040000000000001,514.64,507.83
2.0600000000000005,514.64,507.83
2.08,513.31,510.67
2.0999999999999996,516.24,509.16
2.119999999999999,516.24,509.16
2.139999999999999,516.24,509.16
2.1599999999999984,516.24,509.16
2.179999999999998,513.59,517.15
2.1999999999999975,516.27,542.92
2.219999999999997,514.62,582.13
2.2399999999999967,516.3,615.51
2.2599999999999962,516.3,615.51
2.279999999999996,516.3,615.51
2.2999999999999954,520.24,635.61
2.319999999999995,520.15,654.07
2.3399999999999945,521.32,651.05
2.359999999999994,521.32,651.05
2.3799999999999937,521.32,651.05
2.3999999999999932,526.46,642.44
2.419999999999993,526.05,633.72
2.4399999999999924,527.24,626.78
2.459999999999992,527.24,626.78
2.4799999999999915,527.24,626.78
2.499999999999991,528.59,616.62
2.5199999999999907,523.47,611.1
2.5399999999999903,518.7,601.66
2.55999999999999,518.7,601.66
2.5799999999999894,518.7,601.66
2.599999999999989,518.7,601.66
2.6199999999999886,515.17,593.7
2.639999999999988,516.19,579.33
2.6599999999999877,516.19,579.33
2.6799999999999873,516.19,579.33
2.699999999999987,515.55,572.26
2.7199999999999864,512.44,565.61
2.739999999999986,515.44,549.95
2.7599999999999856,512.35,545.76
2.779999999999985,512.35,545.76
2.7999999999999847,512.35,545.76
2.8199999999999843,512.35,545.76
2.839999999999984,510.88,543.21
2.8599999999999834,515.09,536.85
2.879999999999983,513.67,537.28
2.8999999999999826,510.53,532.43
2.919999999999982,510.53,532.43
2.9399999999999817,510.53,532.43
