time_s,EOG_H,EOG_V
0.0,104.0,103.4
0.2,399.02,478.78
0.4,491.45,493.28
0.6000000000000001,536.77,511.11
0.8,534.11,507.37
1.0,515.78,515.75
1.2,400.48,585.39
1.4,444.2,567.36
1.5999999999999999,550.37,574.9
1.7999999999999998,402.6,547.02
1.9999999999999998,461.02,529.87
2.1999999999999997,678.28,411.99
2.4,605.97,450.45
2.6,548.28,488.31
2.8000000000000003,523.05,503.01
3.0000000000000004,358.44,584.26
3.2000000000000006,457.73,538.3
3.400000000000001,493.93,523.18
3.600000000000001,506.45,520.71
3.800000000000001,667.5,537.01
4.000000000000001,615.1,474.88
4.200000000000001,541.26,489.9
4.400000000000001,515.0,524.3
4.600000000000001,510.92,506.33
4.800000000000002,436.77,494.49
5.000000000000002,403.45,515.42
5.200000000000002,477.3,517.95
5.400000000000002,507.09,507.6
5.600000000000002,623.64,518.74
5.8000000000000025,576.95,474.29
6.000000000000003,594.08,393.41
6.200000000000003,533.85,470.45
6.400000000000003,428.0,584.19
6.600000000000003,417.58,552.6
6.800000000000003,416.42,538.14
7.0000000000000036,464.38,519.17
7.200000000000004,613.59,505.06
7.400000000000004,550.39,488.48
7.600000000000004,576.64,427.34
7.800000000000004,564.56,452.94
8.000000000000004,532.94,490.42
8.200000000000003,511.55,500.59
8.400000000000002,515.16,480.8
8.600000000000001,513.81,508.98
8.8,506.25,517.92
9.0,391.4,562.2
9.2,413.47,559.15
9.399999999999999,454.63,530.96
9.599999999999998,507.19,525.29
9.799999999999997,650.48,414.23
