time_s,EOG_H,EOG_V
0.0,514.91,508.98
0.020000000000000018,510.53,521.99
0.040000000000000036,510.53,521.99
0.06000000000000005,510.53,521.99
0.08000000000000007,507.86,575.51
0.10000000000000009,501.69,601.01
0.1200000000000001,494.75,622.21
0.14000000000000012,494.75,622.21
0.16000000000000014,494.75,622.21
0.18000000000000016,487.8,638.77
0.20000000000000018,479.24,649.81
0.2200000000000002,459.67,657.32
0.2400000000000002,459.67,657.32
0.26000000000000023,459.67,657.32
0.28000000000000025,453.94,654.46
0.30000000000000027,453.94,654.46
0.3200000000000003,459.26,581.82
0.3400000000000003,475.01,544.05
0.3600000000000003,475.01,544.05
0.38000000000000034,475.01,544.05
0.40000000000000036,492.81,497.84
0.4200000000000004,529.88,422.7
0.4400000000000004,540.5,404.16
0.4600000000000004,540.5,404.16
0.4800000000000004,540.5,404.16
0.5000000000000004,541.6,391.73
0.5200000000000005,544.75,390.71
0.5400000000000005,544.75,390.71
0.5600000000000005,543.6,394.96
0.5800000000000005,543.6,394.96
0.6000000000000005,543.6,394.96
0.6200000000000006,538.68,400.97
0.6400000000000006,534.03,420.78
0.6600000000000006,531.63,429.43
0.6800000000000006,531.63,429.43
0.7000000000000006,531.63,429.43
0.7200000000000006,529.1,437.34
0.7400000000000007,529.06,455.06
0.7600000000000007,527.45,459.05
0.7800000000000007,527.45,459.05
0.8000000000000007,527.45,459.05
0.8200000000000007,524.36,465.64
0.8400000000000007,521.11,478.17
0.8600000000000008,516.09,481.13
0.8800000000000008,516.09,481.13
0.9000000000000008,516.09,481.13
0.9200000000000008,515.87,484.71
0.9400000000000008,514.44,492.29
0.9600000000000009,511.75,493.63
0.9800000000000009,513.0,497.71
1.0000000000000009,513.0,497.71
1.020000000000001,513.0,497.71
1.040000000000001,511.28,501.25
1.060000000000001,508.62,500.8
1.080000000000001,509.5,502.44
1.100000000000001,509.5,502.44
1.120000000000001,509.5,502.44
1.140000000000001,509.4,504.15
1.160000000000001,510.12,502.72
1.180000000000001,511.0,505.02
1.200000000000001,511.0,505.02
1.220000000000001,511.0,505.02
1.240000000000001,511.0,505.02
1.2600000000000011,511.6,505.62
1.2800000000000011,513.51,506.36
1.3000000000000012,513.51,506.36
1.3200000000000012,513.51,506.36
1.3400000000000012,512.21,506.49
1.3600000000000012,509.37,505.19
1.3800000000000012,508.64,507.76
1.4000000000000012,508.64,507.76
1.4200000000000013,505.91,507.21
1.4400000000000013,505.91,507.21
1.4600000000000013,506.73,506.97
1.4800000000000013,510.78,507.78
1.5000000000000013,511.83,507.62
1.5200000000000014,511.46,505.1
1.5400000000000014,511.46,505.1
1.5600000000000014,511.46,505.1
1.5800000000000014,511.77,504.48
1.6000000000000014,515.73,505.19
1.6200000000000014,514.99,503.15
1.6400000000000015,514.99,503.15
1.6600000000000015,514.99,503.15
1.6800000000000015,517.19,505.52
1.7000000000000015,516.08,527.77
1.7200000000000015,513.86,552.62
1.7400000000000015,513.86,552.62
1.7600000000000016,513.86,552.62
1.7800000000000016,516.29,582.49
1.8000000000000016,515.63,607.4
1.8200000000000016,512.49,630.17
1.8400000000000016,512.49,630.17
1.8600000000000017,512.49,630.17
1.8800000000000017,512.49,630.17
1.9000000000000017,512.59,617.54
1.9200000000000017,510.99,525.71
1.9400000000000017,512.39,499.37
1.9600000000000017,512.39,499.37
1.9800000000000018,512.39,499.37
2.0000000000000018,512.71,477.69
2.0200000000000014,511.38,450.04
2.040000000000001,511.38,450.04
2.0600000000000005,510.1,445.43
2.08,510.1,445.43
2.0999999999999996,510.1,445.43
2.119999999999999,509.48,441.35
2.139999999999999,506.43,442.98
2.1599999999999984,506.34,447.19
2.179999999999998,506.34,447.19
2.1999999999999975,506.34,447.19
2.219999999999997,505.47,450.95
2.2399999999999967,505.78,462.09
2.2599999999999962,505.83,466.47
2.279999999999996,505.83,466.47
2.2999999999999954,505.83,466.47
2.319999999999995,504.46,469.78
2.3399999999999945,506.06,479.94
2.359999999999994,507.64,484.15
2.3799999999999937,507.64,484.15
2.3999999999999932,507.64,484.15
2.419999999999993,505.52,486.12
2.4399999999999924,508.41,489.9
2.459999999999992,508.5,493.97
2.4799999999999915,508.5,493.97
2.499999999999991,507.0,496.18
2.5199999999999907,507.0,496.18
2.5399999999999903,507.0,496.18
2.55999999999999,508.0,499.34
2.5799999999999894,505.83,503.01
2.599999999999989,505.83,503.01
2.6199999999999886,514.06,505.21
2.639999999999988,514.06,505.21
2.6599999999999877,519.45,505.36
2.6799999999999873,522.36,504.49
2.699999999999987,524.75,507.35
2.7199999999999864,524.75,507.35
2.739999999999986,524.75,507.35
2.7599999999999856,524.0,507.28
2.779999999999985,524.0,507.28
2.7999999999999847,524.2,507.42
2.8199999999999843,523.36,508.94
2.839999999999984,523.36,508.94
2.8599999999999834,523.89,509.35
2.879999999999983,521.71,508.48
2.8999999999999826,520.77,509.98
2.919999999999982,519.01,510.99
2.9399999999999817,515.21,510.59
2.9599999999999813,515.21,510.59
2.979999999999981,515.21,510.59
2.9999999999999805,514.97,510.67
3.01999999999998,517.34,510.83
3.0399999999999796,511.27,508.66
3.059999999999979,511.27,508.66
3.0799999999999788,511.27,508.66
3.0999999999999783,511.27,508.66
3.119999999999978,510.62,508.93
3.1399999999999775,511.56,510.74
3.159999999999977,511.56,510.74
3.1799999999999766,511.56,510.74
3.199999999999976,511.56,510.74
3.2199999999999758,511.45,511.79
3.2399999999999753,511.92,508.55
3.259999999999975,513.13,509.04
3.2799999999999745,513.13,509.04
3.299999999999974,513.13,509.04
3.3199999999999736,512.31,509.03
3.339999999999973,512.31,509.03
3.359999999999973,508.92,508.1
3.3799999999999724,510.13,508.08
3.399999999999972,510.13,508.08
3.4199999999999715,510.13,508.08
3.439999999999971,510.45,506.97
3.4599999999999707,514.32,514.94
3.4799999999999702,514.32,514.94
3.49999999999997,514.32,514.94
3.5199999999999694,514.32,514.94
3.539999999999969,514.86,526.55
3.5599999999999685,513.49,556.24
3.579999999999968,509.67,608.48
3.5999999999999677,509.67,608.48
3.6199999999999672,509.67,608.48
3.639999999999967,506.54,616.98
3.6599999999999664,510.03,605.38
3.679999999999966,516.98,555.61
3.6999999999999655,516.38,529.48
3.719999999999965,516.38,529.48
3.7399999999999647,517.11,506.79
3.7599999999999643,514.29,489.43
3.779999999999964,515.03,477.14
3.7999999999999634,513.62,465.52
3.819999999999963,513.62,465.52
3.8399999999999626,513.62,465.52
3.859999999999962,514.9,461.21
3.8799999999999617,512.53,460.3
3.8999999999999613,511.23,461.24
3.919999999999961,511.23,461.24
3.9399999999999604,511.23,461.24
