time_s,EOG_H,EOG_V
1.560333490371704,101.6,109.0
1.7517428398132324,185.68,192.8
1.9441587924957275,244.34,256.04
2.2173871994018555,293.48,306.63
2.3904521465301514,348.58,346.31
2.574263572692871,388.26,376.84
2.7676212787628174,411.21,398.28
3.026625156402588,428.17,424.22
3.2015480995178223,447.14,442.38
3.387985944747925,461.31,449.9
3.586988687515259,469.45,462.92
3.844334363937378,493.96,473.54
4.040327548980713,481.77,467.83
4.230000019073486,485.41,474.26
4.5200629234313965,486.13,486.61
4.7176361083984375,489.5,492.89
4.817858934402466,496.4,493.11
5.028873682022095,497.12,499.49
5.257462024688721,495.7,505.59
5.494134426116943,502.56,506.27
5.748782396316528,504.85,503.22
5.958984136581421,504.08,506.97
6.065412521362305,507.06,515.58
6.25477147102356,510.05,523.46
6.46455717086792,508.44,522.37
6.730837345123291,506.55,524.9
6.907827854156494,497.84,524.52
7.0878002643585205,498.47,520.01
7.2955005168914795,521.18,506.41
7.55057430267334,523.34,503.73
7.7174904346466064,501.27,495.18
7.907879829406738,493.22,508.55
8.101583480834961,491.58,532.24
8.377536535263062,501.86,531.39
8.533874034881592,512.29,516.71
8.72118616104126,500.03,520.57
8.930020570755005,499.62,519.66
9.170219898223877,503.3,511.52
9.354191064834595,504.24,507.02
9.544912576675415,498.79,511.02
9.746899127960205,501.83,509.01
10.006449937820435,508.47,504.41
10.182283878326416,497.17,506.33
10.40787148475647,516.54,507.86
10.589542627334595,523.03,502.89
10.776284217834473,510.02,509.71
