Program Time [s],data 0,data 1
5.30128,427.36,485.23
5.32215,428.04,485.21
5.34225,430.69,483.06
5.36186,433.86,484.60
5.38102,433.56,484.95
5.40113,431.70,485.62
5.42160,429.74,483.26
5.44092,431.42,483.26
5.46036,433.70,484.47
5.48061,432.32,487.34
5.50130,430.60,487.24
5.52103,431.35,490.63
5.54164,429.15,489.75
5.56106,425.91,486.48
5.58204,424.43,488.98
5.60057,424.53,491.15
5.62048,425.76,490.90
5.64190,423.27,487.62
5.66223,424.92,490.41
5.68048,422.45,490.75
5.70123,423.04,491.40
5.72114,424.76,489.43
5.74098,424.52,491.82
5.76095,427.11,491.28
5.78060,428.10,490.07
5.80238,426.87,493.13
5.82113,425.87,494.93
5.84142,429.32,493.04
5.86193,430.20,494.33
5.88235,432.26,494.62
5.90170,430.59,493.99
5.92041,429.88,494.02
5.94109,433.13,492.29
5.96199,432.00,495.36
5.98216,431.68,492.44
6.00132,433.04,495.26
6.02166,433.15,493.73
6.04138,433.89,495.51
6.06204,433.46,493.25
6.08045,433.56,492.93
6.10161,436.04,494.54
6.12136,434.37,497.74
6.14151,432.66,496.78
6.16125,429.74,495.38
6.18135,433.34,497.02
6.20204,429.51,496.21
6.22087,431.59,497.21
6.24070,431.38,497.75
6.26138,431.17,497.79
6.28156,433.41,496.03
6.30184,433.91,495.88
6.32119,435.43,496.86
6.34223,435.16,497.97
6.36103,436.23,499.15
6.38067,434.98,495.38
6.40196,432.22,496.89
6.42233,433.28,494.83
6.44075,432.73,497.49
6.46219,434.28,497.33
6.48061,435.60,495.73
6.50171,435.44,495.81
6.52150,433.60,499.42
6.54146,434.65,498.70
6.56046,436.35,498.48
6.58094,434.19,498.30
6.60110,435.32,497.27
6.62192,434.43,502.39
6.64215,438.24,529.37
6.66072,441.99,564.01
6.68197,442.17,597.50
6.70073,447.19,620.98
6.72181,445.64,628.03
6.74151,443.27,627.79
6.76208,442.23,620.66
6.78113,440.02,608.47
6.80079,437.03,596.51
6.82019,435.94,587.50
6.84205,437.05,571.46
6.86182,435.93,562.84
6.88086,434.19,555.07
6.90172,432.56,547.18
6.92202,431.21,537.73
6.94033,432.25,533.09
6.96090,431.59,528.75
6.98136,434.21,524.90
7.00036,437.12,518.93
7.02137,436.47,516.06
7.04085,438.06,511.62
7.06092,438.55,508.34
7.08198,440.51,506.32
7.10124,440.07,505.46
7.12246,438.52,504.76
7.14268,440.32,507.21
7.16246,439.59,504.77
7.18145,441.29,504.05
7.20130,439.85,503.41
7.22275,440.52,500.74
7.24315,439.42,501.88
7.26189,440.43,495.48
7.28218,441.43,496.66
7.30175,442.58,494.91
7.32140,439.85,501.38
7.34292,442.44,513.11
7.36265,442.95,527.06
7.38420,447.50,528.38
7.40307,445.80,508.08
7.42280,446.49,468.51
7.44365,444.93,436.71
7.46337,442.41,409.07
7.48301,438.56,392.68
7.50359,435.77,384.64
7.52369,434.43,383.41
7.54309,437.66,380.96
7.56407,436.08,385.17
7.58333,438.68,389.56
7.60517,438.99,400.27
7.62339,437.49,407.57
7.64394,438.58,416.17
7.66418,440.13,421.94
7.68444,439.85,430.07
7.70355,442.06,437.89
7.72370,442.57,445.04
7.74498,443.04,451.00
7.76532,443.53,455.55
7.78363,443.91,459.82
7.80512,442.84,464.88
7.82435,445.37,466.98
7.84368,447.16,471.15
7.86552,446.50,474.97
7.88516,445.71,480.77
7.90357,446.50,483.34
7.92391,445.05,484.87
7.94513,445.90,486.24
7.96607,446.26,489.60
7.98605,446.65,488.80
8.00588,445.14,490.79
8.02565,447.04,491.53
8.04658,446.49,493.99
8.06543,447.31,497.66
8.08513,447.79,496.53
8.10645,446.56,499.39
8.12642,447.18,500.11
8.14588,447.05,498.82
8.16557,443.96,497.57
8.18525,443.10,498.87
8.20554,444.84,497.02
8.22727,443.01,498.73
8.24630,442.47,499.92
8.26587,442.95,496.23
8.28549,442.96,497.06
8.30597,445.12,498.80
8.32654,442.75,500.98
8.34608,443.41,497.48
8.36685,444.01,499.96
8.38708,445.07,497.91
8.40578,444.37,499.86
8.42691,446.02,499.32
8.44576,445.50,498.98
8.46544,444.75,496.76
8.48746,444.19,497.33
8.50751,443.70,494.81
8.52749,440.81,494.89
8.54822,441.33,494.17
8.56842,440.83,495.49
8.58897,439.18,499.03
8.60910,438.86,498.17
8.62894,439.78,497.47
8.64764,442.83,496.33
8.66736,442.26,498.80
8.68820,441.05,498.09
8.70840,441.41,498.67
8.72774,440.97,496.10
8.74911,439.84,497.70
8.76878,441.49,497.56
8.78895,440.43,497.97
8.80816,440.42,498.54
8.82847,439.70,497.54
8.84921,440.17,496.66
8.86817,438.60,496.02
8.88843,440.49,497.27
8.90835,437.54,495.70
8.92888,438.27,497.59
8.94804,437.13,494.92
8.96837,439.84,496.13
8.98793,437.42,498.87
9.00848,439.47,498.69
9.02869,438.72,497.57
9.04846,440.06,498.05
9.06842,438.77,499.12
9.08728,437.93,495.82
9.10889,438.80,495.68
9.12920,439.21,499.16
9.14946,439.48,498.10
9.16827,436.43,498.51
9.18865,436.62,497.01
9.20819,434.81,495.94
9.22837,434.71,497.50
9.24818,435.70,498.30
9.26972,437.55,498.16
9.28852,437.58,494.09
9.30992,433.49,498.71
9.32926,433.00,496.69
9.34854,434.27,497.46
9.36909,433.09,496.02
9.38948,435.07,496.41
9.40929,434.12,497.53
9.42940,432.34,494.00
9.44942,432.10,493.75
9.47001,433.39,494.27
9.48924,434.29,493.89
9.50909,432.81,493.69
9.53011,435.40,494.13
9.55012,434.25,495.64
9.56999,434.03,493.92
9.58898,432.27,492.53
9.60967,434.04,493.81
9.63015,434.66,492.01
9.64810,435.57,492.15
9.67014,433.18,491.86
9.68971,434.28,492.54
9.71024,434.07,492.71
9.72989,430.22,495.00
9.74825,430.29,492.45
9.76845,430.47,492.72
9.78873,428.45,491.97
9.80881,429.99,492.02
9.83004,433.51,502.80
9.84986,430.98,527.62
9.86967,431.57,552.18
9.88849,433.75,575.52
9.90845,436.39,590.19
9.92904,439.51,595.59
9.95010,439.67,596.84
9.97002,438.50,587.49
9.98956,439.58,580.75
10.00887,440.11,572.60
10.02855,439.25,562.90
10.05099,439.09,552.18
10.07135,435.33,541.46
10.09046,433.35,538.42
10.11162,432.35,535.92
10.13107,429.15,529.28
10.15066,428.29,524.35
10.17180,428.38,520.39
10.19120,426.85,515.25
10.21049,430.07,513.37
10.23068,428.58,511.66
10.25074,429.08,510.87
10.27214,426.20,511.56
10.29098,427.35,508.86
10.31061,428.20,506.34
10.33128,427.24,511.79
10.35189,428.45,514.80
10.37099,428.86,517.69
10.39134,429.46,517.84
10.41018,430.45,516.77
10.43038,430.11,514.82
10.45092,427.64,511.83
10.47191,425.41,509.33
10.49098,425.69,506.21
10.51210,427.93,506.52
10.53056,426.20,502.91
10.55181,426.59,501.60
10.57210,428.51,501.35
10.59157,428.01,500.36
10.61093,429.02,506.88
10.63198,426.55,514.36
10.65039,427.40,512.14
10.67150,422.72,490.75
10.69062,418.54,454.32
10.71014,416.18,422.43
10.73108,413.76,396.24
10.75168,414.43,383.45
10.77023,414.43,377.97
10.79194,416.11,375.49
10.81201,413.42,381.52
10.83123,417.03,385.30
10.85038,420.05,395.68
10.87048,419.86,403.70
10.89044,420.96,410.89
10.91153,421.27,419.77
10.93150,426.19,424.32
10.95182,425.49,433.32
10.97044,425.67,438.30
10.99099,424.73,447.60
11.01142,427.58,452.63
11.03104,428.37,455.87
11.05119,426.30,464.11
11.07132,427.65,466.96
11.09195,426.85,470.92
11.11194,429.29,474.55
11.13218,428.02,477.54
11.15100,431.16,479.49
11.17086,428.42,480.48
11.19204,427.95,484.21
11.21144,427.88,484.35
11.23195,427.87,485.88
11.25011,427.09,487.69
11.27025,427.98,489.28
11.29111,426.76,491.89
11.31296,425.13,488.73
11.33171,425.83,490.04
11.35225,428.08,490.64
11.37252,425.25,489.57
11.39256,426.18,490.44
11.41178,428.03,492.40
11.43216,425.83,490.44
11.45185,425.89,490.44
11.47144,423.77,489.10
11.49171,427.08,488.22
11.51209,425.46,488.06
11.53269,427.42,490.09
11.55212,427.20,489.00
11.57151,426.49,491.10
11.59274,426.46,491.65
11.61143,428.67,492.87
11.63244,427.74,493.22
11.65168,427.11,495.64
11.67299,428.52,494.10
11.69140,425.99,495.88
11.71328,426.44,495.70
11.73216,427.54,495.49
11.75167,425.25,494.06
11.77263,426.12,492.50
11.79270,425.29,492.12
11.81272,426.15,490.65
11.83181,427.18,489.90
11.85148,426.49,489.21
11.87132,425.49,489.85
11.89258,427.09,489.80
11.91285,428.07,490.26
11.93194,425.33,490.06
11.95242,428.23,493.52
11.97268,427.00,493.02
11.99315,427.18,493.78
12.01274,425.22,492.44
12.03257,425.77,490.78
12.05295,428.12,491.04
12.07151,428.64,489.76
12.09187,427.38,489.38
12.11237,427.90,487.44
12.13308,426.64,489.75
12.15125,427.95,488.37
12.17205,426.59,489.66
12.19232,427.56,492.44
12.21308,429.06,492.92
12.23170,426.60,494.10
12.25192,428.57,497.55
12.27279,429.57,495.90
12.29214,430.21,496.24
12.31260,430.75,495.71
12.33290,429.71,493.11
12.35309,429.43,492.49
12.37202,430.10,493.92
12.39256,425.15,493.01
12.41333,430.13,492.70
12.43248,427.92,494.25
12.45183,426.33,492.24
12.47212,428.45,492.84
12.49247,426.78,491.49
12.51222,428.67,489.29
12.53113,429.23,492.64
12.55298,430.48,492.66
12.57118,427.29,491.39
12.59277,429.22,490.44
12.61321,428.61,490.15
12.63194,429.05,488.38
12.65164,429.07,490.87
12.67306,428.32,490.60
12.69272,427.10,489.33
12.71244,428.87,487.12
12.73206,427.41,490.05
12.75309,429.61,489.77
12.77302,428.66,490.58
12.79168,429.97,490.51
12.81268,430.77,490.63
12.83203,429.46,489.44
12.85278,426.50,489.33
12.87227,426.70,492.47
12.89308,430.53,492.73
12.91196,429.37,493.16
12.93156,429.80,491.99
12.95196,431.73,492.95
12.97327,428.50,495.22
12.99150,429.74,494.79
13.01158,428.63,496.41
13.03410,428.80,493.29
13.05206,427.23,495.68
13.07129,426.97,493.24
13.09319,427.49,493.24
13.11172,427.85,493.32
13.13210,426.51,494.11
13.15203,429.31,494.09
