Program Time [s],data 0,data 1
4.74028,401.84,471.94
4.76068,401.06,473.15
4.78028,403.16,476.23
4.79960,403.93,473.80
4.81922,402.66,476.16
4.84177,404.33,472.84
4.86105,403.66,472.88
4.88057,401.56,470.84
4.89974,403.90,472.67
4.91992,402.07,472.70
4.94050,402.90,471.56
4.96062,399.70,468.41
4.98092,401.58,470.82
5.00222,398.38,471.96
5.02243,398.67,471.35
5.04122,398.36,472.27
5.06203,395.77,470.38
5.08350,398.34,471.08
5.10346,396.99,471.08
5.12303,394.27,472.13
5.14281,395.52,467.80
5.16364,393.89,468.62
5.18288,393.94,468.73
5.20359,395.41,468.47
5.22245,395.29,467.33
5.24358,393.31,462.68
5.26282,393.64,461.00
5.28286,395.35,460.36
5.30420,391.94,457.67
5.32353,394.15,457.33
5.34341,392.50,455.01
5.36333,390.95,457.25
5.38292,391.20,456.21
5.40478,392.97,459.03
5.42320,389.57,458.40
5.44358,389.14,459.57
5.46382,389.61,461.03
5.48426,390.05,464.86
5.50481,388.26,463.23
5.52390,387.23,466.10
5.54452,391.49,465.65
5.56417,389.45,462.82
5.58441,392.93,462.58
5.60463,395.09,463.08
5.62437,395.30,463.35
5.64300,395.26,462.17
5.66329,393.21,459.59
5.68424,393.21,462.20
5.70389,394.87,459.91
5.72453,396.67,457.22
5.74471,394.10,458.18
5.76389,394.21,458.95
5.78451,396.16,459.51
5.80458,394.36,462.82
5.82437,390.87,462.80
5.84308,391.98,464.01
5.86379,392.58,466.70
5.88453,390.34,464.97
5.90437,389.06,468.17
5.92467,391.69,469.37
5.94331,394.54,472.35
5.96324,395.02,474.67
5.98468,393.25,474.47
6.00431,396.19,473.11
6.02453,396.41,470.69
6.04396,397.91,470.76
6.06459,398.86,470.10
6.08320,400.79,468.79
6.10302,399.08,466.63
6.12337,398.87,464.89
6.14382,400.98,464.08
6.16354,396.39,472.77
6.18440,397.61,486.92
6.20435,393.39,497.21
6.22488,391.62,498.77
6.24385,389.78,498.51
6.26420,390.05,497.91
6.28396,388.06,493.86
6.30296,391.28,490.94
6.32345,388.93,485.89
6.34295,389.38,479.40
6.36374,386.63,476.44
6.38371,391.47,473.90
6.40299,389.36,471.51
6.42437,392.92,470.05
6.44330,392.48,468.41
6.46336,394.29,466.92
6.48402,394.01,467.40
6.50350,394.25,464.85
6.52327,393.65,464.02
6.54444,395.12,463.51
6.56403,394.47,463.79
6.58289,395.56,464.73
6.60397,394.18,465.44
6.62390,394.49,463.80
6.64438,397.26,466.38
6.66459,394.35,465.48
6.68397,397.73,462.31
6.70281,397.40,464.64
6.72397,398.32,460.88
6.74311,395.57,462.48
6.76282,396.98,460.22
6.78450,396.77,461.97
6.80316,396.20,460.41
6.82420,395.82,461.63
6.84404,395.58,462.04
6.86392,394.59,459.04
6.88434,395.84,450.04
6.90518,397.50,435.14
6.92482,396.50,420.31
6.94578,392.99,400.77
6.96397,392.50,386.82
6.98412,391.96,375.86
7.00407,392.54,371.51
7.02461,392.47,368.81
7.04491,390.38,367.24
7.06549,389.10,371.81
7.08399,389.49,380.04
7.10397,389.78,386.96
7.12398,390.28,393.50
7.14463,389.72,399.00
7.16483,389.41,405.53
7.18441,389.88,413.51
7.20368,391.77,417.75
7.22544,392.41,422.57
7.24482,393.01,429.64
7.26590,395.12,436.50
7.28633,392.47,440.35
7.30529,391.99,445.39
7.32626,393.04,446.87
7.34581,396.41,451.26
7.36669,396.43,453.19
7.38558,395.00,454.81
7.40586,395.54,456.51
7.42495,396.06,457.22
7.44583,395.57,458.16
7.46599,394.39,460.74
7.48549,394.99,464.93
7.50560,395.19,464.31
7.52609,397.72,466.52
7.54554,394.81,467.37
7.56509,395.56,465.26
7.58517,393.39,467.50
7.60668,396.27,465.21
7.62668,396.32,466.26
7.64633,397.58,466.84
7.66513,396.63,466.22
7.68524,397.40,466.28
7.70668,393.52,466.40
7.72645,395.49,462.84
7.74517,394.22,472.17
7.76498,396.58,490.11
7.78538,399.51,523.10
7.80498,402.49,558.61
7.82595,404.25,583.00
7.84507,404.79,598.35
7.86641,404.46,603.37
7.88601,405.38,598.12
7.90555,400.61,584.68
7.92568,399.36,568.32
7.94498,397.96,553.52
7.96634,397.38,540.73
7.98503,396.26,531.57
8.00672,398.28,523.19
8.02604,394.86,514.86
8.04563,396.88,503.37
8.06500,394.60,498.93
8.08608,397.03,495.36
8.10658,396.43,490.07
8.12619,394.83,488.86
8.14500,394.32,485.19
8.16671,394.29,483.47
8.18620,393.20,480.98
8.20623,394.87,478.03
8.22734,396.38,478.91
8.24743,397.08,475.14
8.26598,396.87,475.77
8.28614,398.60,474.33
8.30572,400.24,474.64
8.32625,399.36,472.44
8.34644,396.80,473.85
8.36728,400.15,476.95
8.38677,398.05,474.58
8.40738,397.14,476.23
8.42752,396.61,474.36
8.44762,397.97,473.12
8.46777,397.74,474.99
8.48771,398.28,471.99
8.50652,397.72,473.70
8.52640,398.34,473.17
8.54673,399.59,476.80
8.56699,398.01,475.49
8.58638,400.61,476.41
8.60558,400.12,474.72
8.62580,400.60,474.67
8.64700,397.11,474.10
8.66680,398.95,472.01
8.68666,400.86,472.04
8.70680,399.26,470.73
8.72772,399.39,473.70
8.74561,397.79,473.62
8.76640,399.37,470.75
8.78612,397.85,468.84
8.80770,397.76,470.10
8.82627,395.90,470.66
8.84677,399.39,469.20
8.86755,395.80,464.68
8.88704,398.58,454.85
8.90632,395.34,437.62
8.92748,394.03,418.74
8.94587,391.86,399.95
8.96693,387.52,384.51
8.98667,384.60,375.36
9.00624,384.43,368.79
9.02651,386.55,365.54
9.04666,387.46,366.32
9.06634,386.88,370.56
9.08642,386.53,375.30
9.10683,388.87,383.99
9.12586,391.05,391.71
9.14589,392.50,401.05
9.16741,391.87,407.98
9.18673,390.78,417.78
9.20605,394.56,423.10
9.22695,393.59,429.53
9.24641,395.83,435.46
9.26684,395.54,440.43
9.28663,398.74,443.95
9.30790,397.70,448.86
9.32605,396.27,452.86
9.34595,398.09,456.93
9.36633,395.11,461.38
9.38744,397.99,463.08
9.40752,399.60,464.70
9.42667,399.16,464.06
9.44685,398.75,466.88
9.46656,399.10,467.38
9.48709,397.35,470.00
9.50767,398.52,469.91
9.52595,399.17,469.26
9.54581,399.30,470.93
9.56688,399.92,470.31
9.58742,397.09,472.54
9.60670,402.69,471.46
9.62628,403.28,474.28
9.64706,403.01,477.73
9.66692,402.53,481.11
9.68704,401.25,481.76
9.70767,403.66,483.59
9.72688,401.90,482.36
9.74818,401.87,482.62
9.76808,404.99,478.12
9.79059,404.88,486.94
9.80924,407.12,507.30
9.82932,406.82,535.96
9.84886,409.14,559.06
9.86901,412.72,582.44
9.88985,415.07,599.28
9.90967,414.72,602.68
9.93053,412.60,594.99
9.94903,413.70,587.05
9.96935,410.06,571.74
9.98966,411.50,559.70
10.01032,410.30,549.28
10.03066,409.73,538.24
10.04928,408.10,526.14
10.06889,406.25,518.72
10.08883,409.24,514.27
10.10932,403.90,506.35
10.13056,405.78,502.76
10.14997,403.22,500.17
10.16960,404.04,493.34
10.18926,401.66,490.70
10.20929,401.82,487.86
10.23000,400.75,486.69
10.25051,400.79,483.86
10.26895,402.17,481.55
10.29007,403.25,482.68
10.30972,399.77,481.14
10.33017,398.78,478.05
10.34904,400.59,476.68
10.36885,400.60,478.29
10.38864,398.69,477.66
10.40893,397.58,478.33
10.42952,398.68,475.39
10.44872,400.36,474.63
10.46972,398.93,474.76
10.48968,399.36,473.26
10.50991,397.35,471.95
10.52863,396.00,472.19
10.54870,394.77,472.21
10.56968,394.86,473.07
10.58912,395.69,473.07
10.60998,395.18,474.87
10.62895,394.16,473.65
10.65023,397.16,472.64
10.66981,398.65,473.08
10.68995,395.38,472.08
10.71059,396.97,472.35
10.73015,396.39,471.26
10.74896,398.36,470.26
10.76908,399.68,473.23
10.78998,398.64,474.35
10.80874,401.10,475.63
10.82963,399.83,470.33
10.85006,400.73,462.26
10.87049,395.02,447.49
10.88987,396.60,434.74
10.90968,393.84,420.63
10.92949,390.86,407.39
10.94861,391.01,399.83
10.97035,387.90,388.13
10.98896,388.08,380.29
11.00937,387.37,373.57
11.02901,386.88,371.48
11.04911,389.37,373.98
11.06963,390.54,377.20
11.08921,388.12,378.91
11.10998,392.94,385.37
11.12907,392.04,389.91
11.15054,390.69,396.17
11.17037,391.94,403.55
11.18951,391.44,409.65
11.21060,393.22,417.32
11.23031,392.91,425.11
11.24927,394.56,431.77
11.26957,395.06,434.75
11.29006,394.13,439.33
11.30907,393.93,442.49
11.32919,395.18,448.40
11.35008,394.19,450.94
11.36938,394.24,455.35
11.38979,396.70,457.59
11.40985,396.35,460.45
11.42955,394.96,460.56
11.44918,394.42,459.88
11.46899,396.37,463.81
11.48996,398.28,465.24
11.50909,397.69,465.35
11.53052,397.13,467.52
11.55011,398.06,465.53
11.56946,395.74,466.15
11.58924,398.83,468.87
11.61053,398.64,469.28
11.63049,399.09,470.72
11.64986,396.66,469.84
11.66991,398.51,468.87
11.68896,397.68,470.02
11.70893,397.02,468.69
11.73063,397.80,468.47
11.74915,395.80,469.03
11.77052,396.92,471.96
11.79027,394.47,470.65
11.81042,396.47,468.47
11.82966,396.65,469.76
11.85060,397.24,484.64
11.86998,401.22,506.55
11.89000,404.10,536.50
11.91038,401.77,568.05
11.93020,402.85,590.41
11.94999,404.29,612.03
11.96867,400.96,619.87
11.99008,403.94,618.04
12.01142,401.20,603.64
12.02980,400.78,588.90
12.05032,401.27,574.58
12.07075,401.38,557.13
12.09060,398.23,541.68
12.11235,396.66,529.30
12.13136,397.76,521.24
12.15224,396.98,511.00
12.17217,397.08,501.99
12.19143,396.10,500.33
12.21334,395.76,492.89
12.23200,396.75,486.57
12.25163,395.20,483.40
12.27180,393.26,481.46
12.29216,393.57,478.63
12.31273,393.47,475.09
12.33180,394.60,478.02
12.35203,397.13,473.82
12.37348,396.31,473.15
12.39197,397.98,469.76
12.41324,395.89,470.17
12.43308,400.39,467.14
12.45442,397.73,470.08
12.47328,399.91,465.53
12.49454,399.36,466.29
12.51430,398.88,465.00
12.53324,399.74,464.85
12.55336,397.20,465.68
12.57301,398.70,463.14
12.59401,398.20,464.29
12.61462,399.44,465.15
12.63422,397.76,465.33
12.65400,398.12,465.94
12.67399,395.65,467.08
12.69338,397.09,466.33
12.71445,396.90,467.29
12.73343,395.91,466.09
12.75337,395.04,463.68
12.77382,394.57,463.51
12.79371,396.26,466.34
12.81511,394.25,464.17
12.83505,396.15,466.68
12.85546,397.29,464.77
12.87485,397.00,462.54
12.89531,394.58,457.62
12.91520,394.87,458.75
12.93449,395.75,454.94
12.95439,393.48,456.29
12.97429,394.20,454.55
12.99532,394.12,459.71
13.01557,396.74,459.81
13.03385,394.85,460.96
13.05506,396.65,461.05
13.07511,395.13,463.01
13.09550,395.11,460.99
13.11488,397.47,461.54
13.13383,398.02,460.40
13.15447,399.08,458.18
13.17536,398.92,448.04
13.19380,396.97,439.46
13.21555,395.85,427.02
13.23483,392.56,415.50
13.25432,394.68,406.30
13.27531,389.85,397.17
13.29435,388.35,393.04
13.31515,386.10,384.86
13.33485,388.32,385.12
13.35416,384.82,383.54
13.37503,387.39,383.83
13.39496,384.56,385.90
13.41553,385.72,386.86
13.43436,389.30,393.51
13.45445,390.86,399.97
13.47418,391.07,405.94
13.49416,391.75,410.76
13.51535,393.65,417.50
13.53403,394.74,420.75
13.55474,393.99,428.52
13.57377,393.52,433.95
13.59519,395.75,438.58
13.61378,393.71,442.97
13.63411,393.82,445.52
13.65408,393.63,448.35
13.67506,395.97,450.03
13.69550,394.82,450.84
13.71416,395.25,454.79
13.73453,396.63,455.36
13.75403,395.73,455.34
13.77554,397.07,456.36
13.79572,399.63,457.98
13.81547,401.78,459.98
13.83509,400.49,463.51
13.85599,402.66,463.00
13.87590,402.57,462.44
13.89619,402.39,463.95
13.91465,402.78,464.47
13.93598,400.29,464.60
13.95548,397.29,466.22
13.97586,399.05,466.90
13.99559,397.78,468.78
14.01715,398.92,469.01
14.03567,398.27,467.96
14.05642,397.60,471.15
14.07640,398.03,472.31
14.09662,399.30,473.11
14.11655,400.36,471.45
14.13571,401.66,474.38
14.15694,398.13,472.64
14.17717,399.85,472.21
14.19607,402.66,472.03
14.21582,401.34,470.67
14.23567,400.82,469.44
14.25560,402.29,468.79
14.27683,398.81,468.28
14.29732,400.18,476.09
14.31675,404.56,496.39
14.33820,404.25,524.18
14.35856,403.98,549.83
14.37747,404.05,571.51
14.39812,404.33,587.19
14.41860,404.32,597.32
14.43762,405.13,603.20
14.45719,407.20,596.11
14.47663,407.45,585.90
14.49679,405.80,572.00
14.51826,407.15,558.83
14.53822,405.33,543.18
14.55756,401.26,533.86
14.57719,402.29,523.16
14.59703,402.41,517.78
14.61698,399.36,509.76
14.63800,400.04,501.06
14.65864,397.92,496.86
14.67658,401.64,493.36
14.69724,401.04,489.91
14.71806,401.15,487.06
14.73819,401.65,484.53
14.75782,404.76,480.17
14.77714,403.46,479.98
14.79852,401.26,476.65
14.81703,401.77,477.06
14.83684,400.76,472.96
14.85693,404.20,472.28
14.87710,401.88,474.46
14.89781,404.22,473.73
14.91817,404.11,471.21
14.93872,403.02,469.78
14.95915,400.53,472.78
14.97822,398.85,468.83
14.99904,401.29,469.02
15.01898,400.20,470.73
15.03938,400.54,469.72
15.05952,398.64,470.95
15.07939,399.85,469.65
15.09871,398.74,469.09
15.11881,399.19,471.47
15.13890,399.46,467.90
15.15807,401.84,470.93
15.17763,401.22,468.35
15.19909,398.93,470.46
15.21863,400.99,470.60
15.23770,400.33,471.26
15.25960,399.27,470.18
15.27868,398.20,463.93
15.29805,394.31,458.93
15.31953,388.74,447.41
15.33873,386.13,436.55
15.35874,384.76,428.40
15.37926,381.91,418.71
15.39869,379.57,407.88
15.41908,378.67,402.85
15.43885,382.07,395.50
15.45967,384.30,392.04
15.47839,385.52,386.81
15.49800,390.10,383.12
15.51891,391.26,383.69
15.53873,394.97,382.52
15.55917,398.43,387.38
15.57798,399.65,389.53
15.59781,400.92,391.21
15.61764,403.26,395.62
15.63860,404.30,402.77
