Program Time [s],data 0,data 1
3.03414,508.8,516.18
3.03415,509.44,521.54
3.03416,513.85,511.88
3.03417,507.93,508.3
3.03418,506.15,506.04
3.03419,508.32,505.63
3.0342,509.85,506.91
3.03421,508.68,511.73
3.03422,508.75,516.18
3.03423,508.8,521.54
3.03424,509.44,511.2
4.5489,514,509.56
4.56945,512.2,509.05
4.59387,511.76,508.44
4.61441,513.21,509.75
4.6349,512.57,512.2
4.65542,512.65,515.36
4.67585,512.92,519.49
4.70035,511.94,525.99
4.72093,510.75,529.79
4.74144,510.6,531.63
4.76192,510.28,531.91
4.78238,508.82,530.93
4.80282,509.46,531.14
4.82738,507.17,530.71
4.84786,505.93,526.37
4.86845,505.35,523.9
4.88886,508.08,518.12
4.90935,507.26,516.89
4.92983,506.21,514.31
4.95433,507.17,513.85
4.97489,506.13,513.88
4.99536,507.31,516.51
5.01582,509.05,520.4
5.03632,510.24,523.52
5.06083,509.59,527.42
5.08141,509.87,532.93
5.10186,510.9,535.15
5.12228,511.32,536.32
5.14278,510.65,536.65
5.16328,511.72,536.32
5.18781,510.98,534.06
5.20837,509.58,532.05
5.22888,510.07,529.64
5.24928,509.85,526.51
5.26984,508.68,527.01
5.29424,508.55,525.61
5.31484,509.44,516.69
5.33529,508.95,503.15
5.35578,507.76,488.92
5.3763,507.81,471.73
5.39674,505.45,456.19
5.42134,503.56,442.95
5.44183,502.65,432.96
5.46239,500.92,427.97
5.48274,498.13,427.17
5.50338,498.11,427.14
5.52783,498.89,429.71
5.54829,501.31,434.77
5.5689,499.65,440.02
5.58922,499.72,445.01
5.60972,500.37,450.81
5.6302,501.1,458.05
5.65472,501.28,463.04
5.67525,502.02,469.43
5.69576,503.02,491.94
5.7162,504.42,531.36
5.73669,506.53,576.28
5.7572,508.43,617.23
5.78169,509.94,644.38
5.80222,513.15,655.71
5.8228,514.92,655.96
5.84321,517.14,649.37
5.86366,518.31,635.5
5.88818,516.85,620.8
5.90877,513.88,604.24
5.9292,513.5,588.79
5.94968,513.6,574.23
5.97014,513.08,559.59
5.99066,511.67,546.87
6.01517,514.33,536.1
6.03575,514.27,530.88
6.05619,514.81,527.7
6.07664,514.25,526.16
6.09717,514.6,527.33
6.12161,514.48,528.86
6.14215,515.78,530.69
6.16266,515.43,534.15
6.18312,514.14,535.92
6.20368,510.51,535.74
6.22417,509.41,535.59
6.24867,509.73,534.47
6.2692,509.18,532.58
6.28979,507.95,526.46
6.31017,505.36,520.97
6.33058,508.09,517.18
6.35511,509.27,513.14
6.3757,511.21,511.71
6.39622,512.57,511.57
6.41666,512.86,511.26
6.43713,515.29,514.2
6.45758,515.03,516.96
6.48213,513.02,520.57
6.50259,512.22,524.26
6.52312,511.77,528.81
6.54366,511.42,532.04
6.56412,509.74,533.64
6.58851,508.19,534.11
6.6091,508.75,531.69
6.62965,508.2,527.35
6.65016,508.16,523.28
6.6707,508.73,519.42
6.69104,508.78,515.14
6.7155,507.23,511.31
6.7361,505.98,509.45
6.75658,506.98,509.36
6.77711,507.99,511.49
6.79753,508.59,514.59
6.82196,510.07,517.07
6.84253,509.46,522.46
6.86322,509.77,526.77
6.88354,508.21,531.01
6.90412,509.37,532.61
6.92445,507.3,534.29
6.94903,507.84,533.03
6.96948,505.87,530.42
6.99,508.1,529.34
7.01052,506.88,525.07
7.03098,506.5,521.66
7.05144,504.6,516.33
7.076,503.88,513.46
7.09652,504.1,511.37
7.117,504.48,512.49
7.13753,505.59,514
7.15798,504.67,516.2
7.18244,504.14,520.36
7.20298,505.91,524.69
7.22357,506.33,529.55
7.24392,507.86,531.84
7.26447,505.69,533.87
7.2849,499.15,535.9
7.30945,495.32,535.72
7.32995,492.26,533.97
7.35043,492.21,530.38
7.371,494.16,527.5
7.3914,495.33,524
7.41592,495.27,520.6
7.43645,497.21,517.08
7.45704,499.97,515.07
7.47748,498.98,514.25
7.49794,499.98,515.2
7.51839,504.18,518.56
7.543,504.15,521.45
7.56346,510.72,525.96
7.58404,514.97,530.97
7.60441,518.38,534.37
7.62493,520.1,536.1
7.64939,520.48,536.48
7.66992,517.59,534.98
7.69042,517.67,533.59
7.71094,516.34,529.87
7.73138,514.87,526.3
7.75189,513.49,522.64
7.77645,511.4,517.11
7.7969,510.72,513.49
7.81745,508.97,511.19
7.83797,509.58,510.75
7.85832,510.06,513.8
7.88282,507.25,517.24
7.90338,508.4,514.19
7.92392,508.52,505.15
7.94443,509.42,490.72
7.96486,509.53,474.18
7.98537,510.43,458.94
8.00985,507.34,445.55
8.03039,508.67,436.44
8.05091,507.34,431.95
8.07144,507.07,430.56
8.09191,507.86,431.65
8.11228,509.29,434.12
8.13686,506.83,436.7
8.15735,508.46,440.56
8.1778,509.17,446.05
8.19831,508.14,452.64
8.21878,508.31,460.31
8.24326,508.85,470.45
8.26386,508.68,496.76
8.28439,510.14,539.41
8.3049,512.91,581.73
8.32529,516.73,608.78
8.34582,518.78,622.22
8.37027,521.43,624.98
8.39084,522.74,620.18
8.41128,522.19,610.75
8.43183,520.96,599
8.45224,518.76,587.6
8.47684,517.61,574.68
8.49727,517.29,562.34
8.51782,515.63,552.07
8.53826,512.3,544.26
8.55872,510.44,540.01
8.5792,509.76,536.01
8.6038,510.4,535.6
8.62426,511.52,535.88
8.64479,508.22,537.31
8.66523,507.77,539.05
8.6857,507.62,540.04
8.71022,508.5,540.23
8.73082,507.6,539.58
8.75123,507.48,537.67
8.7717,507.18,534.33
8.79228,508.35,529.27
8.81273,509.68,524.21
8.83723,509.54,518.17
8.85773,509.63,513.54
8.87822,508.71,510.83
8.89873,506.97,512.86
8.91917,507.37,515.49
8.94371,507.7,518.59
8.96418,509.96,522.87
8.98476,511.97,526.7
9.00537,512.57,529.16
9.02584,511.46,532.93
9.04616,512.97,534.94
9.07067,512.57,535.55
9.09117,512.86,535.44
9.11175,511.69,535.35
9.13216,510.95,531.88
9.15268,509.96,529.11
9.1731,510.97,523.89
9.19767,509.57,518.91
9.21819,508.66,515.93
9.23863,508.33,512.34
9.25916,508.66,510.67
9.27975,507.93,511.74
9.30417,507.54,511.79
9.32469,509.04,515.23
9.34521,510.43,520.39
