Program Time [s],data 0,data 1
5.29725,527.62,515.45
5.29726,527.7,518.96
5.29727,525.16,521.17
5.29728,526.65,524.92
5.29729,520.83,521.34
5.2973,521.66,518.67
5.29731,524.53,516.33
5.29732,526.22,515.07
5.29733,525.78,515.45
5.29734,527.62,518.96
5.29735,527.7,521.17
5.29737,525.16,516.8
6.8148,510.6,521.24
6.8353,510.88,522.59
6.85584,507.7,521.47
6.87629,505.36,520.58
6.89684,505.09,519.26
6.91731,505.87,516.41
6.94184,509.3,514.53
6.96234,511.04,515.02
6.98287,512.63,513.82
7.0034,513.5,516.85
7.0239,515,520.08
7.04822,516.4,525.67
7.06878,516.92,530.93
7.08935,516.14,536.95
7.10987,516.91,538.36
7.13028,517.53,539.09
7.15082,515.82,539.67
7.17523,518.06,539.34
7.19579,516.45,536.47
7.21628,514.96,531.97
7.23679,512.97,529.38
7.25725,509.57,526.1
7.28173,509.86,521.48
7.30231,510.49,519.39
7.32281,510.59,517.91
7.34329,510.47,518.13
7.36377,510.58,518.3
7.38419,508.86,520.24
7.40872,508.09,523.79
7.42925,508.87,528.03
7.44976,507.1,532.83
7.4702,506.08,537.26
7.49071,506.06,538.41
7.51526,507.85,537.53
7.53573,508.48,536.42
7.55623,506.58,534.54
7.57667,508.07,531.23
7.5972,512.05,528.58
7.61768,510.64,524.67
7.64222,509.91,522.73
7.66273,508.33,523.39
7.68327,508.27,517.71
7.70375,510.61,509.57
7.72416,515.69,497.25
7.74858,519.75,484.6
7.76929,523.2,472.68
7.78966,525.56,462.35
7.81021,528.45,451.68
7.83065,525.76,441.94
7.85113,525.21,438.15
7.8756,525.77,435.52
7.89624,527.41,435.82
7.9166,527.33,437.65
7.93711,525.46,440.92
7.95761,525.77,445.74
7.97809,526.02,450.59
8.00262,524.21,456.87
8.0231,522.77,461.3
8.04357,522.42,469.64
8.06406,522.73,476.31
8.08457,522.79,483.25
8.1091,520.23,494.2
8.12956,518.38,525.96
8.15014,517.11,573.77
8.17062,516.09,624.61
8.19111,516.87,662.89
8.21152,515.09,679.71
8.23607,514.48,678.97
8.25657,517.18,667.78
8.27711,517.94,650.62
8.29752,516.36,629.7
8.31804,517.48,610.96
8.34249,516.19,590.57
8.36305,515.95,573.65
8.38356,513.76,561.12
8.40401,514.81,549.9
8.42455,513.65,542.32
8.44502,515.12,539.25
8.46957,515.49,536.2
8.49007,512.79,536.96
8.51056,515.24,537.17
8.531,514.19,539.54
8.55155,513.75,540.23
8.57618,512.4,538.58
8.59655,511.32,538.07
8.61722,510.86,537.45
8.63753,510.49,533.96
8.65797,509.99,529.77
8.67851,509.99,525.62
8.70307,511.79,521.49
8.72358,511.63,518.59
8.74417,509.71,516.88
8.76458,508.77,516.3
8.78515,507.01,516.04
8.80956,506.41,519.43
8.8301,508.33,523.75
8.85052,507.86,527.6
8.87108,507.49,532.88
8.89159,507.59,534.9
8.91201,507.67,537.72
