Program Time [s],data 0,data 1
17.3156,500.11,512.97
17.3156,499.29,512.57
17.3156,500.03,513.06
17.3156,496.83,513.05
17.3156,502.06,515.44
18.8329,510,510.2
18.8535,501.6,510.96
18.8739,495.28,512.57
18.8944,489.62,513.25
18.9149,488.7,515.8
18.9354,487.76,516.44
18.9599,489.81,520.55
18.9805,490.65,525.24
19.0009,491.92,528.19
19.0214,493.53,529.36
19.0419,494.43,530.68
19.0664,498.14,532.55
19.0869,499.71,532.04
19.1075,503.37,531.03
19.1279,504.3,528.22
19.1484,504.64,524.78
19.1689,503.51,520.42
19.1934,504.81,516.54
19.214,506.05,514.03
19.2344,507.04,513.22
19.2549,507.03,513.98
19.2753,507.22,516.58
19.2998,506.18,520.07
19.3204,505.74,523.25
19.3409,504.79,526.6
19.3614,505.04,529.48
19.3818,503.03,531.99
19.4023,503.62,532.99
19.4268,505.5,529.99
19.4474,506.2,525.19
19.4678,508.16,519.75
19.4884,507.53,515.8
19.5088,508.42,511.44
19.5333,506.14,507.75
19.5539,507.31,505.6
19.5743,504.65,502.88
19.5948,506.52,502.11
19.6154,507.61,504.88
19.6358,508.69,507.11
19.6603,507.75,511.89
19.6808,508.2,516.31
19.7013,507.56,520.85
19.7218,506.25,524.88
19.7423,506.6,528.5
19.7668,508.08,528.8
19.7873,508.86,529.64
19.8078,506.09,526.91
19.8283,506.87,524.93
19.8488,508.1,522.14
19.8693,509.48,519.32
19.8937,507.98,517.05
19.9143,508.19,514.64
19.9348,508.95,513.51
19.9553,510.36,515.61
19.9758,512.49,517.29
19.9962,512.19,513.43
20.0208,511.95,505.54
20.0413,512.16,495.44
20.0618,511.13,485.95
20.0823,511.7,473.56
20.1027,512.36,460.45
20.1272,513.29,449.16
20.1477,516.03,441.33
20.1683,514.83,435.66
20.1887,514.86,433.93
20.2092,512.89,435.34
20.2297,514.91,439.47
20.2542,516.33,442.78
20.2747,513.46,447.82
20.2952,511.57,452.86
20.3157,513.66,465.29
20.3362,513.13,498.83
20.3607,511.9,544.06
20.3812,509.52,580.05
20.4017,507.62,597.84
20.4223,507.49,605.87
20.4427,507.79,608.3
20.4631,508.84,603.04
20.4877,506.67,595.83
20.5082,505.93,586.86
20.5287,505.15,577.29
20.5492,503.52,566.43
20.5697,503.21,557.15
20.5941,502.77,547.52
20.6147,502.02,538.81
