Program Time [s],data 0,data 1
77.96313,353.77,457.27
77.98424,355.85,456.27
78.00326,355.57,460.25
78.02348,356.99,459.88
78.04233,354.48,459.31
78.06282,355.62,463.49
78.08313,354.56,462.55
78.10286,354.33,469.48
78.12388,365.40,475.28
78.14380,365.42,485.07
78.16290,374.98,508.15
78.18428,376.07,527.36
78.20392,377.09,549.28
78.22355,364.04,550.54
78.24366,361.51,542.87
78.26301,354.45,527.38
78.28210,353.13,506.34
78.30262,347.28,484.51
78.32405,347.07,465.49
78.34307,344.90,451.04
78.36333,346.32,439.43
78.38341,346.75,435.09
78.40407,348.50,435.25
78.42335,350.17,435.21
78.44367,349.07,453.99
78.46298,348.25,474.26
78.48353,351.14,514.34
78.50384,350.15,546.67
78.52326,352.04,563.77
78.54336,339.30,581.07
78.56347,345.39,589.21
78.58405,345.22,584.55
78.60322,345.89,576.88
78.62313,346.92,558.44
78.64389,351.40,528.24
78.66379,351.95,496.25
78.68302,357.12,468.96
78.70406,360.57,443.07
78.72286,360.26,422.61
78.74416,361.58,407.03
78.76317,361.85,392.16
78.78311,366.02,385.98
78.80252,365.98,377.51
78.82393,363.78,374.42
78.84281,362.86,374.80
78.86353,361.27,375.49
78.88285,356.45,377.01
78.90331,357.31,380.53
78.92353,355.46,388.24
78.94359,355.98,393.22
78.96361,354.23,400.13
78.98350,356.48,401.45
79.00284,356.29,406.92
79.02353,354.96,409.96
79.04417,356.84,414.84
79.06243,354.68,418.65
79.08286,357.33,423.96
79.10367,356.24,430.22
79.12320,356.33,437.18
79.14324,357.78,441.46
79.16399,355.99,445.73
79.18278,352.98,449.12
79.20400,355.48,453.77
79.22380,352.17,457.32
79.24313,353.17,458.06
79.26226,350.78,455.66
79.28370,351.92,459.58
79.30391,349.98,458.75
79.32253,353.52,459.64
79.34359,353.29,459.11
79.36387,352.86,457.89
79.38326,354.94,460.51
79.40421,355.53,460.22
79.42276,358.83,457.21
79.44352,358.71,457.48
79.46408,357.37,460.18
79.48421,359.45,456.12
79.50474,356.89,457.61
79.52465,357.16,458.35
79.54499,356.93,458.70
79.56376,355.44,461.08
79.58410,356.16,461.70
79.60385,356.34,458.12
79.62366,357.08,461.28
79.64461,353.39,461.90
79.66464,354.92,460.86
79.68484,355.80,459.73
79.70540,356.93,461.40
79.72517,356.16,458.74
79.74586,354.12,458.13
79.76459,355.16,458.54
79.78578,353.11,455.09
79.80488,351.44,456.60
79.82610,352.52,455.90
79.84605,350.80,453.47
79.86564,350.76,450.42
79.88539,348.28,452.10
79.90498,353.19,451.86
79.92549,358.28,451.30
79.94502,362.80,453.53
79.96554,364.74,449.56
79.98438,364.41,449.91
80.00577,362.34,449.42
80.02485,361.68,449.42
80.04598,362.29,450.34
80.06596,359.68,454.72
80.08596,361.81,453.89
80.10489,359.26,455.36
80.12467,358.16,451.79
80.14510,358.42,452.47
80.16426,361.05,455.24
80.18590,372.99,463.07
80.20544,394.91,471.59
80.22554,418.76,479.82
80.24507,437.60,485.29
80.26441,454.72,481.98
80.28535,468.09,479.00
80.30457,474.00,473.48
80.32509,474.18,467.03
80.34608,472.80,458.97
80.36527,466.15,450.93
80.38530,460.20,446.65
80.40449,452.60,443.46
80.42481,443.62,440.31
80.44568,433.97,441.51
80.46617,426.30,440.08
80.48787,418.13,437.44
80.50698,412.30,440.54
80.52919,402.38,439.26
80.54834,395.33,439.37
80.56794,389.12,436.48
80.58777,384.77,437.19
80.60821,378.19,439.92
80.62885,377.16,439.34
80.64845,371.02,440.73
80.66837,369.07,442.15
80.68822,367.29,443.62
80.70883,361.49,443.69
80.72917,361.09,444.70
