Program Time [s],data 0,data 1
5.23077,495.2,526.7
5.25068,494.36,527.36
5.27075,494.09,528.29
5.29081,494.87,529.43
5.31079,496.3,529.54
5.33094,495.24,529.64
5.35089,495.19,530.51
5.37092,494.55,530.41
5.39087,492.84,530.73
5.411,493.27,530.78
5.43078,492.62,531.02
5.45104,492.09,532.42
5.47102,491.88,533.54
5.49188,492.1,533.43
5.51182,490.68,533.54
5.53207,489.54,532.03
5.55208,488.64,530.83
5.57195,487.71,530.06
5.59186,486.77,530.45
5.612,486.81,529.16
5.6329,486.85,528.53
5.65297,487.48,527.42
5.67288,486.78,526.74
5.69301,487.23,525.79
5.71285,486.18,525.43
5.73286,484.55,524.95
5.75291,485.04,524.76
5.7727,484.83,524.41
5.79271,484.26,524.92
5.81296,485.01,523.74
5.83276,485.81,522.79
5.8529,486.05,522.23
5.8728,486.64,521.19
5.89301,487.31,521.35
5.91284,486.85,520.48
5.93289,485.68,519.58
5.95291,485.34,520.07
5.97265,484.67,518.05
5.99313,484.34,519.04
6.01295,484.07,518.03
6.03307,484.06,517.43
6.05302,485.05,517.34
6.07289,483.04,523.27
6.0931,482.63,542.22
6.11296,483.5,565.98
6.13311,485,592.38
6.15296,485.8,613.9
6.17319,486.84,624.32
6.19281,486.47,630.86
6.21294,486.18,631.09
6.23288,486.34,627.47
6.25291,487.27,615.18
6.27285,487.62,607.14
6.29286,487.3,599.71
6.31264,487.24,591.57
6.3328,487.79,586.26
6.35284,487.03,579.8
6.37287,487.03,572.24
6.3929,488.22,566.8
6.41288,488.58,561.84
6.43285,488.06,556.07
6.45274,488.05,553.46
6.47272,488.24,550.56
6.49277,488.39,548.85
6.51286,488.51,546.68
6.53289,488.01,543.74
6.55291,488.61,542.8
6.57288,489.09,540.64
6.59294,487.87,538.71
6.61289,487.5,537.77
6.6329,488.6,537.61
6.6529,488.28,534.69
6.67287,488.42,535.35
6.69309,488.54,535.48
6.71291,488.43,535.99
6.73288,488.14,535.19
6.7529,488.72,535.75
6.77273,489.17,538
6.79294,489.54,537.6
6.81286,489.83,531.08
6.83288,489.06,533.86
6.85289,488.25,534.09
6.87289,487,533.87
6.89291,486.8,529.9
6.91273,486.24,530.32
6.93287,485.39,531.86
6.95287,486.31,534.08
6.97289,487.25,533.47
6.99294,487.8,531.37
7.0129,487.04,531.1
7.03289,487.83,529.28
7.0529,487.87,531.22
7.07286,486.89,529.98
7.0928,487.71,530.58
7.11293,486.97,525.07
7.13287,485.98,513.85
