Program Time [s],data 0,data 1
98.04686,428.51,455.80
98.06720,431.87,465.25
98.08734,431.54,471.97
98.10787,424.77,462.83
98.12679,429.97,463.53
98.14726,431.16,481.79
98.16799,439.63,487.87
98.18683,442.03,482.26
98.20759,447.96,497.71
98.22677,444.94,509.58
98.24666,441.39,502.52
98.26673,447.16,510.38
98.28670,444.61,526.34
98.30832,443.73,529.55
98.32732,445.77,523.86
98.34825,448.83,535.79
98.36659,447.60,545.06
98.38822,445.21,546.08
98.40825,448.38,561.40
98.42711,445.16,558.78
98.44742,445.25,559.66
98.46751,439.46,553.89
98.48857,436.84,556.10
98.50758,438.69,554.01
98.52710,441.94,554.46
98.54811,435.66,550.37
98.56705,438.25,545.05
98.58865,439.46,548.78
98.60821,435.51,547.91
98.62786,436.21,545.78
98.64903,439.91,549.26
98.66943,439.34,550.71
98.69014,443.18,549.80
98.71052,437.24,552.94
98.73058,436.28,560.78
98.75323,434.69,556.59
98.77192,434.53,557.41
98.79311,434.90,554.82
98.81272,432.55,558.85
98.83260,433.90,557.16
98.85327,436.43,553.17
98.87187,437.35,566.87
98.89239,438.11,568.86
98.91388,434.13,574.82
98.93263,438.16,575.89
98.95527,439.66,576.26
98.97365,437.80,571.49
98.99573,439.41,569.78
99.01586,445.34,570.55
99.03687,450.50,572.62
99.05801,456.25,575.75
99.07793,458.74,578.96
99.09660,459.02,575.69
99.11743,455.80,570.31
99.13713,457.28,573.67
99.15694,455.75,572.08
99.17710,456.86,571.37
99.19717,456.99,571.02
99.21802,459.62,563.70
99.23942,464.89,569.46
99.26030,460.46,572.07
99.28048,462.22,573.00
99.30221,464.11,574.86
99.32145,466.63,570.03
99.34175,469.37,569.30
99.36119,468.83,577.43
99.38121,467.90,576.79
99.40169,466.91,578.87
99.42317,461.57,576.72
99.44207,464.50,577.37
99.46206,464.27,576.43
99.48195,464.31,585.21
99.50190,459.98,579.71
99.52154,461.23,577.01
99.54141,465.88,585.46
99.56279,460.59,578.61
99.58329,460.16,580.08
99.60204,462.62,579.85
99.62263,457.77,584.99
99.64271,460.40,583.04
99.66236,459.59,581.13
99.68307,460.15,581.82
99.70341,462.10,580.18
99.72224,461.13,577.43
99.74204,461.58,574.45
99.76320,458.22,577.46
99.78319,460.79,576.40
99.80214,462.53,576.33
99.82328,460.31,577.88
99.84222,459.86,577.68
99.86304,460.19,579.09
99.88232,461.36,579.58
99.90153,458.27,579.66
99.92180,458.98,579.00
99.94287,456.83,579.63
99.96152,458.46,582.50
99.98204,461.80,581.67
100.00224,459.42,583.95
100.02136,458.86,585.40
100.04371,459.42,583.17
100.06128,459.80,578.01
100.08122,454.30,583.23
100.10214,454.03,581.34
100.12100,455.53,579.63
100.14240,455.68,582.28
100.16171,456.35,579.46
100.18115,454.23,580.76
100.20152,456.07,581.70
100.22190,458.68,579.26
100.24270,457.62,577.61
100.26275,457.89,582.72
100.28218,459.94,583.51
100.30108,461.93,584.43
100.32108,458.37,583.22
100.34165,459.06,579.88
100.36143,456.87,580.50
100.38258,458.62,581.53
100.40298,456.84,581.63
100.42242,458.47,579.14
100.44242,457.37,580.11
100.46169,457.17,580.71
100.48360,455.42,576.80
100.50397,457.63,579.33
100.52268,456.73,581.61
100.54291,457.57,578.32
100.56269,460.82,579.62
100.58205,458.56,578.66
100.60343,459.38,580.44
100.62369,459.93,579.33
100.64516,457.73,576.40
100.66638,454.71,578.61
100.68667,459.27,582.05
100.70757,477.40,590.93
100.72785,496.29,600.03
100.74611,522.76,605.74
100.76810,545.52,609.30
100.78773,563.29,609.02
100.80836,570.52,606.02
100.82955,574.37,595.86
100.85028,576.97,590.39
100.87061,577.28,578.44
100.89038,572.71,575.02
100.91251,563.85,575.42
100.93209,557.97,570.73
100.95228,550.76,568.21
100.97214,543.18,568.34
100.99220,537.11,576.29
101.01243,527.35,571.03
101.03216,523.02,571.44
101.05157,513.65,570.33
101.07285,508.33,574.50
101.09381,503.74,573.19
101.11235,498.73,576.25
101.13408,493.32,574.38
101.15308,488.73,575.69
101.17338,488.80,576.73
101.19564,484.81,578.97
101.21513,480.23,577.91
101.23609,482.24,576.79
101.25544,476.77,582.19
101.27648,479.87,582.15
101.29766,475.38,582.59
101.31728,474.25,580.29
101.33794,472.76,580.91
101.35865,474.80,580.48
101.37769,472.41,583.89
101.39803,471.44,578.93
101.41863,470.11,580.00
101.43895,466.49,585.36
101.45930,458.73,586.33
101.47973,441.34,596.44
101.49904,423.36,610.77
101.51939,404.87,628.10
101.53877,382.96,635.31
101.56080,356.95,626.05
101.57925,333.12,604.50
101.59925,313.19,572.73
101.61825,299.58,551.43
101.63938,292.04,527.53
101.65803,298.05,515.80
101.68053,307.70,508.31
101.69980,316.21,504.92
101.71960,329.26,511.21
101.74128,344.02,509.42
101.75954,357.01,516.45
101.78066,366.94,519.79
101.80021,379.65,525.63
101.82108,385.39,532.59
101.84159,396.98,538.08
101.86144,399.86,541.74
101.88088,410.03,548.47
101.90008,414.88,554.14
101.92112,416.98,554.38
101.94131,422.76,562.07
101.96023,426.65,563.12
101.98024,430.87,562.30
102.00135,434.20,568.43
102.02026,437.97,566.76
102.04186,440.08,569.67
102.06136,445.60,567.72
102.08053,445.15,567.37
102.10185,449.11,568.02
102.12163,449.66,569.97
102.14296,450.34,573.57
102.16205,454.81,574.49
102.18269,452.12,572.65
102.20209,456.57,580.99
102.22256,455.33,581.96
102.24186,453.29,586.30
102.26296,451.45,583.18
102.28397,448.23,586.06
102.30170,448.93,578.21
102.32102,449.74,577.60
102.34220,452.08,576.46
102.36189,449.02,579.44
102.38194,450.42,578.11
102.40118,450.88,576.50
102.42238,449.86,579.60
102.44184,450.81,584.55
102.46112,451.36,583.15
102.48282,452.55,583.98
102.50107,449.91,582.89
102.52131,452.10,581.15
102.54103,447.95,584.80
102.56193,450.06,579.30
102.58108,450.21,578.30
102.60363,450.37,579.56
102.62348,451.47,576.69
102.64287,451.08,579.01
102.66299,450.37,578.79
102.68268,450.48,585.18
102.70223,447.26,581.75
102.72261,448.14,577.65
102.74283,447.07,580.03
102.76366,448.19,578.00
102.78350,443.76,579.24
102.80343,445.34,573.11
102.82299,445.79,577.64
102.84378,444.97,569.92
102.86477,446.09,572.81
102.88431,448.35,571.78
102.90600,445.70,576.02
102.92534,447.19,574.29
102.94576,447.96,573.22
102.96750,447.68,573.92
102.98621,449.55,572.02
103.00715,447.13,570.70
103.02730,446.80,573.58
103.04686,444.99,571.00
103.06870,447.42,575.87
103.08866,449.40,572.92
103.10780,450.18,574.32
103.12840,452.48,575.39
103.14701,453.15,578.14
103.16906,454.16,574.15
103.18990,456.18,576.35
103.20978,459.95,577.07
103.22855,458.05,579.07
103.24987,456.48,581.91
103.26858,458.52,578.90
103.28961,457.03,579.28
103.30920,459.65,574.51
103.32966,456.74,572.76
103.35090,458.43,572.39
103.37057,462.18,571.26
103.39057,459.95,569.72
103.40934,461.33,572.92
103.43066,461.18,570.32
103.44997,464.19,572.66
103.47027,460.54,569.54
103.48966,461.41,568.35
103.50914,459.55,567.73
103.52964,460.86,568.60
103.54915,460.77,571.25
103.57000,459.19,571.10
103.58986,461.40,568.26
103.61097,459.39,571.37
103.63030,463.53,570.63
103.65016,462.23,567.68
103.67031,464.40,571.33
103.69117,466.67,571.56
103.71144,466.29,572.14
103.73130,468.57,573.32
103.75145,468.09,575.25
103.77210,462.64,574.80
103.79252,461.92,573.55
103.81341,464.26,575.05
103.83456,466.82,575.73
103.85422,468.74,577.13
103.87473,465.65,576.85
103.89596,468.71,573.50
103.91679,469.94,575.69
103.93601,467.38,576.15
103.95640,465.88,575.11
103.97771,467.84,575.33
103.99843,467.16,575.99
104.01914,461.59,576.58
104.03877,459.31,579.91
104.05884,459.15,579.41
104.07926,458.48,579.86
104.09910,456.21,578.82
104.11944,451.52,579.63
104.13871,453.57,580.52
104.15874,453.46,580.44
104.17984,453.09,579.96
104.19822,452.13,579.51
104.21948,450.09,580.38
104.23904,451.38,577.98
104.25938,450.69,576.02
104.27836,449.19,578.10
104.29871,450.16,572.39
104.31870,452.97,574.24
104.33923,462.05,577.27
104.35943,481.79,582.50
104.37841,504.38,587.46
104.39902,527.07,591.39
104.41926,549.50,601.40
104.43985,567.94,607.56
104.45907,585.17,608.57
104.47982,592.48,611.64
104.50031,596.21,609.94
104.52048,596.59,606.14
104.53976,595.60,602.59
104.55997,588.15,598.27
104.57947,583.15,593.74
104.60070,575.84,589.41
104.62035,566.39,586.23
104.64076,553.90,580.09
104.66124,539.98,577.12
104.68000,532.62,575.21
104.70142,518.79,573.77
104.72187,510.92,571.70
104.74140,499.72,571.97
104.76132,489.27,573.11
104.78199,484.50,573.05
104.80176,478.52,570.14
104.82046,472.72,574.54
104.84000,467.86,571.21
104.86049,467.40,573.82
104.88015,463.34,573.61
104.90172,460.37,572.57
104.92150,456.88,576.13
104.94020,453.97,572.40
104.96041,453.24,574.69
104.98184,448.77,575.72
105.00151,450.07,573.18
105.02197,446.01,576.52
105.04175,447.67,579.19
105.06175,448.47,575.74
105.08052,451.51,576.85
105.10032,443.09,571.15
105.12187,442.76,569.10
105.14002,438.32,566.73
105.16123,438.13,564.30
105.18023,436.22,564.72
105.20158,435.51,566.33
105.22086,437.37,569.05
105.24075,437.64,570.56
105.26102,441.72,567.19
105.28177,430.99,566.79
105.30172,408.22,563.95
105.32095,379.79,558.47
105.34149,350.60,552.59
105.36047,324.87,543.97
105.38008,302.32,540.64
105.40114,287.21,532.44
105.42029,279.07,525.98
105.44041,280.35,525.89
105.46006,287.41,525.71
105.48185,298.92,530.66
105.50184,307.60,532.51
105.52104,319.36,537.98
105.54171,334.97,545.11
105.56067,346.02,546.57
105.58025,359.88,552.27
105.60111,367.59,557.34
105.62016,378.43,558.19
105.64070,386.05,564.19
105.66107,395.96,567.98
105.68048,401.75,565.93
105.70034,404.73,567.39
105.72028,412.25,569.38
105.74167,416.12,572.18
105.76184,420.85,569.78
105.78198,424.09,573.02
105.80237,428.23,575.59
105.82268,427.20,570.33
105.84210,430.32,573.57
105.86357,435.59,574.38
105.88346,434.33,573.94
105.90296,435.47,572.14
105.92257,437.22,571.10
105.94332,442.29,573.16
105.96311,445.43,572.41
105.98419,449.92,574.08
106.00415,453.50,573.85
106.02442,457.11,572.52
106.04357,458.58,573.17
106.06441,459.86,570.75
106.08586,457.73,569.84
106.10464,460.76,570.58
106.12591,464.44,570.09
106.14527,462.96,571.53
106.16565,460.79,570.58
106.18521,461.84,572.53
106.20592,462.27,572.18
106.22430,460.68,572.50
106.24510,460.20,570.31
106.26580,460.56,573.26
106.28479,460.52,571.33
106.30510,458.73,573.68
106.32562,461.67,572.60
106.34481,460.90,575.62
106.36406,463.88,576.25
106.38496,464.09,574.20
106.40463,462.88,575.74
106.42551,461.52,574.73
106.44403,461.58,575.95
106.46417,458.97,576.19
106.48439,461.13,576.03
106.50591,460.63,577.26
106.52494,460.89,577.42
106.54494,462.71,576.88
106.56517,459.82,576.12
106.58416,460.58,576.05
106.60488,457.96,578.47
106.62511,458.07,579.22
106.64510,459.13,577.16
106.66509,458.23,578.38
106.68418,459.18,578.15
106.70407,458.34,577.53
106.72467,457.10,574.42
106.74479,458.22,577.89
106.76486,457.22,580.46
106.78555,460.17,580.05
106.80546,462.11,581.23
106.82456,461.19,581.81
106.84509,462.74,582.57
106.86588,462.31,578.50
106.88409,461.31,578.70
106.90512,462.14,580.30
106.92423,462.31,576.55
106.94479,459.49,578.71
106.96429,460.43,574.05
106.98407,461.24,576.74
107.00544,462.26,576.12
107.02508,462.09,576.39
107.04551,464.18,575.60
107.06582,463.22,574.53
107.08500,461.22,575.86
107.10480,463.26,576.14
107.12552,459.64,573.89
107.14567,461.28,576.08
107.16539,461.30,574.63
107.18524,459.94,574.64
107.20572,461.44,576.76
107.22564,464.30,573.45
107.24568,460.71,576.96
107.26515,461.25,576.02
107.28526,461.11,576.20
107.30423,462.90,577.58
107.32411,460.77,575.47
107.34472,464.96,574.48
107.36588,463.23,576.55
107.38496,462.04,575.13
107.40595,461.56,573.16
107.42418,463.83,573.88
107.44436,461.65,570.97
107.46563,460.76,573.84
107.48408,460.20,570.87
107.50444,461.83,573.74
107.52520,463.13,570.91
107.54426,464.94,571.64
107.56588,464.52,573.89
107.58591,465.86,572.24
107.60422,465.95,575.05
107.62540,464.68,574.68
107.64597,465.73,575.36
107.66566,467.88,575.98
107.68559,464.07,573.95
107.70556,463.74,572.63
107.72487,463.57,574.29
107.74476,465.44,573.23
107.76509,465.67,574.31
107.78534,467.50,576.02
107.80534,467.36,575.88
107.82468,464.85,575.24
107.84508,464.17,577.31
107.86496,464.01,574.01
107.88464,465.09,573.76
107.90540,462.73,578.19
107.92521,466.19,576.61
107.94420,466.37,575.93
107.96475,466.19,575.59
107.98564,466.75,575.44
108.00506,469.12,576.43
108.02578,467.14,576.33
108.04613,468.53,572.93
108.06643,466.22,573.22
