Program Time [s],data 0,data 1
10.56335,569.31,610.79
10.58293,566.89,613.22
10.60278,565.76,615.34
10.62417,565.11,613.58
10.64342,567.48,614.66
10.66521,566.84,611.96
10.68365,563.71,611.66
10.70507,565.38,610.61
10.72487,560.53,610.22
10.74524,560.66,609.63
10.76399,562.88,610.40
10.78385,562.00,608.06
10.80360,561.81,607.18
10.82403,559.48,608.09
10.84363,560.57,606.28
10.86404,559.26,606.48
10.88493,559.71,607.21
10.90477,560.69,608.23
10.92409,561.00,609.61
10.94393,563.05,610.87
10.96405,560.92,614.46
10.98526,561.08,613.78
11.00354,559.35,616.57
11.02462,558.67,617.10
11.04372,558.37,615.94
11.06471,559.87,613.83
11.08443,558.15,615.10
11.10331,561.26,615.82
11.12389,557.73,616.86
11.14524,560.12,617.05
11.16322,558.40,618.75
11.18369,558.29,615.45
11.20463,561.55,616.54
11.22377,559.17,618.06
11.24331,561.05,619.10
11.26345,562.60,616.49
11.28581,560.54,616.91
11.30521,559.60,618.52
11.32414,559.12,617.56
11.34477,559.60,621.49
11.36586,563.41,636.07
11.38461,569.40,662.00
11.40441,569.17,705.33
11.42457,576.48,741.27
11.44557,578.04,765.86
11.46573,577.46,762.44
11.48538,572.61,745.58
11.50618,571.49,715.32
11.52581,566.67,686.18
11.54649,563.64,653.87
11.56569,559.91,626.85
11.58626,557.02,606.62
11.60619,557.79,590.12
11.62639,555.70,575.78
11.64566,551.57,569.66
11.66688,555.20,564.11
11.68615,557.68,563.40
11.70662,554.74,562.32
11.72588,556.48,561.88
11.74714,554.77,568.45
11.76647,555.81,582.29
11.78707,562.14,607.81
11.80602,565.75,638.29
11.82596,575.14,684.15
11.84709,583.01,729.63
11.86720,591.19,770.89
11.88602,589.92,798.75
11.90556,588.61,815.33
11.92628,586.80,816.59
11.94594,582.25,813.37
11.96611,573.76,790.47
11.98622,569.85,752.97
12.00644,563.27,711.01
12.02668,559.27,664.19
12.04673,554.94,625.66
12.06632,549.27,593.28
12.08551,544.69,564.80
12.10667,542.79,546.67
12.12594,542.23,529.01
12.14603,540.09,517.61
12.16642,538.51,511.74
12.18575,538.34,508.50
12.20646,538.46,508.49
12.22683,540.48,512.67
12.24592,543.84,515.53
12.26583,546.60,519.97
12.28538,547.40,525.02
12.30542,549.17,533.49
12.32736,551.48,539.10
12.34646,551.90,547.02
12.36532,553.31,555.05
12.38525,552.94,559.64
12.40647,553.35,567.62
12.42602,555.61,573.89
12.44530,554.24,579.92
12.46521,556.41,585.11
12.48515,559.00,591.13
12.50656,557.19,596.82
12.52553,557.34,598.49
12.54715,556.72,606.47
12.56638,559.03,609.11
12.58706,559.87,610.52
12.60595,562.51,612.97
12.62666,560.06,617.09
12.64725,561.50,618.67
12.66566,560.79,617.39
12.68574,561.78,618.13
12.70592,560.31,616.38
12.72599,560.18,620.36
12.74684,558.88,621.14
12.76534,560.00,619.86
12.78637,560.56,623.02
12.80707,561.90,621.96
12.82616,561.89,621.09
12.84584,560.02,621.02
12.86591,562.62,621.20
12.88656,563.54,622.41
12.90608,562.42,621.72
12.92608,564.77,623.16
12.94667,564.52,623.83
12.96519,561.54,625.34
12.98658,561.76,624.45
13.00590,562.63,625.66
13.02638,560.44,624.36
13.04638,562.53,627.06
13.06633,560.85,626.67
13.08580,558.42,629.38
13.10560,559.42,628.95
13.12549,559.53,629.06
