Program Time [s],data 0,data 1
6.94653,552.83,513.59
6.96583,554.16,513.31
6.98735,555.29,518.16
7.00562,555.44,523.19
7.02640,556.80,524.50
7.04618,555.77,530.27
7.06710,554.79,534.76
7.08566,551.00,535.80
7.10660,551.12,537.76
7.12604,550.24,536.14
7.14575,553.18,536.95
7.16610,550.92,539.04
7.18677,548.35,541.31
7.20609,549.26,543.04
7.22618,550.63,542.24
7.24596,549.91,544.69
7.26613,549.24,545.60
7.28764,551.71,547.75
7.30604,554.38,549.17
7.32752,553.40,549.93
7.34591,553.75,552.24
7.36675,553.93,551.80
7.38727,552.61,553.20
7.40728,551.88,554.36
7.42748,552.60,553.63
7.44688,550.68,555.59
7.46606,549.87,553.27
7.48661,552.10,556.90
7.50660,551.63,557.92
7.52637,551.53,555.11
7.54602,550.78,557.03
7.56606,549.94,556.63
7.58644,552.74,556.23
7.60572,552.47,559.57
7.62610,550.52,559.92
7.64661,551.45,560.90
7.66577,550.35,560.49
7.68693,551.21,560.41
7.70584,551.31,557.92
7.72562,550.57,561.23
7.74587,551.04,560.81
7.76607,548.96,560.16
7.78670,547.89,557.65
7.80582,546.83,556.81
7.82647,546.45,552.93
7.84758,548.10,558.16
7.86657,545.44,560.80
7.88644,546.87,561.22
7.90690,546.41,562.51
7.92600,550.99,565.45
7.94657,548.25,561.73
7.96582,548.82,564.87
7.98570,546.85,565.86
8.00638,549.13,564.54
8.02723,548.92,565.80
8.04690,549.91,568.48
8.06645,549.94,570.33
8.08729,550.64,566.32
8.10692,552.36,565.66
8.12585,550.10,565.59
8.14634,552.10,563.71
8.16695,552.55,565.68
8.18597,551.34,563.17
8.20598,552.73,563.36
8.22692,552.12,564.30
8.24568,553.41,563.98
8.26699,552.11,564.47
8.28566,549.72,564.11
8.30627,549.42,565.56
8.32704,548.40,564.62
8.34720,547.75,563.36
8.36649,550.37,565.46
8.38595,551.32,565.57
8.40626,553.40,568.26
8.42679,550.69,559.67
8.44659,550.28,541.80
8.46695,547.67,516.64
8.48691,545.26,488.61
8.50733,541.72,460.77
8.52665,540.10,441.81
8.54727,536.18,423.87
8.56592,535.26,414.16
8.58640,531.91,406.89
8.60569,533.84,406.10
8.62607,535.98,408.16
8.64637,533.21,417.23
8.66729,534.25,428.92
8.68569,538.38,439.03
8.70610,537.87,447.46
8.72630,539.11,460.72
8.74741,542.42,474.00
8.76607,540.28,482.45
8.78704,544.91,492.52
8.80640,547.17,500.21
8.82649,546.23,507.19
8.84566,545.86,514.47
8.86621,545.64,519.72
8.88572,548.12,524.33
8.90554,545.43,533.33
8.92631,545.58,535.01
8.94745,545.51,539.24
8.96732,546.64,544.21
8.98576,548.11,547.24
9.00599,550.37,550.42
9.02670,550.93,554.30
9.04699,548.95,556.41
9.06592,550.78,555.99
9.08600,551.98,556.88
9.10689,550.00,559.33
9.12591,553.94,556.35
9.14620,554.60,557.42
9.16662,554.26,557.59
9.18722,552.89,557.19
9.20564,551.81,558.06
9.22681,550.43,557.14
9.24608,548.87,558.17
9.26745,548.81,560.37
9.28588,547.67,559.48
9.30553,551.05,560.18
9.32646,547.31,558.28
9.34554,548.88,558.36
9.36560,550.44,570.67
9.38658,549.59,602.32
9.40586,552.74,651.10
9.42657,556.77,707.42
9.44577,560.53,747.98
9.46589,565.24,769.64
9.48561,565.68,767.37
9.50556,566.13,755.60
9.52584,564.06,739.37
9.54560,564.57,721.43
9.56581,561.90,701.52
9.58566,561.44,684.42
9.60722,562.34,666.96
9.62578,560.53,649.89
