Program Time [s],data 0,data 1
3.79385,502.56,491.76
3.81535,504.85,493.87
3.83479,502.18,495.67
3.85456,504.13,495.93
3.87511,503.13,496.16
3.89484,505.51,499.07
3.91368,502.96,497.64
3.93556,503.59,496.03
3.95542,503.91,496.85
3.97514,503.96,495.29
3.99518,501.93,496.94
4.01629,502.01,493.24
4.03418,502.21,494.97
4.05549,502.66,492.15
4.07376,499.95,493.47
4.09513,498.93,494.47
4.11365,500.31,493.79
4.13449,497.51,495.65
4.15553,500.98,494.15
4.17443,500.34,496.95
4.19561,501.30,494.99
4.21385,502.84,493.88
4.23478,504.72,495.79
4.25552,503.83,493.80
4.27398,505.44,494.41
4.29447,506.07,496.59
4.31372,505.79,494.35
4.33518,503.61,493.96
4.35419,503.37,494.29
4.37482,503.85,492.68
4.39539,504.22,495.14
4.41400,501.87,496.21
4.43542,502.74,491.40
4.45391,501.70,491.49
4.47519,502.81,489.64
4.49447,499.77,490.97
4.51521,502.69,491.77
4.53498,498.84,492.76
4.55489,499.76,494.46
4.57456,501.26,497.74
4.59387,498.66,497.48
4.61427,501.18,499.17
4.63363,500.68,498.46
4.65502,502.60,497.89
4.67535,502.02,496.91
4.69591,499.66,496.97
4.71569,502.17,495.28
4.73543,502.44,498.21
4.75559,503.72,495.45
4.77595,501.92,496.88
4.79611,503.90,495.93
4.81528,502.18,497.80
4.83620,502.44,495.23
4.85571,502.51,496.28
4.87493,502.81,495.48
4.89592,501.87,495.66
4.91570,501.38,496.80
4.93566,503.76,495.61
4.95464,499.79,496.06
4.97642,500.36,497.55
4.99583,501.76,498.02
5.01561,502.16,496.85
5.03645,501.20,497.45
5.05638,500.49,497.83
5.07610,502.60,495.51
5.09548,503.83,497.56
5.11508,501.48,498.82
5.13626,502.46,499.28
5.15473,502.28,500.41
5.17629,505.13,499.39
5.19506,504.54,499.60
5.21542,501.56,497.54
5.23651,502.52,495.64
5.25531,501.76,495.46
5.27548,502.88,494.40
5.29626,500.83,496.47
5.31587,498.37,497.01
5.33532,500.03,497.17
5.35616,501.02,493.63
5.37639,500.77,492.88
5.39493,500.40,492.12
5.41517,499.87,495.73
5.43543,498.43,493.96
5.45594,497.07,494.75
5.47465,496.12,495.47
5.49565,496.40,494.04
5.51478,496.43,496.92
5.53560,496.15,494.03
5.55586,493.49,498.08
5.57486,494.21,494.60
5.59472,495.75,494.60
5.61472,494.20,498.32
5.63466,494.64,498.18
5.65652,494.90,495.18
5.67635,496.74,495.14
5.69500,494.48,496.12
5.71473,495.21,497.72
5.73520,496.28,494.85
5.75550,496.76,495.06
5.77542,497.13,497.07
5.79548,497.30,495.19
5.81491,495.91,493.84
5.83536,498.16,492.02
5.85530,499.35,494.04
5.87518,497.92,495.49
5.89519,497.89,496.93
5.91500,496.96,492.27
5.93586,493.28,476.74
