Program Time [s],data 0,data 1
24.42917,446.18,468.51
24.44982,446.39,472.39
24.46964,448.11,473.79
24.49182,451.45,476.95
24.51082,449.85,477.59
24.53188,449.57,478.00
24.55114,448.92,478.02
24.57088,446.99,480.45
24.59043,447.27,481.01
24.61179,448.82,481.21
24.63075,450.47,479.37
24.65097,447.32,481.42
24.67052,446.35,482.27
24.69157,449.66,483.68
24.71205,449.07,487.22
24.73091,447.94,487.72
24.75022,451.09,508.13
24.77254,458.86,543.81
24.79243,466.74,583.74
24.81121,468.87,613.88
24.83187,466.74,621.48
24.85124,461.59,614.49
24.87169,456.01,599.14
24.89212,450.47,579.46
24.91149,446.04,556.30
24.93074,443.17,532.94
24.95153,441.15,515.26
24.97101,440.46,499.56
24.99053,439.43,487.80
25.01141,438.28,474.67
25.03088,444.61,469.79
25.05097,443.25,466.18
25.07107,442.62,465.93
25.09209,446.76,464.31
25.11109,445.43,467.64
25.13188,444.93,468.39
25.15173,445.56,470.02
25.17094,445.49,469.92
25.19115,446.32,472.73
25.21050,447.02,472.70
25.23237,449.24,475.57
25.25209,449.41,475.37
25.27192,451.42,476.24
25.29164,451.28,478.48
25.31425,454.84,481.98
25.33385,456.45,480.91
25.35358,454.64,482.13
25.37415,455.30,483.05
25.39358,454.65,484.08
25.41280,453.59,484.25
25.43281,452.34,483.49
25.45295,454.75,483.88
25.47399,455.33,481.03
25.49286,452.91,480.63
25.51249,452.51,479.88
25.53253,452.72,480.95
25.55354,453.41,482.36
25.57373,452.48,483.58
25.59310,454.04,486.71
25.61302,453.96,488.00
25.63432,455.89,490.19
25.65319,453.22,491.96
25.67357,456.01,490.36
25.69263,456.18,491.33
25.71348,456.71,492.70
25.73245,456.76,493.71
25.75257,454.03,490.66
25.77255,454.15,489.86
25.79341,456.05,491.90
25.81373,452.53,490.74
25.83422,454.71,489.11
25.85326,452.46,485.93
25.87394,451.35,484.21
25.89285,450.69,483.45
25.91397,452.58,483.34
25.93376,451.82,487.18
25.95230,451.42,486.64
25.97418,452.80,486.40
25.99299,452.88,489.37
26.01373,451.31,489.16
26.03286,454.51,492.58
26.05345,453.15,491.21
26.07405,453.03,491.59
26.09250,451.91,492.82
26.11242,451.84,493.73
26.13291,452.78,494.20
26.15294,454.06,492.54
26.17242,451.54,491.47
26.19388,452.83,493.53
26.21400,452.48,490.37
26.23288,453.07,492.25
26.25388,453.53,488.97
26.27365,451.74,491.03
26.29278,453.82,492.98
26.31302,451.55,489.27
26.33420,450.59,480.29
26.35297,445.76,467.17
26.37392,436.33,444.20
26.39371,435.95,424.21
26.41380,431.98,408.28
26.43301,432.00,394.58
26.45333,429.19,383.52
26.47362,433.61,376.01
26.49241,437.45,371.53
26.51402,441.62,373.76
26.53425,442.64,376.66
26.55395,444.87,381.31
26.57345,446.22,389.58
26.59379,449.33,397.27
26.61273,451.62,406.09
26.63414,451.30,414.63
26.65439,452.73,423.26
26.67363,455.35,433.73
26.69247,455.10,437.36
26.71357,456.54,445.92
26.73337,453.38,454.08
26.75382,453.88,458.71
26.77344,456.22,465.39
26.79339,454.82,467.80
26.81369,453.77,471.69
26.83305,453.14,474.81
26.85442,454.15,476.13
26.87254,455.71,480.24
26.89328,453.22,481.18
26.91252,455.72,480.28
26.93321,456.88,481.12
26.95360,458.11,485.04
26.97289,455.53,485.81
26.99391,454.12,484.71
27.01270,455.25,488.04
27.03366,458.00,487.35
27.05324,455.75,489.19
27.07412,454.30,485.54
27.09416,455.75,486.18
27.11370,454.54,488.17
27.13320,453.44,487.99
27.15299,453.89,487.18
27.17391,454.24,489.27
27.19288,455.91,487.54
27.21281,454.43,491.12
27.23363,454.75,502.54
27.25324,457.91,531.83
27.27319,457.69,569.41
27.29330,458.71,602.02
27.31304,465.36,627.12
27.33398,466.04,641.02
27.35387,469.36,638.30
27.37325,470.29,628.95
27.39263,469.59,617.25
27.41232,468.46,602.67
27.43312,464.12,589.83
27.45392,467.09,576.01
27.47425,467.06,566.01
27.49293,464.05,555.49
27.51332,463.83,546.75
27.53377,465.56,540.40
27.55277,463.00,539.34
27.57347,466.96,544.24
27.59240,466.16,545.04
27.61393,468.37,540.99
27.63393,467.27,536.34
27.65312,468.55,532.47
27.67293,468.66,532.34
27.69387,468.52,527.05
27.71291,468.64,523.39
27.73374,464.20,520.26
27.75259,463.19,517.68
27.77413,463.68,513.46
27.79387,462.48,510.19
27.81339,461.77,511.40
27.83277,459.53,510.49
27.85241,460.86,505.09
27.87403,459.44,506.02
27.89306,457.00,502.47
27.91352,456.66,498.74
27.93272,458.06,496.64
27.95303,458.20,497.56
27.97366,458.06,498.16
27.99388,458.10,497.35
28.01390,457.44,497.73
28.03384,458.65,493.25
28.05318,459.39,494.09
28.07418,459.20,496.26
28.09247,457.23,494.93
28.11316,457.87,494.34
28.13265,458.42,494.11
28.15223,459.35,495.29
28.17403,461.02,494.62
28.19251,457.90,495.99
28.21245,457.10,493.89
28.23276,456.13,494.75
28.25345,457.73,498.31
28.27358,457.78,495.00
28.29305,458.33,494.35
28.31328,456.37,495.00
28.33391,459.03,494.19
28.35283,458.07,495.60
28.37426,457.54,494.76
28.39378,454.10,494.98
28.41246,454.69,493.58
28.43413,456.44,494.66
28.45435,457.45,495.39
28.47374,458.43,495.86
28.49335,456.38,494.61
28.51436,456.84,496.63
28.53388,457.22,496.84
28.55520,458.17,498.79
28.57503,459.97,496.93
28.59477,461.56,498.23
28.61610,462.77,497.93
28.63590,461.36,497.21
28.65470,464.08,498.03
28.67597,459.75,494.64
28.69576,458.78,495.04
28.71522,458.66,497.20
28.73444,457.17,497.36
28.75613,458.64,499.74
