Program Time [s],data 0,data 1
3.39153,497.9,504.82
3.39154,495.92,503.85
3.39155,492.33,501.88
3.39156,491.07,498.11
3.39157,489.05,494.28
3.39158,486.84,492.23
3.39159,487.07,490.98
3.3916,487.26,490.39
4.90747,501.8,535.2
4.92795,490.04,573.16
4.94844,485.03,607.13
4.97296,481.63,632.1
4.99347,480.3,648.88
5.01402,481.64,657.51
5.03446,485.71,651.8
5.05489,491.17,628.64
5.07943,498.14,587.31
5.10003,504.11,528.25
5.12043,509.29,458
5.1409,515.43,388.8
5.16142,519.74,330.64
5.18189,521.79,293.91
5.20647,519.24,275.93
5.22689,516.59,270.14
5.24739,511.87,273.52
5.26788,510.3,283.01
5.28834,508.24,295.01
5.30881,507.79,309.41
5.33337,505.43,327.53
5.3539,501.35,348.42
5.37437,501.08,369.34
5.39486,501.66,388.67
5.41532,503.93,408.14
5.43981,504.94,424.51
5.46036,506.35,439.41
5.48084,504.88,450.33
5.5014,505.31,459.66
5.52184,500.65,467.53
5.54235,496.92,472.82
5.56686,493.33,476.26
5.58742,492.07,478.41
5.60785,490.05,476.53
5.62835,486.84,475.42
5.64881,485.47,475.14
5.67329,485.18,475.91
5.69392,487.74,478.13
5.71438,490.19,482.5
5.73493,491.16,487
5.75528,492.12,492.6
5.77588,494.3,496.28
5.80031,496.04,500.22
5.82085,496.03,503.38
5.84131,497.83,505.7
5.86182,497.06,507.16
5.8823,495.85,505.93
5.90677,493.28,504.14
5.9273,492.42,502.92
5.94781,489.94,499.33
5.96827,488.15,494.87
5.98878,487.32,491.29
6.00922,484.46,491.03
6.03376,483.77,490.03
6.05426,484.41,490.82
6.07474,486.73,492.66
6.09526,491.78,495.53
6.1157,495.63,499.62
6.14019,496.9,503.3
6.16077,499.12,507.24
6.1813,498.3,509.19
6.20178,498.04,509.75
6.22231,497.43,508.6
6.24269,496.54,507.48
6.2672,493.44,504.78
6.28773,492.55,501.83
6.30831,490.64,497.66
6.32882,487.11,492.13
6.34919,484.29,488.5
6.36977,482.83,489.4
6.39425,482.06,506.12
6.4148,481.65,549.5
6.43538,480.92,598.8
6.45583,479.94,633.64
6.47621,481.35,662.71
6.50075,481.48,681.57
6.52123,481.58,686.86
6.54177,483.27,682.08
6.56219,482.61,672.07
6.58268,484.09,657.05
6.60327,482.67,637.44
6.62801,481.74,617.95
6.64834,480.19,604.36
6.6688,478.55,607.09
6.68917,475.44,629.87
6.70964,474.15,650.7
6.73413,477.92,665.16
6.75462,479.94,674.33
6.77515,485.75,668.26
6.79572,494.6,647.41
6.81613,505.68,614.13
6.8367,516.94,568.1
6.86114,528.16,511.08
6.88162,537.12,448.67
6.9021,540.9,387.93
6.92259,543.92,335.75
6.94311,543.94,299.4
6.96765,540.95,279.72
6.98816,535.96,273.37
7.00865,529.57,277.5
7.02907,522.25,287
7.04959,515.4,296.8
7.07015,511.52,312.84
7.09454,508.42,329.67
7.1152,503.53,347.94
7.13564,501.63,366.35
7.15612,499.5,384.28
7.17656,499,401.62
7.19704,497.4,417.3
7.22165,494.52,432.24
7.24224,494.02,445.59
7.26266,493.01,456.27
7.28303,492.21,463.62
7.30351,488.97,469.49
7.32816,487.77,473.2
7.34856,482.22,476.56
7.36906,479.18,477.45
7.38958,476.54,477.36
7.41009,476.63,477.69
7.43049,475.91,478.15
7.45499,473.92,479.12
7.47559,474.94,481.09
7.49598,476.95,484.28
7.51649,480.76,488.62
7.53707,484.01,493.3
7.56158,486.01,497.24
7.58199,487.21,501.19
7.60255,489.56,504.75
7.62301,488.65,507.4
7.64349,488.32,508.72
7.66404,486.86,507.38
7.68853,484.29,505.3
7.709,483.23,501.84
7.72952,481.78,501.07
7.7501,482.23,497.46
7.77047,481.38,495.57
7.79097,482.5,492.65
7.8155,483.6,491.72
7.83596,482.88,492.18
7.85651,485.71,493.74
7.87696,486.77,497.19
7.89749,489.81,499.96
7.92194,491.05,503.76
7.94246,494.44,507.81
7.96292,494.95,510.65
7.98342,495.56,510.52
8.00392,495.25,510.82
8.02437,493,508.85
8.04888,491.4,505.88
8.06942,489.52,501.71
8.08989,487.82,497.16
8.11049,488.25,492.73
8.13087,486.8,490.19
8.15546,483.64,487.95
8.17589,474.51,484.96
8.19642,466.61,485.97
8.21688,463.49,487.57
8.23735,463.19,490.46
8.25783,463.15,495.57
8.28251,465.52,499.25
8.30287,467.42,503.8
8.32344,468.33,505.04
8.34381,470.07,505.63
8.3644,471.45,505.31
8.38881,472.96,503.85
8.40934,476.17,501.28
8.42985,477.14,499.22
8.45034,478.91,496.18
8.47087,479.13,491.94
8.49139,479.7,490.55
8.5158,481.56,489.64
8.53635,483.65,489.91
8.55686,484.92,492.13
8.57734,488.54,495.51
8.59778,491.23,498
8.61833,491.38,501.8
8.64292,493.51,504.64
8.66332,493.6,506.31
