Program Time [s],data 0,data 1
5.58431,502.52,496.8
5.60485,500.82,491.84
5.62524,498.05,490.27
5.64979,498.04,491.82
5.67032,498.03,493.65
5.69081,497.23,495.92
5.71131,497.98,500.54
5.73171,498.19,505.43
5.75637,497.95,508.74
5.77678,498.76,510.4
5.79726,498.21,510.92
5.81783,498.37,508.73
5.8383,495.49,504.79
5.85877,492.59,501.63
5.88326,493.08,497.1
5.90391,493.26,493.48
5.92423,494.41,488.99
5.94471,494.33,485.59
5.9652,492.86,483.67
5.98983,489.89,484.14
6.01027,489.51,487.91
6.03072,491.21,491.53
6.05137,490.77,496.02
6.07171,492.41,501.02
6.09221,492.53,504.21
6.11678,492.02,506.57
6.13726,490.42,507.66
6.15777,489.74,505.33
6.17824,488.79,502.06
6.19871,486.43,497.05
6.2232,486.14,492.04
6.24372,488.52,486.03
6.26419,488.81,479.02
6.28475,488.25,472.82
6.30515,489.2,467.66
6.32565,491.16,465.52
6.35013,489.73,467.22
6.37086,489.98,470.98
6.39136,489.39,475.98
6.41163,486.91,482.18
6.43232,486.33,488.15
6.4526,486.06,491.32
6.47718,485.25,495.25
6.49774,484.6,497.6
6.51818,483.88,500.48
6.53861,486.1,508.19
6.5592,491.28,537.95
6.58359,498.23,579.36
6.60414,507.78,617.29
6.6246,518.42,641.63
6.64508,525.14,654.9
6.66557,530.11,660.12
6.6861,531.49,658.9
6.71059,533.19,648.92
6.7311,531.15,636.14
6.75158,527.92,627.11
6.77213,525.94,631.49
6.79254,524.35,651.79
6.8171,520.68,681.63
6.83764,510.34,705.51
6.85809,496.08,725
6.87859,478.86,736.4
6.89908,462.69,736.92
6.9195,450.35,719.14
6.94418,442.48,681.71
6.96464,438.18,632.97
6.98509,438.55,575.97
7.00558,444.44,509.98
7.02611,452.15,436.38
7.05052,459.72,365.51
7.0711,468.58,306.01
7.09158,477.06,265.8
7.11208,486.05,249.24
7.13255,492.44,249.99
7.15298,496.35,259.6
7.17752,498.08,275.68
7.19804,499.86,293.14
7.21851,502.29,312.91
7.23904,501.23,331.93
7.25952,499.99,348.74
7.27995,498.99,362.6
7.30459,498.39,373.88
7.32505,495.71,383.5
7.34558,494.57,392.8
7.36603,494.46,402.04
7.38652,495.57,412.03
7.41096,496.05,421.63
7.43164,498.04,433.5
7.45205,496.63,446
7.47257,497.31,458
7.49302,498.25,468.4
7.51342,497.4,478.72
7.53792,497.72,488.38
7.55852,497.57,494.7
7.57895,497.26,499.36
7.59946,495.01,501.09
7.6199,494.01,500.07
7.64437,493.8,498.66
7.66489,492.04,495.93
7.68546,490.03,490.94
7.70591,488.63,486.15
7.72645,487.9,483.32
7.74688,488.12,482.86
7.77144,491.1,483.09
7.79192,489.08,484.87
7.81246,489.86,487.7
7.83293,490.89,492.16
7.85369,492.31,497.72
7.87391,493.65,502.58
7.89842,493.92,507.26
7.91892,493.14,511.61
7.93956,493.31,513.09
7.95997,493.05,512.87
7.98045,492.44,510.7
8.00496,491.95,508.76
8.02535,490.56,503.41
8.04591,488.85,498.52
8.06638,488.88,492.42
8.08694,489.1,487.54
8.10749,491.28,485.03
8.13203,492.03,484.22
8.15244,492.22,485.58
8.1731,494.58,488.26
8.19352,496.26,494.01
8.21384,498.01,500.01
8.23833,496.81,504.61
8.25901,496.25,509.49
8.27954,497.2,511.59
8.2998,497.16,512.27
8.32035,495.73,511.22
8.34075,494.58,508.37
8.36528,492.86,504.9
8.38581,490.09,500.72
8.40628,492.67,494.58
8.42677,499.34,488.66
8.44732,505.27,483.53
8.47176,509.22,481.22
8.49242,512.57,479.78
8.51295,513.26,481.22
8.53329,515.41,484.58
8.55382,514.93,488.26
8.57435,513.34,492.01
8.59871,513.47,496.21
8.61936,510.58,500.57
8.63975,508.26,503.05
8.66025,506.01,504.04
8.68076,504.01,503.43
8.70128,502.21,500.95
8.72591,500.17,497.16
8.74634,498.33,494.33
8.76675,495.87,490.06
8.78727,494.49,484.85
8.80784,492.79,482.08
8.83219,491.64,480.86
8.85285,491.51,479.69
8.87333,493.61,481.35
8.89378,494.09,486.48
8.91417,494.87,498.79
8.93473,496.09,535.03
8.95918,497.28,573.62
8.9797,495.62,613.9
9.00018,492.9,649.72
9.02076,491.12,667.97
9.04121,489.29,673.58
9.06565,487.63,664.66
9.08619,487.91,649.53
9.10673,487.13,637.82
9.12723,486.9,641.66
9.14778,481.92,664.93
9.1683,480.34,685.34
9.19274,475.87,704.87
9.21332,467.7,719.1
9.23384,456.56,726.88
9.2542,446.25,727.7
9.27471,439,722.76
9.29925,433.8,713.61
9.31972,436.84,696.09
9.34034,444.27,665.07
9.36065,454.82,623.46
9.38127,465.25,575.77
9.40161,476.4,523.01
9.42615,490.12,462.01
9.4468,504.1,394.41
9.46721,515.08,330.33
9.48783,523.06,276.46
9.5081,528.45,239.17
9.53273,529.96,223.34
9.55319,530.77,222.87
9.57374,531.21,233.69
9.59419,531.37,251.16
9.61458,531.1,272.32
9.63524,528.28,296.86
9.65969,528.02,323.09
9.6802,527.02,348.07
9.70067,523.61,370.86
9.72118,519.69,389.88
9.74172,515.95,406.51
9.76219,511.96,419.81
9.7866,507.57,428.85
9.80712,503.86,434.48
9.82769,500.68,439.58
9.84808,497.55,443.06
9.86856,495.04,445.85
9.89307,494.03,448.88
9.91358,492.62,452.11
9.93426,491.5,457.48
9.9546,493.4,464.79
9.97509,495.52,472.63
9.99566,497.62,480.5
10.02,499.09,487.8
10.0408,499.87,494.84
10.0613,500.7,499.47
10.0817,500.36,501.98
10.1021,499.89,503.98
10.1265,497.91,503.79
10.1471,496.93,502.03
10.1677,494.74,499.82
10.188,493.19,495.66
10.2087,490.56,491.33
10.2289,493.24,485.26
10.2535,496.8,478.61
10.274,499.44,475.69
10.2945,502.35,475.95
10.3149,503.88,477.76
10.3355,503.5,481.41
10.3599,503.8,485.13
10.3806,503.24,490.3
10.401,502.99,495.04
10.4216,503.2,498.83
10.442,502.16,501.47
10.4624,501.12,502.57
10.4869,499.1,501.26
10.5076,497.68,498.61
10.528,494.54,495.09
10.5485,491.44,491.67
10.5691,490.35,487.13
10.5896,489.68,484.11
10.6139,489.74,483.29
10.6345,488.99,483.83
10.655,490.8,484.46
10.6754,491.04,487.57
10.696,492.03,492.86
10.7205,494.22,499.69
10.7409,496.18,505.35
10.7614,497.94,510.68
10.7819,497.95,513.74
10.8025,497.16,514.39
10.8229,496.13,513.52
10.8474,494.7,511.01
10.868,492.76,507.41
10.8885,491.81,502.53
10.909,489.45,497.42
10.9295,489.36,491.54
10.9539,489.09,487.23
10.9744,488.67,484.98
10.995,489.14,483.79
11.0154,489.91,485.03
11.0359,490.73,487.82
11.0563,491.98,492.66
11.0808,494.59,497.93
11.1014,497.07,502.34
11.1219,497.85,506.27
11.1424,497.48,509.02
11.1628,496.99,510.42
11.1874,497.99,513.73
11.2078,497.19,515.99
11.2284,495.55,514.59
11.2488,494.84,511.87
11.2694,493.87,506.9
11.2899,492.1,501.12
11.3145,491.68,496.09
11.3349,491.54,493.48
11.3553,492.03,492.38
11.3759,492.83,493.1
11.3964,493.66,495.08
11.4169,495.53,499.47
11.4414,498.02,503.57
11.4618,498.22,507.66
11.4823,499.18,511.33
11.5028,499.54,513.26
11.5233,499.23,514.21
11.5477,496.79,512.97
11.5683,494.23,509.77
11.5888,493.38,506.22
11.6093,494.11,505.98
11.6298,493.49,515.38
11.6503,491.19,561.9
11.6747,486.55,622.52
11.6953,481.44,676.62
11.7159,477.75,704.89
11.7364,474.2,720.12
11.7569,470.56,726.89
11.7813,467.85,718.11
11.8018,466.08,698.69
11.8223,465.06,673.15
11.8428,467.45,644.52
11.8632,467.56,613.42
11.8837,469.05,587.73
11.9082,470.24,562.59
11.9288,471.99,542.07
11.9493,473.19,527.46
11.9697,474.55,515.16
11.9901,474.64,510.73
12.0146,475.71,519.19
12.0352,478.17,531.15
12.0557,482.14,533.92
12.0763,490.31,513.94
12.0967,498.85,472.95
12.1172,503.08,423.56
12.1416,505.86,375.65
12.1624,508.29,338.32
12.1827,509.63,318.85
12.2032,507.91,313.48
12.2237,506.72,316.99
12.2442,504.38,324.99
12.2687,502.9,335.39
12.2894,501.12,346.91
12.3097,498.7,357.53
12.3302,497.36,368.22
12.3506,490.29,376.58
12.3751,484.43,384.06
12.3957,480.34,393.25
12.4163,477.87,403
12.4367,476.1,414.4
12.4571,476.88,426.12
12.4776,478.9,438.1
12.5021,481.72,450.48
12.5226,483.98,462.98
12.5431,484.58,472.39
12.5636,484.87,479.91
12.5842,484.29,484.53
12.6086,484.83,488.42
12.6291,485.27,489.94
12.6497,486.21,489.55
12.6701,485.77,487.64
12.6905,485.22,484.51
12.711,484.17,481.61
12.7356,483.54,478.69
12.7561,484.43,477.55
12.7766,485.94,477.64
12.7971,488.16,479.51
12.8176,490.72,483.61
12.8422,491.78,488.49
12.8626,493.62,493.99
12.8831,495.3,499.59
12.9035,497.84,503.87
12.924,499.47,508.5
12.9445,499.98,512
12.969,500.38,513.2
12.9896,500.11,512.16
13.01,501.28,509.13
13.0306,499.03,504.9
13.051,496.82,499.32
13.0755,495.86,494.46
13.096,495.89,490.57
13.1165,495.91,487.25
13.137,495.53,486
13.1575,495.62,486
13.178,496.3,488.2
13.2025,497.64,493.16
13.223,497.51,498.13
13.2436,499.61,502.9
13.264,499.09,507.72
13.2844,505.87,510.58
13.3049,514.1,513.66
13.3296,520.48,513.53
13.35,522.18,511.62
13.3706,521.34,507.7
13.391,518.48,502.56
13.4114,517.18,496.85
13.4359,515.14,491.68
13.4565,513.32,488.34
13.4769,511.05,486.07
13.4974,508.64,485.86
13.5179,509.11,486.49
13.5384,507.69,489.19
13.5629,505.75,493.15
13.5834,504.8,497.52
13.6039,503.44,502.42
13.6246,501.95,506.53
13.6449,500.36,509.03
13.6695,498.69,509.42
13.6899,496.95,508.14
13.7104,495.76,504.91
13.7309,499.01,499.73
13.7514,507.41,494.38
13.772,512.33,489.71
13.7964,514.06,484.56
13.8169,516.45,481.05
13.8374,516.16,478.84
13.8579,515.93,479.27
13.8784,514.14,481.22
13.9028,512.91,484.37
13.9234,512.33,489.1
13.9441,510.46,494.48
13.9644,515.37,500.58
13.985,524.3,506.47
14.0053,529.44,510.17
14.0298,529.15,511.14
14.0504,527.32,510.71
14.0711,524.86,507.57
14.0913,520.89,503.86
14.112,515.71,499.48
14.1323,511.97,494.19
14.1568,509.77,493.55
14.1775,503.22,506.64
14.1981,494.57,533.11
14.2184,483.06,573.49
14.2388,471.25,607.59
14.2635,460.4,629.47
14.2838,452.32,639.18
14.3044,447.45,635.14
14.3249,446.36,629.71
14.3452,448.49,631.97
14.3658,454.19,650.18
14.3903,450.55,679.34
14.4109,443.24,702.07
14.4314,433.19,722.26
14.4518,420.56,732.21
