Program Time [s],data 0,data 1
3.54234,502.33,506.73
3.54239,506.07,502.18
3.54244,512.25,499.34
3.5425,516.6,497.08
3.54252,515.17,515.33
3.54257,506.26,515.67
3.54262,505.8,514.13
3.54267,505.64,510.91
3.54271,503.91,506.73
3.54276,502.33,502.18
3.54281,506.07,499.34
3.54286,512.25,497.08
3.54291,516.6,511.4
5.05685,509.6,508.92
5.07733,508.28,506.54
5.1019,506.42,503.83
5.12238,505.94,500.26
5.14286,502.95,498.41
5.16339,502.36,497.93
5.18383,500.89,497.94
5.20838,502.71,501.35
5.22897,502.37,503.48
5.24942,503.9,504.99
5.2699,502.32,508.39
5.29039,503.45,511.91
5.31079,504.76,516.13
5.33546,506.61,517.1
5.35583,506.29,516.68
5.37635,506.03,515.55
5.39678,504.02,513.44
5.41736,500.82,510.75
5.44176,500.26,508.6
5.46248,501.6,504.68
5.48286,500.68,502.14
5.5033,504.15,501.52
5.52387,504.52,501.21
5.54424,507.61,502.37
5.56879,508.29,503.9
5.58933,507.43,507.52
5.60987,507.15,510.41
5.63031,506.92,514.73
5.65075,507.73,529.98
5.67121,508.79,567.19
5.69574,512.63,610.15
5.71627,514.3,641.72
5.73673,511.24,649.78
5.75733,508.79,642.22
5.7778,504.64,628.98
5.80224,502.11,614.98
5.82274,499.69,599.79
5.8433,496.15,585.83
5.86375,496.12,575.06
5.88418,496.7,566.05
5.90471,498.56,560.84
5.92928,497.25,558.27
5.94974,498.2,560.42
5.97021,499.56,555.73
5.9907,500.05,531.39
6.01116,501.84,494.11
6.03568,504.47,456.89
6.05621,507.78,429.91
6.07675,508.62,415.33
6.09719,508.7,407.26
6.11776,507.76,404.61
6.13821,509.81,404.69
6.16274,510.84,406.55
6.18321,511.08,411.64
6.20374,509.66,418.31
6.22413,509.13,426.65
6.24476,508.5,436.72
6.26913,507.8,447.98
6.28969,507.84,458.38
6.31016,505.67,467.3
6.3307,506.74,475.04
6.35111,508.39,482.84
6.37168,507.31,488.47
6.39615,506.25,492.57
6.41676,505,494.86
6.43721,504.6,496.09
6.45768,503.68,495.87
6.47812,504.74,495.5
6.49866,502.6,494
6.5232,502.48,492.6
6.54375,501.58,492.88
6.56412,502.46,495.3
6.58462,502.97,497.04
6.60505,503.18,500.03
6.62955,503.14,504.43
6.65011,503.11,507.54
6.67059,505.49,511.23
6.6911,506.39,513.39
6.71155,506.71,515.11
6.73211,506.97,515.49
6.75659,505.98,514.19
6.77717,507.38,512.75
6.79763,504.91,510.4
