Program Time [s],data 0,data 1
5.67003,509.28,509.4
5.6946,508.62,505.92
5.71502,508.5,501.94
5.73552,507,497.55
5.75598,506.8,495.44
5.77638,507.04,493.75
5.79708,508.43,493.2
5.82144,510.55,495.16
5.84203,510.84,498.93
5.86242,511.07,503.34
5.8829,512.26,508.47
5.90338,512.4,512.98
5.92785,511.72,516.38
5.94844,512.78,518.51
5.96888,513.42,518.41
5.98937,512.74,516.92
6.01005,513.59,514.94
6.03035,513.07,511.35
6.05486,511.06,506.08
6.0754,510.85,500.27
6.09586,510.08,496.41
6.11649,509.86,494.53
6.13682,509.89,492.82
6.16133,510.51,493.86
6.1819,512.01,496.29
6.2024,513.61,499.83
6.22284,514.29,503.66
6.24347,513.03,508.33
6.26375,512.62,512.86
6.28828,512.1,516.09
6.30882,512.68,518.07
6.32929,509.94,518.66
6.34981,506.75,517.53
6.37024,505.4,513.22
6.39472,504.92,508.78
6.41524,502.94,502.22
6.43579,501.75,499.38
6.45626,501.8,502.7
6.47693,506.24,508.96
6.49721,512.59,519.37
6.52177,518.87,529.7
6.54225,526.9,537.56
6.56277,535.52,539.05
6.58322,541.22,537.04
6.60379,541.77,534.03
6.62424,539.82,529.02
6.64881,536.45,522.42
6.66933,534.16,516.73
6.68979,531.93,506.59
6.71021,529.74,501.47
6.73079,525.4,513.78
6.75528,520.32,539.62
6.77572,515.05,571.9
6.79627,509.64,596.72
6.81675,506.31,610.77
6.83718,502.05,614.62
6.85769,499.64,609.9
6.88221,499.31,605.12
6.90272,499.65,600.49
6.9232,498.92,597.19
6.94368,497.94,601.76
6.96418,496.55,619.4
6.9887,497.44,637.12
7.00918,498.35,639.7
7.02975,503.28,619.36
7.0502,510.02,579.49
7.07074,513.62,526.39
7.09115,515.7,469.71
7.11575,517.56,418.57
7.13639,517.05,382.66
7.15669,517.24,362.32
7.17716,517.79,354.66
7.19763,516.63,356.73
7.22223,515.91,363.78
7.24271,517.32,376.03
7.26319,517.26,390.42
7.28375,518.41,405.54
7.30442,517.93,419.63
7.32467,515.34,432.5
7.34915,513.87,443.8
7.36982,510.7,452.44
7.39029,508.36,458.95
7.41071,506.69,462.76
7.43121,507.15,465.01
7.45556,505.12,466.61
7.47609,505.1,467.49
7.49682,505.68,468.99
7.51722,506.34,470.19
7.53782,506.87,473.35
7.5582,507.1,478.28
7.58262,508.08,483.63
7.60323,510.06,491.1
7.62378,512.45,496.68
7.64423,512.56,503.14
7.66462,512.65,507.92
7.6851,512.92,510.73
7.70966,511.73,511.99
7.73015,509.59,511.79
7.75066,507.87,509.43
7.77115,505.5,506.34
7.79159,505.2,502.68
7.81608,503.96,498.54
7.83667,505.77,495.43
7.85711,507.61,493.35
7.87779,510.89,492.48
7.8982,511.51,493.58
7.91869,512.81,497.67
7.9431,513.05,501.93
7.96363,513.24,507.35
7.98417,513.59,512.48
8.00454,514.67,516.38
8.02518,512.54,518.51
8.04956,512.03,518.8
8.07003,511.22,517.64
8.09058,509.38,515.31
8.11104,506.7,511.25
8.13168,505.76,507.4
8.15203,504.41,502.52
8.1765,504.53,498.62
8.19715,504.42,497.69
8.21769,504.34,498.15
8.23821,504.07,498.92
8.25859,506.06,501.14
8.283,507.05,505.11
8.30362,508.24,510.09
8.32417,507.79,513.47
8.34452,507.43,516.78
8.36509,506.94,519.02
8.38543,506.36,519.62
8.41023,507.08,518.49
8.43056,506.07,515.2
8.4511,505.85,511.96
8.4716,506.28,508.16
8.49213,505.83,502.53
8.51642,505.86,498.23
8.53704,505.29,495.18
8.55755,505.23,494.14
8.57803,505.59,494.12
8.59848,507.47,496.29
8.61891,507.77,500.03
8.64338,508.62,504.23
8.66406,510.1,509.18
8.68448,510.88,512.55
8.70494,511.7,515.44
8.72539,509.76,515.95
8.74595,509.41,516.36
8.7704,508.53,515.69
8.79099,508.42,511.95
8.81146,506.94,507.96
8.83192,505.95,503.57
8.85238,505.16,499.25
8.87693,506.33,497.2
8.89743,506.86,496.76
8.91796,506.89,496.21
8.93836,507.11,497.57
8.95889,508.09,500.25
8.97944,508.87,505.2
9.00395,509.1,509.56
9.02446,509.28,514.05
9.04499,508.82,517.44
9.06542,508.66,520.15
9.08584,508.33,521.12
9.11032,506.46,519.3
9.13085,505.17,516.84
9.15135,504.54,513.67
9.17186,505.43,509.14
9.19228,504.54,504.91
9.21284,505.23,501.13
9.23732,505.39,499.3
9.25786,506.11,499.64
9.27833,507.49,499.11
9.29893,508.19,500.89
9.31944,509.15,504.71
