Program Time [s],data 0,data 1
3.8145,498.12,505.49
3.81452,497.49,503.2
3.81453,494.4,500.76
3.81455,494.32,499.61
3.81456,493.65,496.88
3.81456,499.15,504.12
3.81458,498.68,506.9
3.81459,496.75,507.12
3.8146,497.4,505.49
3.81462,498.12,503.2
3.81463,497.49,500.76
3.81464,494.4,499.61
3.81466,494.32,496.88
3.81467,493.65,493.2
5.32977,512.8,480.16
5.35046,513.24,470.73
5.3707,511.59,463.78
5.39521,505.87,458.23
5.41581,502.3,454.78
5.43623,500.04,452.42
5.45679,497.43,450.14
5.47718,495.35,448.91
5.49767,493.68,448.53
5.52219,493.74,450.42
5.54275,492.99,454.94
5.56319,492.79,459.95
5.5837,493.04,466.16
5.60417,494.23,472.93
5.62866,496.98,479.14
5.64919,499.59,485.31
5.66969,501.67,491.05
5.69023,500.34,496.04
5.71066,499.07,498.83
5.73113,499.45,500.47
5.75567,500.16,500.17
5.7762,498.53,498.34
5.79671,495.42,494.87
5.81715,493.94,491.7
5.83768,493.35,488.96
5.8622,493.48,486.97
5.8827,493.59,485.37
5.90329,492.87,485.5
5.92369,494.09,487.4
5.94418,495.48,491.12
5.9647,496.18,494.7
5.98911,497.74,498.56
6.00967,497.8,502.24
6.03022,498.64,505.4
6.05066,501.31,507.32
6.07111,502.05,507.45
6.0956,500.64,507.56
6.11613,497.91,504.25
6.13662,497.13,499.8
6.15709,496.1,496.24
6.17766,495.08,492.19
6.19806,493.47,488.55
6.22264,493.37,485.84
6.24309,492.9,485.87
6.26367,493.12,487.5
6.28408,496.29,488.8
6.30462,504.04,491.84
6.32502,509.83,496.07
6.34957,514.26,498.46
6.37027,516.01,502.17
6.39059,516.41,505.33
6.41115,514.73,507.07
6.43165,512.98,506.45
6.45605,511.99,505.56
6.47658,511.39,503.25
6.49704,508.91,499.2
6.51755,507.73,495.16
6.53802,506.38,491.73
6.55857,505.11,488.98
6.58309,503.28,489.19
6.60362,503.23,489.75
6.62403,502.38,491
6.6445,499.71,494
6.665,500.56,498.2
6.68949,501.05,502.16
6.71005,501.64,505.73
6.73069,501.51,508.78
6.7511,500.21,512.63
6.77155,499.17,525.1
6.79199,496.73,554.08
6.81653,488.59,588.26
6.83701,476.87,610.41
6.85751,465.1,615.93
6.8781,455.08,608.14
6.89858,452.26,595.71
6.92305,452.81,583.77
6.94358,454.05,574.02
6.96402,456.84,566.21
6.98451,458.27,562.17
7.00494,461.42,563.54
7.02543,470.13,555.03
7.05001,484.31,526.82
7.07049,499.65,491.46
7.0911,514.92,459.97
7.11154,526.13,440.37
7.132,532.71,429.5
7.15644,535.57,423.2
7.17701,536.25,419.96
7.19754,532.8,419.97
7.21795,530.84,419.37
7.23851,529.87,421.9
7.25903,525.3,426.12
7.2834,521.24,430.1
7.30395,518.19,434.88
7.32443,515.75,440.7
7.34495,513.8,447.16
7.36539,511.44,455.93
7.38588,508.75,463.94
7.41043,507.8,473.55
7.43102,509.64,480.44
7.45142,509.11,485.75
7.47197,508.89,489.2
7.49239,507.31,492.96
7.51696,506.45,493.37
7.53741,503.36,489.5
7.55796,501.89,487.4
7.57834,502.11,485.52
7.59893,501.29,482.81
7.61933,499.43,482.05
7.64384,499.74,482.24
7.66441,499.8,483.59
7.68489,499.44,485.27
7.70537,501.35,488.62
7.7258,501.68,493.7
7.75042,502.94,497.56
7.77085,502.95,501.45
7.79139,501.96,506.36
7.81183,499.57,509.88
7.83234,496.86,512.11
7.85278,495.09,509.69
7.87729,494.07,507.55
7.89783,490.65,505.44
7.91842,491.52,501.35
7.93881,491.22,499.28
7.95938,489.78,494.62
7.9838,487.82,491.3
8.00437,487.46,488.04
8.02493,486.96,487.63
8.04539,488.97,488.71
8.06578,490.18,490.96
8.08628,490.14,494.17
8.11075,494.11,498.14
8.13134,496.29,500.71
8.15178,498.23,501.97
8.17224,499.19,502.17
8.19275,496.35,501.74
8.21721,499.48,498.99
8.23777,499.18,497.39
8.25839,501.55,496.31
8.2788,500.24,493.25
8.29927,499.39,492
8.31973,499.51,489
8.34421,499.21,488.2
8.36474,499.77,490.16
8.3853,499.21,493.13
8.40573,499.17,496.3
8.4262,498.14,501.04
8.44676,497.31,506.43
8.47119,498.45,510.35
8.49176,498.16,513.28
8.51221,494.73,514.62
8.5327,495.18,514.1
8.55318,497.55,512.88
8.57769,498.84,508.7
8.59819,499.87,501.76
8.6188,504.5,494.01
8.63917,502.2,487.81
8.65973,499.36,483.25
8.68021,498.69,480.2
8.70469,499.35,481.96
8.7252,500.68,483.77
8.7457,499.74,489.21
8.76626,501.99,492.77
8.78663,502.4,496.22
8.8111,502.12,500.57
8.83164,500.69,504.46
8.85216,499.15,507.17
8.87265,498.72,510.13
8.89314,497.78,510.91
8.91363,498.02,508.13
