Program Time [s],data 0,data 1
3.15247,500.77,505.54
3.15249,501.21,503.23
3.1525,502.97,502.59
3.1525,513.32,514.45
3.15251,505.94,514.16
3.15252,505.35,512.53
3.15253,504.28,510.22
3.15254,503.83,507.18
3.15256,502.46,505.54
3.15257,500.77,503.23
3.15258,501.21,502.59
3.15259,502.97,511.6
4.66825,511.2,510.88
4.68866,509.36,509.7
4.70911,507.69,508.16
4.72965,507.35,506.73
4.7542,506.28,505.18
4.7747,506.02,504.35
4.79515,504.82,504.88
4.81565,504.66,505.9
4.83612,506.92,508.12
4.86066,506.34,510.5
4.88111,506.47,514.4
4.90163,506.58,519.32
4.92217,508.06,523.05
4.94264,509.25,521.44
4.96326,514,517.16
4.98759,520,512.52
5.00811,523.2,507.82
5.02861,524.56,504.26
5.04908,523.85,499.8
5.06958,522.88,497.04
5.09403,522.3,495.03
5.11461,519.84,494.03
5.13507,520.07,494.02
5.15558,518.46,494.42
5.17604,516.77,495.93
5.19654,516.21,497.95
5.22101,515.77,500.96
5.24162,516.02,503.37
5.26204,514.41,506.29
5.28254,513.73,506.43
5.30309,513.18,506.15
5.32749,512.75,506.32
5.34803,512.8,506.25
5.3686,510.84,505.8
5.38906,508.47,503.44
5.4096,507.38,501.75
5.42999,506.9,500.2
5.4545,505.12,499.56
5.47502,505.7,498.25
5.49563,506.36,499.6
5.51604,506.09,501.08
5.53659,507.27,502.46
5.55699,508.22,504.77
5.58151,509.97,507.62
5.60211,509.78,509.89
5.62256,511.22,512.31
5.64304,512.38,511.25
5.66345,511.5,511.4
5.68793,511.2,510.32
5.70857,509.16,508.66
5.72899,508.33,506.53
5.7495,506.86,504.22
5.76996,505.69,502.38
5.79047,505.15,501.5
5.81505,504.52,501
5.83555,505.62,500.8
5.85613,505.49,501.84
5.87646,506.4,502.67
5.89697,506.92,505.54
5.92147,508.13,507.43
5.94201,509.11,509.94
5.9626,508.29,511.56
5.98305,509.23,512.44
6.00343,508.38,511.96
6.02391,508.11,510.96
6.04846,506.48,509.57
6.0691,505.99,508.66
6.08944,505.19,506.73
6.10995,504.75,504.58
6.13045,504,502.46
6.15488,504.4,499.97
6.17547,504.12,499.38
6.19601,504.1,499.5
6.21644,504.88,500.4
6.23691,506.1,502.92
6.25742,507.48,504.74
6.28199,509.19,507.59
6.30259,509.15,509.67
6.32299,508.72,511.54
6.34342,508.77,512.63
6.36392,508.82,513.1
6.38437,509.46,512.88
6.40896,507.56,511.91
6.42939,506.25,509.73
6.4499,503,506.98
6.47037,502.8,506.38
6.49084,503.24,504.11
6.51536,502.39,503.89
6.53589,502.91,502.91
6.55639,502.93,504.13
6.57688,504.95,505.7
6.59737,506.36,506.96
6.61788,506.68,510.37
6.64235,509.15,512.1
6.6629,509.72,513.28
6.6834,509.77,513.02
6.70383,510.62,512.42
6.72429,511.3,513.33
6.74886,511.24,512.27
6.76932,508.99,511.21
6.78991,506.59,510.57
6.81038,504.87,509.06
6.83092,498.9,506.65
