Program Time [s],data 0,data 1
3.34858,510.14,516.43
3.34859,510.11,518.34
3.3486,509.49,520.47
3.34862,511.39,519.58
3.34864,515.31,520.66
3.34866,520.45,518.73
3.34866,507.81,511.04
3.34868,508.16,514.04
3.34869,509.93,516.43
3.3487,510.14,518.34
3.34871,510.11,520.47
3.34872,509.49,519.58
3.34873,511.39,520.66
3.34874,515.31,518.73
3.34875,520.45,481.6
4.8654,524.4,464.88
4.88592,529.32,456.3
4.90639,534.66,453.64
4.92689,537.72,455.71
4.94743,536.98,457.37
4.97192,535.18,458.7
4.99249,530.75,461.36
5.01299,528.8,463.49
5.03343,527.04,465.19
5.05386,522.83,466.55
5.07439,519.86,467.24
5.09889,519.09,467.19
5.11952,517.27,466.95
5.1399,519.02,469.96
5.16035,519.41,473.17
5.18091,516.93,476.74
5.20533,513.75,483.59
5.22588,513.6,489.67
5.24637,513.08,494.94
5.2669,514.06,499.95
5.28733,512.45,503.56
5.30796,510.16,505.05
5.33229,508.93,507.44
5.35291,508.34,507.75
5.37334,507.27,508.2
5.39385,505.02,507.36
5.41429,505.82,505.49
5.43483,504.65,502.59
5.45933,503.32,499.87
5.47984,504.46,497.7
5.50042,505.17,497.16
5.52091,505.73,497.93
5.54133,506.59,501.14
5.56591,507.47,506.11
5.58638,509.38,509.49
5.6069,510.1,513.79
5.62737,510.08,516.83
5.64784,509.86,518.67
5.66822,509.89,519.53
5.69289,508.71,519.43
5.71336,508.37,518.94
5.73391,506.9,516.75
5.75434,507.32,513
5.77478,507.25,509.6
5.79922,505.6,506.08
5.81984,504.68,503.67
5.84028,505.35,501.53
5.8608,505.08,502.03
5.88126,509.46,504.02
5.90178,509.77,506.42
5.92623,511.82,510.13
5.94686,511.45,513.31
5.96723,513.36,515.65
5.98775,516.09,517.12
6.00817,516.87,517.49
6.03268,515.9,515.59
6.0532,515.92,514.48
6.07374,512.13,512.58
6.0942,508.91,511.26
6.11468,506.93,508.81
6.13522,505.94,505.65
6.15974,503.75,500.72
6.18026,502.6,498.38
6.2008,502.08,499.1
6.22126,502.27,499.08
6.24175,503.61,501.86
6.26212,505.89,506.29
6.28669,508.71,510.63
6.30726,510.17,512.91
6.32769,511.54,515.53
6.34814,513.23,516.62
6.36863,512.58,516.1
6.39313,512.07,516.28
6.41371,512.45,513.82
6.4342,509.76,510.26
6.45464,510.61,507.41
6.47528,507.69,503.72
6.49569,504.55,500.38
6.52012,502.84,498.5
6.54072,504.67,497.6
6.56122,504.14,499.28
6.58169,507.11,501.03
6.60207,510.29,505.42
6.62665,513.03,509.74
6.64711,514.42,513.59
6.66769,514.14,515.47
6.68809,512.51,518.58
6.70875,515.61,520.46
6.72921,516.09,520.17
