Program Time [s],data 0,data 1
40.3735,514.67,550.4
40.3934,510.54,549.32
40.4137,505.43,548.06
40.4334,504.74,547.05
40.4537,505.2,544.64
40.4734,501.36,542.71
40.4935,500.69,543.57
40.5134,499.55,539.45
40.5334,498.64,536.56
40.5534,497.91,535.45
40.5734,497.73,533.36
40.5935,499.38,532.49
40.6135,499.11,536.19
40.6335,499.69,535.15
40.6535,496.15,531.32
40.6735,494.12,533.26
40.6934,496.29,536.61
40.7134,496.64,534.68
40.7334,498.51,533.75
40.7535,498.61,532.4
40.7734,497.69,532.32
40.7935,496.75,535.65
40.8134,496.4,541.12
40.8335,495.72,541.5
40.8535,494.78,542.6
40.8735,493.22,543.48
40.8934,491.98,542.78
40.9135,496.38,545.83
40.9334,499.9,550.86
40.9535,499.72,547.49
40.9745,501.98,545.79
40.9944,499.38,544.43
41.0145,494.31,547.15
41.0345,492.65,549.32
41.0544,492.32,552.45
41.0744,494.05,555.76
41.0945,495.64,557.21
41.1144,495.31,558.97
41.1344,496.05,561.17
41.1544,498.84,559.54
41.1745,502.27,560.63
41.1944,502.82,559.51
41.2144,505.85,559.4
41.2344,508.48,559.92
41.2545,506.39,564.34
41.2744,505.91,564.87
41.2944,505.93,567.5
41.3144,505.34,569.6
41.3344,506.87,569.88
41.3544,511.3,567.5
41.3745,511.24,567.4
41.3946,511.59,567.72
41.4154,511.27,567.38
41.4357,510.62,566.9
41.4555,508.49,563.92
41.4755,506.4,562.54
41.4955,505.32,561.23
41.5155,500.65,559.98
41.5364,500.52,555.79
41.5564,500.02,554.43
41.5764,500.41,552.54
41.5964,500.73,551.43
41.6164,499.99,550.75
41.6364,497.99,549.6
41.6565,496.39,550.28
41.6765,496.71,548.62
41.6965,494.57,550.3
41.7164,491.46,551.24
41.7367,492.16,553.39
41.7574,495.73,552.31
41.7774,493.79,551.85
41.7975,494.63,553.08
41.8175,496.1,552.46
41.8384,493.08,551.17
41.8584,493.07,551.74
41.8785,496.45,552.99
41.8994,497.96,550.19
41.9194,491.57,548.55
41.9394,490.66,546.64
41.9594,493.32,543.91
41.9795,491.66,543.33
41.9994,492.93,543.07
42.0195,492.94,540.45
42.0404,495.75,538.16
42.0605,494,537.33
42.0805,495,538.06
42.1004,493,535.65
42.1204,494.4,532.92
42.1404,496.32,532.94
42.1605,496.06,532.55
42.1804,496.85,533.04
42.2004,494.48,535.83
42.2204,491.98,537.27
42.2404,491.58,536.61
42.2605,493.47,537.49
42.2804,492.77,536.59
42.3004,491.22,535.87
42.3204,490.38,533.3
42.3405,489.3,533.44
42.3615,488.84,535.75
42.3814,492.07,535.6
42.4014,490.86,532.28
42.4214,484.89,529.42
42.4414,486.71,527.74
42.4614,480.77,526.59
42.4814,476.01,526.47
42.5014,481.01,530.78
42.5214,469.21,525.62
42.5414,473.97,527.5
42.5614,478.97,529.6
42.5814,480.98,533.48
42.6016,476.98,534.18
42.6214,471.59,531.55
42.6424,473.87,531.24
42.6635,476.9,532.79
42.6835,483.72,532.03
42.7034,487.17,532.63
42.7235,491.14,536.3
42.7435,488.71,540.04
42.7634,501.97,541.43
42.7834,514.57,542.35
42.8034,513.46,546.48
42.8235,506.17,547.98
42.8444,492.93,545.99
42.8644,493.15,545.79
42.8844,488.12,551.23
42.9044,495.09,546.98
42.9245,489.48,542.99
42.9444,485.38,541.79
42.9644,493.7,542.63
42.9844,498.36,541.31
43.0045,492.89,540.24
43.0245,496.11,539
43.0444,481.09,544.4
43.0644,481.07,541.92
43.0844,483.06,545.33
43.1044,483.45,542.47
43.1246,486.16,541.77
43.1444,495.93,541.22
43.1644,490.54,540.18
43.1846,490.43,542.54
43.2044,495.15,542.23
43.2244,496.92,539.79
43.2444,504.93,536.83
43.2645,501.95,540.66
43.2844,504.96,540.53
43.3044,504.97,542.82
43.3244,507.57,544.06
43.3448,510.46,541.25
43.3645,502.57,540.6
43.3846,490.85,543.08
43.4045,490.48,542.26
43.4244,498.19,542.41
43.4444,494.15,545.73
43.4645,491.12,546.58
43.4844,483.9,547.87
43.5044,489.32,546.69
43.5244,488.85,546.55
43.5444,492.08,547.44
43.5647,481.87,548.55
43.5845,483.49,548.44
43.6046,482.59,547.96
43.6244,480.68,548.76
43.6444,485.14,552.21
43.6645,482.91,549.77
43.6844,487.53,550.02
43.7044,491.02,550.01
43.7244,493.42,547.41
43.7445,495.74,547.93
43.7645,494.39,548.94
43.7844,495.71,549.75
43.8044,497.57,550.4
43.8244,495.05,553.92
43.8446,498.44,554.74
43.8644,495.36,554.59
43.8844,493.68,555.07
43.9044,494.75,555.26
43.9244,495.8,554.41
43.9444,497.84,554.92
43.9644,499.47,554.54
43.9844,506.38,554.43
44.0045,506.3,553.55
44.0244,504.64,550.24
44.0445,504.71,550.99
44.0644,507.37,549.39
44.0844,506.7,549.31
44.1044,504.96,548.65
44.1244,500.57,549.72
44.1444,500.45,549.58
44.1645,499.76,549.06
44.1845,500.01,547.65
44.2044,501.01,547.32
44.2244,501.01,545.86
44.2444,501.6,545.08
44.2644,500.88,544.67
44.2844,497.51,545.93
44.3044,496.61,546.55
44.3244,496.28,545.64
44.3444,494.03,544.91
44.3644,495.82,545.13
44.3845,495.46,546.7
44.4044,496.17,545.96
44.4245,495.53,544.37
44.4444,496.43,544.7
44.4645,495.14,545.56
44.4844,494.31,546.05
44.5044,495.85,546.24
44.5244,495.68,544.39
44.5444,496.14,543.91
44.5644,494.92,545.13
44.5845,495.93,546.5
44.6045,495.35,547.4
44.6244,497.28,547.52
44.6444,497.42,548.22
44.6644,497.34,546.97
44.6845,497.87,545.78
44.7044,499.3,544.02
44.7245,499.84,544.62
44.7445,500.87,545.3
44.7644,498.9,546.64
44.7844,498.12,546.91
44.8044,496.69,547.73
44.8244,498.15,548.38
44.8445,498.72,547.91
44.8644,500.78,548.12
44.8844,500.42,548.7
44.9044,499.34,547.96
44.9244,497.67,548.17
44.9444,497.74,549.13
44.9644,496.99,548.51
44.9844,496.59,548.61
45.0044,495.87,547.48
45.0244,496.9,546.19
