Program Time [s],data 0,data 1
4.88466,489.08,493.35
4.88467,494.33,489.27
4.88468,487,485.41
4.88469,489,483.33
4.8847,489.8,482.26
4.88471,491.64,483.21
4.88472,492.31,485.17
4.88473,492.25,488.94
4.88474,490.6,493.35
4.88475,489.08,489.27
4.88476,494.33,485.41
4.88477,487,483.33
4.88478,489,482.26
4.88479,489.8,483.21
4.88594,491.64,485.17
4.88595,492.31,488.94
4.88596,492.25,493.35
4.88597,490.6,489.27
4.88598,489.08,485.41
4.88599,494.33,483.33
4.886,487,482.26
4.88601,489,483.21
4.88602,489.8,485.17
4.88603,491.64,488.94
4.88604,492.31,493.35
4.88605,492.25,506.6
4.88607,490.6,500.28
4.88608,489.08,494.02
6.40127,506.8,489.62
6.42178,502.84,486.1
6.44226,499.67,483.08
6.46276,497.74,482.26
6.48721,494.19,483.41
6.5078,492.55,487.73
6.52825,492.44,491.18
6.54876,492.35,496.35
6.56928,491.68,500.88
6.5897,489.55,504.3
6.61435,488.04,506.64
6.63487,486.63,508.11
6.65525,485.1,507.49
6.67576,483.28,504.79
6.69621,483.03,502.03
6.72066,482.02,497.03
6.74117,483.22,492.22
6.76173,484.97,488.18
6.78221,486.58,484.34
6.80282,488.46,482.27
6.82316,489.97,481.22
6.84766,491.78,482.58
6.86825,492.62,485.26
6.88873,493.3,489.41
6.90922,494.64,494.13
6.92965,492.91,497.3
6.95019,491.33,499.64
6.97468,489.66,501.71
6.9952,487.73,504.57
7.01572,486.18,506.06
7.03617,484.15,502.04
7.05665,484.12,496.84
7.08113,484.89,491.07
7.10167,492.52,486.06
7.12217,503.61,481.84
7.14268,509.29,478.08
7.16315,512.63,475.46
7.18362,514.51,476.17
7.20816,515.6,478.53
7.22865,515.88,481.63
7.24913,513.71,484.9
7.2696,512.17,489.32
7.29006,509.93,494.26
7.31458,504.55,499.41
7.3351,500.04,502.72
7.35563,496.43,504.78
7.37611,494.34,503.82
7.39679,491.67,503.06
7.41722,488.14,500.85
7.44158,486.71,497.48
7.46214,487.37,493.18
7.48263,487.7,489.75
7.50311,486.56,486.4
7.52359,486.85,484.52
7.54814,485.68,483.01
7.5686,487.94,481.81
7.58911,489.75,483.85
7.60965,491.4,487.68
7.63012,490.52,492.94
7.65057,489.82,500.15
7.67504,488.85,506.32
7.6956,487.48,510.06
7.71618,486.59,512.25
7.73659,484.27,512.6
7.7571,483.42,510.88
7.77769,483.33,507.7
7.80204,484.07,503.96
7.82262,481.45,500.97
7.84307,480.56,502.98
7.86364,481.25,505.98
7.88405,488.2,507.38
7.90857,507.56,506.91
7.92905,531.45,507.73
7.94956,557.36,509.98
7.97017,578.69,512.58
7.99051,594.75,514.87
8.0111,603.4,517.69
8.03568,604.32,520.56
8.05605,601.06,522.24
8.07659,595.64,523.4
8.09711,586.72,523.32
8.11753,576.77,521.45
8.14212,567.82,520.36
8.16255,553.65,513.69
8.18304,526.92,502.95
8.20366,495.34,492.76
8.22396,464.07,483.41
8.24446,438.26,475.53
8.26895,424.41,471.22
8.28957,418.12,469.78
8.30997,415.5,470.42
8.33051,417.6,472.94
8.35092,422.28,476.55
8.37548,425.02,480.84
8.39602,429.82,484.87
8.41657,433.86,488.3
8.43699,437.68,490.84
8.45749,440.15,492.67
8.478,443.92,494.14
8.50241,447.73,492.51
8.52297,451.79,490.81
8.54343,456.43,488.25
8.56392,461.34,484.8
8.58438,465.88,481.24
8.60897,468.5,479.59
8.62941,471.2,479.07
8.65003,474.96,479.46
8.67055,479.57,481.17
8.69096,482.25,484.13
8.71145,484.8,488.11
8.73597,485.44,492.29
8.75655,484.35,496.43
8.77701,483.08,500.34
8.79737,483.67,503.27
8.81798,482.33,504.82
8.83849,480.67,504.46
8.86296,482.13,502.56
8.88344,482.91,499.25
8.90391,482.13,495.8
8.92449,478.5,491.64
8.94486,477,487.31
8.96931,479.2,482.45
8.9899,482.36,479.76
9.01038,483.69,479.61
9.03085,484.35,481.49
9.05132,486.08,483.79
9.0718,487.46,487.43
9.09646,488.57,491.15
9.11707,488.46,495.52
9.13732,485.97,500.01
9.15784,485.57,504.01
9.17827,486.46,506.21
9.20282,486.97,506.97
9.22333,483.97,507.17
9.24383,481.38,504.74
9.26437,481.3,499.79
9.28487,480.64,495.03
9.30534,483.11,491.63
9.32978,485.69,487.7
9.35042,487.55,485.16
9.37081,488.44,483.53
9.39129,489.15,482.62
9.41179,490.72,484.7
9.43629,491.78,487.36
9.45682,491.62,490.89
9.47742,491.5,494.31
9.49775,490.2,497.65
9.51826,488.56,500.92
9.53882,486.45,502.53
9.56328,485.16,503.63
9.58378,484.13,502.1
9.60428,484.5,499.68
9.62478,484.4,497.55
9.64519,483.32,493.44
9.66576,482.66,489.35
9.69036,484.53,485.88
9.71076,485.82,483.7
9.73125,488.06,483.56
9.75171,490.64,486.05
9.77219,492.72,491.64
9.79683,495.37,497.71
9.81728,505.3,502.97
9.83782,522.04,506.98
9.85824,541.83,511.18
9.8788,562.66,515.34
9.89931,578.93,517.48
9.92383,588.75,517.98
9.94439,594.8,516.98
9.96484,596.04,515.19
9.98526,596.43,510.55
10.0056,591.94,505.44
10.0304,585.56,500.35
10.0507,576.84,493.88
10.0712,570.28,490.31
10.0917,562.62,487.84
10.1121,556.7,487.08
10.1328,549.76,489.06
10.1572,535.81,490.05
10.1778,511.84,492.44
10.1982,482.68,495.35
10.2189,453.34,498.68
10.2392,426.27,500.34
10.2636,409.62,501.48
10.2841,400.09,501.78
10.3047,396.08,500.82
10.3251,396.26,498.66
10.3456,399.41,495.93
10.3661,405.33,492.14
10.3907,411.66,488.31
10.4112,418.33,483.45
10.4316,427.86,479.36
10.4521,434.69,477.49
10.4726,441.95,477.39
10.497,450.36,478.71
10.5176,456.89,480.57
10.5381,462.31,484.46
10.5587,468.05,488.76
10.5791,472.64,493.41
10.5996,475.11,497.73
10.6241,475.69,501.18
10.6446,474.95,502.15
10.6651,476.36,502.52
10.6856,475.09,501.21
10.706,474.27,498.77
10.7265,476.62,494.82
10.7511,477.89,491.85
10.7718,478.91,488.08
10.792,479.93,485.47
10.8126,482.35,483.37
10.833,484.88,482.9
10.8575,488.7,483.72
10.8782,490.96,485.98
10.8986,492.77,490.58
10.919,492.22,495.06
10.9395,491.37,498.85
10.96,491.9,502.08
10.9845,490.72,503.66
11.005,488.17,505.13
11.0255,484.94,505.51
11.046,481.75,504
11.0665,481.4,501.2
11.091,482.12,496.96
11.1116,481.9,493.17
11.132,480.92,489.54
11.1525,482.53,485.63
11.173,484.83,482.7
11.1935,488.86,480.96
11.218,490.49,481.77
11.2385,491.19,484.22
11.259,491.55,487.97
11.2796,493.64,491.18
11.3001,494.71,494.94
11.3245,492.37,498.35
11.345,491.1,502.28
11.3655,489.68,504.43
11.3861,489.54,506.34
11.4064,487.63,506.07
11.4269,486.11,504.66
11.4515,484.29,502.53
11.472,484.23,498.42
11.4925,484.78,493.54
11.513,486.63,489.03
11.5334,485.9,485.42
11.554,485.72,482.94
11.5785,488.38,482.95
11.5991,490.1,484.16
11.6195,493.08,486.33
11.6402,493.26,490.06
11.6605,493.61,494.05
11.6849,493.49,498.24
11.7054,492.59,501.39
11.726,491.47,503.91
11.7464,488.58,505.33
11.767,486.66,505.26
11.7874,484.73,502.21
11.812,483.78,498.97
11.8324,483.03,495.38
11.853,483.82,491.1
11.8735,483.26,486.48
11.8939,485.01,482.38
11.9184,487.6,481.31
11.9389,490.88,481.05
11.9594,492.11,482.84
11.9801,492.29,484.27
12.0005,493.23,488.62
12.0209,492.78,492.89
12.0453,490.63,497.91
12.066,489.3,502.53
12.0863,489.04,505.02
12.1068,485.43,506.42
12.1274,483.95,506.34
12.1518,483.16,505.07
12.1724,482.93,501.86
12.1929,483.74,498.28
12.2133,484.79,492.63
12.2338,484.83,486.7
12.2543,485.87,481.96
12.2788,482.89,478.97
12.2995,473.11,478.98
12.3199,469.29,480.18
12.3405,465.43,483.14
12.3608,464.35,486.32
12.3813,464.48,491.05
12.4059,465.58,495.84
12.4265,466.47,502.47
12.4468,468.17,511.38
12.4673,468.74,519.3
12.4877,475.59,525.64
12.5123,491.27,531.91
12.5329,515.62,531.73
12.5533,542.69,526.39
12.5738,566.76,518.31
12.5944,589.4,510.05
12.6149,605.12,502.64
12.6392,614.7,497.51
12.6598,619.36,494.01
12.6805,619.49,492.81
12.7008,617.19,493.04
12.7212,610.75,494.84
12.7457,602.2,497.47
12.7663,593.56,501.38
12.7868,583.45,504.7
12.8072,572.36,505.96
12.8277,561.69,504.57
12.8482,552.15,500.25
12.8727,541.52,494.4
12.8932,522.82,488.12
12.9137,496.45,482.9
12.9341,468.56,479.12
12.9548,451.25,475.89
12.9791,442,473.32
12.9998,437.4,471.25
13.0202,435.12,471.6
13.0406,437.5,470.48
13.0611,440.6,468.99
13.0816,444.28,470.99
13.1061,438.22,475.79
13.1267,421.18,480.03
13.1472,409.74,484.23
13.1677,405.19,488.18
13.1881,402.95,491.54
13.2126,402.36,493.64
13.2332,405.89,495.71
13.2537,411.31,495.37
13.2741,416.85,493.09
13.2946,421.48,489.87
13.3152,427.38,487.3
13.3397,434.71,484.44
13.3603,442.17,482.75
13.3807,448.13,482.4
13.4011,454.51,483.32
13.4216,460.2,484.26
13.4421,466.56,486.21
13.4666,472.45,489.76
13.4872,476.56,494.41
