Program Time [s],data 0,data 1
4.43072,515,487.78
4.43073,518.6,485.43
4.43074,518.68,483.54
4.43075,509.12,504.1
4.43077,504.35,498.68
4.43078,507.88,495.14
4.43079,509.3,492.91
4.43081,510.44,490.73
4.43082,512.75,487.78
4.43083,515,485.43
4.43084,518.6,483.54
4.43086,518.68,506.4
5.94722,517.4,502.92
5.96781,519.72,500.94
5.9882,519.18,501.15
6.00867,517.14,501.32
6.03324,514.51,503.46
6.05376,510.01,505.96
6.07424,507.81,509.17
6.09478,504.05,511.54
6.11519,500.44,512.03
6.13571,497.55,511.02
6.16017,495.84,509.02
6.1807,494.67,507.02
6.20122,494.34,504.41
6.22165,503.07,500.73
6.24224,509.26,496.58
6.26666,513.2,493.87
6.28715,513.56,492.49
6.30771,513.85,492.79
6.32815,515.88,492.64
6.34867,515.1,494.31
6.36919,512.88,497.85
6.3937,510.51,501.08
6.41419,508.61,504.06
6.43469,508.88,506.45
6.45517,507.11,507.56
6.4757,504.69,509.25
6.49616,502.55,508.8
6.52069,500.64,507.84
6.54125,500.91,505.87
6.56171,501.93,502.9
6.58223,502.54,500.52
6.60268,501.63,502.41
6.62712,508.91,510.73
6.64766,525.33,522.38
6.66822,547.66,530.11
6.6886,571.93,534.49
6.70925,591.94,537.19
6.72961,607.15,538.55
6.75416,613.72,539.64
6.77469,614.58,538.11
6.79517,611.46,537.49
6.81563,605.37,535.39
6.83606,597.1,532.91
6.86062,587.48,529.13
6.88115,577.78,525.3
6.90164,570.23,520.44
6.92216,563.18,516.36
6.94264,559.54,508.08
6.96311,544.24,495.47
6.98762,515.99,476.77
7.00815,480.99,456.22
7.02857,446.19,443.58
7.04906,421.55,437.46
7.06948,407.64,438.37
7.09401,402.31,443.09
7.11458,401.45,447.68
7.13512,403.96,453.34
7.15601,408.17,460.47
7.17607,413.54,466.38
7.19652,419.63,472.1
7.22105,427.7,477.08
7.24158,433.96,481.27
7.26201,441.17,483.21
7.2825,446.14,482.97
7.30299,452.71,482.38
7.32752,460.97,481.5
7.34805,466.17,480
7.36855,471.94,479.8
7.38904,475.35,480.44
7.40955,479.68,482.35
7.42999,483.94,483.68
7.45444,488.16,487.15
7.47499,487.12,490.32
7.49559,487.5,494.05
7.51597,488.6,497.84
7.5365,489.88,501.87
7.55708,491.1,504.7
7.5815,490.08,505.96
7.60216,489.87,505.97
7.62246,490.69,505.37
7.64306,491.95,503.9
7.66343,493.16,501.72
7.68792,493.93,500.18
7.70858,495.34,496.94
7.7291,498.28,494.95
7.74942,501.82,494.36
7.76997,505.46,494.49
7.79046,505.37,497.19
7.81511,504.49,499.75
7.83564,504.59,503.4
7.85598,505.68,506.52
7.8764,504.74,509.22
7.89691,503.19,511.17
7.92154,500.35,512.14
7.94193,498.48,510.91
7.96251,498.79,509.53
7.98303,497.83,506.42
8.00338,494.86,502.74
8.02403,495.29,499.79
8.04847,496.23,496.63
8.06898,497.79,494.51
8.08954,499.03,491.81
8.11008,499.42,489.84
8.1305,500.74,489.88
8.15499,501.79,490.9
8.17534,502.83,494.12
8.19592,502.67,497.5
8.21641,501.53,501.2
8.23682,500.43,504.56
8.2573,499.54,507.25
8.28199,499.23,509
8.30242,497.59,509.8
8.32291,495.07,509.04
8.34357,494.66,508.63
8.36388,493.72,508.3
8.38849,493.18,505.44
8.4089,495.34,501.95
8.42957,497.27,498.36
8.44989,499.42,494.49
8.47033,500.74,492.79
8.49079,503.39,493.63
8.5153,503.51,493.91
8.53583,505.61,496.93
8.55634,506.69,499.74
8.57699,504.35,502.59
8.59736,503.08,505.67
8.61777,502.06,508.74
8.64233,500.25,510.39
8.66294,498,512.91
8.68332,496.4,519.73
8.7038,504.52,530.58
8.72428,524.02,539.07
8.74888,550.21,541.45
8.76945,574.57,539.76
8.7899,595.66,535.21
8.81043,613.33,528.57
8.83075,621.66,524.65
