Program Time [s],data 0,data 1
13.6576,497.75,498.4
13.6576,488.08,497.72
13.6577,488.66,496.57
13.6577,489.13,494.06
13.6577,489.3,491.65
13.6577,488.64,489.32
13.6578,487.91,487.25
13.6578,488.33,485.8
13.6578,489.67,509.4
15.1744,507.6,507.32
15.1949,504.68,504.66
15.2154,501.94,501.12
15.2358,499.76,498.9
15.2603,497.8,495.52
15.2809,497.24,492.82
15.3014,495.79,490.05
15.3219,493.84,488.44
15.3424,493.47,486.15
15.3628,498.37,485.12
15.3873,501.1,485.1
15.4079,501.88,486.68
15.4283,503.1,488.94
15.4489,504.08,490.75
15.4693,504.07,492.4
15.4938,501.65,495.52
15.5144,500.92,496.42
15.5348,501.54,498.33
15.5553,501.03,497.67
15.5758,497.82,495.93
15.5962,495.46,493.35
15.6208,494.57,490.68
15.6413,492.25,488.54
15.6618,492.4,486.63
15.6823,491.72,485.51
15.7027,490.98,485.21
15.7232,492.38,484.16
15.7478,492.51,485.33
15.7683,492.6,487.47
15.7888,493.28,489.77
15.8094,494.23,492.62
15.8298,494.18,494.49
15.8542,493.55,497.2
15.8748,492.24,499.16
15.8953,489.99,502.53
15.9157,489.19,508.02
15.9364,489.55,509.02
15.9567,488.44,507.41
15.9812,488.75,506.93
16.0018,488.8,507.54
16.0222,497.24,512.24
16.0427,515.19,516.79
16.0632,535.96,519.83
16.0877,556.56,521.06
16.1083,573.05,521.85
16.1287,587.04,521.68
16.1493,595.03,522.95
16.1697,598.23,524.96
16.1902,596.58,524.56
16.2147,592.06,524.25
16.2353,586.25,521.4
16.2557,578.4,519.72
16.2762,570.52,515.58
16.2966,562.42,511.86
16.3212,554.33,508.89
16.3417,548.27,508.71
16.3622,542.01,515.97
16.3826,539.61,534.38
16.4032,535.29,561.7
16.4236,535.83,592.96
16.4481,535.06,615.97
16.4687,529.05,628.37
16.4891,519.64,628.5
16.5097,506.31,616.8
16.5301,489.45,591.24
16.5506,467.96,548.19
16.5751,440.37,494.35
16.5956,414.29,439.48
16.6161,390.44,401.59
16.6368,375.15,380.27
16.6572,370.12,370.02
16.6817,371.5,365.61
16.7021,373.2,366.09
16.7229,379.36,370.67
16.7432,390.09,379.14
16.7638,399.87,387.51
16.7843,407.49,397.61
16.8087,416.2,407.89
16.8293,424.16,418.31
16.8497,432.13,429.45
16.8701,438.9,440.36
16.8906,446.52,448.29
16.915,452.82,456.03
16.9357,458.05,463.82
16.9561,462.04,471.26
16.9767,465.03,476.21
16.9972,466.83,478.57
17.0177,469.66,479.85
17.0422,472.33,481.48
17.0629,475.06,482.19
17.0832,476.65,481.15
17.1036,478.92,479.92
17.1242,481.74,478.34
17.1486,483.79,478.67
17.1691,485.03,480.33
17.1897,486.03,483.27
17.2103,488.02,485.81
17.2305,490.42,489.65
17.2509,490.93,493.72
17.2755,491.15,496.78
17.296,489.52,500.22
17.3165,489.41,502.98
17.337,489.73,504.38
17.3575,489.58,505.11
17.3821,488.87,504.88
17.4026,489.09,502.11
17.4231,488.48,498.69
17.4435,489.58,496.75
17.464,488.86,494.4
17.4846,488.09,492.32
17.509,488.47,490.46
17.5295,489.38,489.56
17.55,489.9,490.45
17.5705,490.32,492.36
17.5911,491.06,494.49
17.6115,491.25,498.59
17.636,485.6,501.87
17.6566,477.68,504.3
17.6769,474.94,505.44
17.6975,473.35,504.55
17.7179,471.08,503.04
17.7426,469.87,500.83
17.7629,470.89,498.27
17.7836,472.51,495.81
17.8039,473.81,493.05
17.8244,475.85,490.64
17.8449,477.28,487.91
17.8694,478.82,487.13
17.89,478.46,485.9
17.9104,480.17,485.92
17.9309,479.53,487.14
17.9513,480.23,489.71
17.9759,481.58,491.77
17.9964,483.67,494.61
18.017,484.53,497.49
18.0374,483.43,498.99
18.0581,483.14,499.59
18.0783,484.31,498.68
18.1029,485.05,498.94
18.1233,486.44,497.15
18.1439,486.55,495.72
18.1644,486.84,493.78
18.185,487.07,490.22
18.2093,485.66,488.18
18.2299,486.33,486.94
18.2503,487.66,486.35
18.271,491.33,487.08
18.2913,491.66,487.27
18.3118,494.33,489.01
18.3364,494.46,492.41
18.357,494.57,494.73
18.3773,493.86,497.18
18.3978,492.69,498.55
18.4183,491.95,499.04
18.4389,491.16,499.83
18.4634,491.33,498.66
18.4839,491.46,497.33
18.5044,490.97,494.86
18.5249,489.78,492.89
18.5454,487.82,490.31
18.5699,488.46,488.45
18.5903,489.57,486.96
18.6109,490.85,487.17
18.6313,490.48,487.53
18.6518,491.99,489.23
18.6722,492.39,491.18
18.6968,493.11,492.75
18.7174,493.69,496
18.7377,493.15,499.2
18.7583,492.12,500.36
18.7787,490.3,501.09
18.8035,490.44,500.07
18.8238,490.55,499.26
18.8443,489.64,497.8
18.8648,488.51,495.24
18.8852,488.01,492.39
18.9058,489.01,490.32
18.9302,488.21,488.85
18.9508,487.76,487.08
18.9714,487.61,486.27
18.9917,487.69,485.61
19.0123,488.95,487.69
19.0367,490.76,491.15
19.0572,488.61,494.72
19.0777,495.09,501.98
19.0982,505.07,507.58
19.1187,512.46,510.47
19.1391,515.56,510.37
19.1637,515.45,508.3
19.1842,513.76,506.04
19.2048,513.41,502.63
19.2253,511.73,498.1
19.2457,509.18,493.68
19.2661,506.35,489.15
19.2907,502.28,485.32
19.3112,501.22,483.05
19.3317,501.18,480.24
19.3522,501.54,478.99
19.3727,499.83,478.8
19.3971,498.27,480.64
19.4178,498.81,483.31
19.4382,497.85,485.25
19.4586,495.08,491.8
19.4792,497.26,503.24
19.4997,510.41,513.19
19.5242,531.33,519.55
19.5447,552.46,522.64
19.5652,570.97,524.11
19.5856,585.98,524.89
19.6061,595.98,523.31
19.6306,601.39,520.25
19.6511,601.91,516.4
19.6716,599.73,512.12
19.6922,595.38,513.3
19.7126,591.7,522.04
19.7333,590.96,542.03
19.7577,585.17,571.82
19.7783,580.94,604.26
19.7988,572.75,630.21
19.8194,561,640.77
19.8397,547.2,638.21
19.8641,527.76,622.97
19.8846,505.81,594.18
19.9051,481.05,549.14
19.9255,454.84,495.51
19.946,427.87,441.61
19.9665,402.7,401.29
19.9911,387.16,376.63
20.0116,380.33,364.5
20.032,380.66,359.8
20.0526,384.53,362.04
20.073,389.42,368.03
20.0975,395.94,377.23
20.118,404.15,388.58
20.1386,412.92,401.07
20.159,422.14,413.05
20.1795,428.71,424.64
20.2,435.17,435.31
20.2245,442.33,444.45
20.2451,448.27,452.16
20.2655,453.01,457.73
20.286,456.61,461.58
20.3064,459.69,464.87
20.327,463.15,467.49
20.3515,466.72,468.99
20.372,469.78,470.2
20.3925,473.22,471.36
20.4131,475.58,473.29
20.4335,477.86,475.23
20.458,479.09,477.38
20.4787,479.87,479.71
20.499,481.5,484.96
20.5195,482.6,493.57
20.54,483.88,500.86
20.5605,485.3,504.29
20.5849,487.44,506.23
20.6055,487.95,506.58
20.6259,486.76,506.07
20.6465,486.41,504.05
20.667,486.53,500.84
20.6915,488.02,497.67
20.712,487.82,495.34
20.7325,488.25,491.47
20.7531,489.6,488.18
20.7734,489.88,485.74
20.794,489.91,485.39
20.8185,489.13,486.31
20.839,489.5,488.45
20.8595,492,489.56
20.88,493.2,491.65
20.9005,491.96,494.32
20.9249,491.37,496.46
20.9455,491.29,497.36
20.966,491.44,497.69
20.9864,490.55,497.55
21.0071,489.64,496.64
21.0274,489.31,494.71
21.0519,488.25,491.97
21.0724,487.6,490.18
21.0929,485.08,488.34
21.1133,485.06,486.07
21.1339,486.45,484.86
21.1544,486.36,484.29
21.1789,488.09,484.83
21.1994,490.07,486.66
21.22,492.06,489.53
21.2403,492.05,491.82
21.2609,492.24,494.06
21.2853,490.39,496.45
