Program Time [s],data 0,data 1
6.91054,512.43,525.35
6.91055,510.34,525.88
6.91056,507.87,527.51
6.91057,506.1,527.41
6.91059,505.28,527.52
6.9106,504.42,524.82
6.91061,504.94,522.06
6.91062,504.75,520.44
6.91062,525.94,525.35
6.91063,512.43,525.88
6.91064,510.34,527.51
6.91065,507.87,527.41
6.91066,506.1,527.52
6.91067,505.28,524.82
6.91167,504.42,522.06
6.91168,504.94,520.44
6.91169,504.75,525.35
6.9117,525.94,525.88
6.91171,512.43,527.51
6.91172,510.34,527.41
6.91173,507.87,527.52
6.91174,506.1,524.82
6.91175,505.28,522.06
6.91176,504.42,520.44
6.91177,504.94,515.8
6.91178,504.75,518.04
8.42554,513,520.03
8.44607,513.8,522.83
8.47055,514.04,523.66
8.49111,514.43,524.73
8.51157,514.35,521.38
8.5321,512.28,517.51
8.55252,520.22,515.6
8.57307,529.18,512.48
8.59759,535.54,510.19
8.61825,537.83,509.15
8.63859,537.27,508.92
8.65907,535.61,509.34
8.67948,536.89,512.27
8.70401,534.11,513.41
8.7245,532.89,515.53
8.745,530.11,518.03
8.76551,529.09,520.22
8.78599,526.47,521.38
8.80646,526.18,524.7
8.83096,524.34,524.76
8.85152,520.27,525.61
8.87202,518.22,524.29
8.89248,516.58,523.23
8.91296,516.86,520.38
8.93746,514.49,517.91
8.958,512.19,514.93
8.97854,510.95,512.94
8.99897,511.56,513.95
9.01946,513.05,513.56
9.03992,511.84,515.45
9.06443,511.07,516.56
9.08496,510.86,517.85
9.10554,512.89,520.88
9.12602,512.91,522.5
9.1464,514.93,523
9.16689,516.54,524.6
9.19144,516.83,527.48
9.21197,518.87,529.19
9.23246,518.69,538.35
9.25297,521.95,547.28
9.27338,535.36,552.82
9.29792,552.49,554.06
9.31842,574.19,551.45
9.33891,594.75,549.16
9.35943,607.8,545.73
9.37989,618.24,541.18
9.40039,620.19,538.34
9.42505,616.56,536.48
9.44545,610.84,534.78
9.46595,602.88,533.02
9.48637,596.1,533.02
9.50693,590.88,532.22
9.53138,583.9,529.57
9.55191,578.92,521.46
9.57254,565.54,511.97
9.59291,537.63,501.97
9.61348,503.7,495.38
9.63388,469.76,490.5
