Program Time [s],data 0,data 1
3.98863,513.81,518.63
3.98865,515.25,519.91
3.98866,515.8,522.12
3.98867,516.24,523.5
3.98869,515.79,525.2
5.50628,514.2,515.4
5.52691,514.56,516.72
5.54726,513.85,517.58
5.56781,512.68,518.06
5.58827,512.74,517.45
5.61274,512.99,516.16
5.63332,513,515.33
5.65388,514.8,515.26
5.67425,516.44,516.61
5.69472,516.75,517.69
5.71924,517.6,517.95
5.73973,516.68,519.76
5.7603,517.34,521.61
5.7808,518.28,525.49
5.80122,518.62,527.19
5.82174,519.3,527.95
5.84629,520.04,528.16
5.8668,519.43,529.33
5.88725,518.54,529.86
5.90771,518.03,528.89
5.92819,516.23,527.31
5.95273,514.78,525.85
5.97319,514.63,523.68
5.9937,513.5,522.74
6.0142,513.6,521.6
6.03467,513.28,522.68
6.05515,515.82,522.14
6.07972,518.26,521.71
6.10021,518.61,521.97
6.12074,519.49,523.98
6.14115,518.79,525.78
6.1617,518.23,528.62
6.18212,523.18,529.7
6.20672,536.55,527.56
6.22716,548.44,526.25
6.24771,553.55,524
6.26813,553.64,523.6
6.28861,551.31,523.28
6.31315,547.65,520.82
6.33363,543.12,518.66
6.35412,539.5,517.93
6.3746,536.8,519.14
6.39517,534.84,519.11
6.41557,531.07,520.29
6.44017,528.46,521.03
6.4607,528.96,521.23
6.48118,528.97,522.78
6.50166,528.58,524.22
6.52215,527.46,525.58
6.54665,525.97,527.06
6.56714,525.38,527.85
6.58765,523.1,527.68
6.60812,522.28,527.54
6.62857,522.02,526.44
6.64915,520.42,523.75
6.67358,518.94,522.6
6.69411,518.75,520.68
6.71472,518.2,519.14
6.73513,517.96,518.11
6.75558,516.37,519.49
6.7801,512.29,522.59
6.80055,510.24,524.27
6.82117,510.79,527.22
6.84154,511.03,528.98
6.86202,511.62,530.98
6.88256,511.9,532.38
6.9071,513.12,532.71
6.92766,513.5,532.97
6.94804,514.4,532.57
6.96861,515.52,531.06
6.98907,515.01,529.85
7.01356,513.81,526.08
7.03401,513.45,524.26
7.05462,513.36,521.81
7.07513,513.49,520.45
7.09551,513.99,519.36
7.11601,513.99,518.29
7.14047,515.59,518.63
7.16108,516.87,519.1
7.18155,517.3,521.28
7.20204,517.44,522.83
7.22249,519.15,524.86
7.24698,519.32,527.69
7.26748,520.46,528.35
7.28807,519.77,528.48
7.30845,519.21,528.38
7.32896,517.77,527.91
7.34946,517.02,526.33
7.37391,517.01,524.46
7.39451,516.61,523.97
7.41494,517.69,521.98
7.43549,516.35,520.58
7.45597,516.48,517.86
7.48039,515.98,517.29
7.50091,516.99,517.63
7.52151,518.19,518.31
7.54193,519.95,519.45
7.56239,521.36,520.76
7.58286,523.29,523
7.60746,521.03,524.2
7.62793,520.63,525.96
7.6485,519.3,527.97
7.66903,518.24,527.98
7.68947,516.79,526.98
7.71395,515.23,524.58
7.73448,514.79,523.07
7.75491,513.83,521.25
7.77556,511.66,519
7.79602,511.13,517.2
7.81636,512.1,515.76
7.84095,512.88,515.21
7.86145,513.31,515.57
7.88189,514.45,517.65
